fill_time,entry,family,gate,episode,activation,evidence,atr15,sl,tp,stop_dist,exit_time,exit_price,reason,holding_hours,gross_r,commission_r,net_comm_r,net20_r,net40_r,prio,parent
2024-08-26 20:28:00,2518.9,BOS_RETEST,75,20,2024-08-26 20:00:00,75,3.4664285714285206,2511.293357142857,2530.3099642857146,7.606642857143015,2024-08-27 04:13:00,2511.293357142857,SL,7.75,-1.0,0.004636026781102887,-1.004636026781103,-1.0309288347590917,-1.0572216427370802,3,P0_BASELINE_E75
2024-08-27 10:23:00,2512.535,FVG_RETEST,75,20,2024-08-27 09:15:00,75,2.7392857142856752,2509.795714285714,2516.6439285714287,2.73928571428587,2024-08-27 10:32:00,2509.795714285714,SL,0.15,-1.0,0.012841117601042293,-1.0128411176010423,-1.0858528516297214,-1.1588645856584003,2,P0_BASELINE_E75
2024-08-27 11:50:00,2509.99,FVG_RETEST,75,20,2024-08-27 11:45:00,75,3.5571428571427726,2503.1342857142854,2520.2735714285714,6.8557142857143845,2024-08-27 19:50:00,2513.54,TIME,8.0,0.5178162117107922,0.00512563075640751,0.5126905809543847,0.4835178366326514,0.45434509231091813,2,P0_BASELINE_E75
2024-09-11 02:16:00,2517.38,BOS_RETEST,75,21,2024-09-11 02:15:00,75,1.1121428571428364,2515.908785714286,2519.5868214285715,1.471214285714268,2024-09-11 04:00:00,2515.908785714286,SL,1.7333333333333334,-1.0,0.023955259503811523,-1.0239552595038115,-1.1598973869981084,-1.2958395144924053,3,P0_BASELINE_E75
2024-09-11 05:17:00,2517.625,OB_RETEST,75,21,2024-09-11 04:45:00,75,2.107142857142857,2514.7092857142857,2521.9985714285713,2.91571428571433,2024-09-11 08:22:00,2521.9985714285713,TP,3.0833333333333335,1.499999999999922,0.01208854728074455,1.4879114527191775,1.4193176261635685,1.3507237996079595,1,P0_BASELINE_E75
2024-09-12 08:32:00,2517.75,FVG_RETEST,75,22,2024-09-12 08:30:00,100,1.359285714285761,2514.4040714285716,2522.7688928571424,3.3459285714284306,2024-09-12 13:54:00,2514.4040714285716,SL,5.366666666666666,-1.0,0.010534743718378857,-1.010534743718379,-1.0703088828640381,-1.1300830220096976,2,P0_BASELINE_E75
2024-09-12 19:12:00,2547.9350000000004,FVG_RETEST,75,22,2024-09-12 18:00:00,75,7.433571428571407,2540.501428571429,2559.085357142857,7.433571428571213,2024-09-12 23:24:00,2559.085357142857,TP,4.2,1.4999999999999694,0.004798647641010997,1.4952013523589585,1.46829638454883,1.4413914167387012,2,P0_BASELINE_E75
2024-09-13 01:05:00,2558.3,FVG_RETEST,75,22,2024-09-12 23:45:00,75,2.3485714285714687,2554.305142857143,2564.2922857142858,3.9948571428571995,2024-09-13 04:06:00,2564.2922857142858,TP,3.0166666666666666,1.4999999999999432,0.008965577170647849,1.4910344228292953,1.4409700543555441,1.3909056858817928,2,P0_BASELINE_E75
2024-09-13 06:41:00,2566.45,BOS_RETEST,75,22,2024-09-13 06:30:00,75,2.86000000000003,2559.644,2576.6589999999997,6.80600000000004,2024-09-13 14:41:00,2563.9,TIME,8.0,-0.37466940934465354,0.005279209521010841,-0.3799486188656644,-0.4093344548926992,-0.43872029091973397,3,P0_BASELINE_E75
2024-10-29 05:47:00,2751.73,FVG_RETEST,75,23,2024-10-29 05:15:00,75,2.7485714285715273,2745.2551428571433,2761.4422857142854,6.474857142856763,2024-10-29 13:47:00,2749.42,TIME,8.0,-0.356764628011662,0.005949817756597295,-0.3627144457682593,-0.39360315815022207,-0.4244918705321849,2,P0_BASELINE_E75
2024-10-29 16:30:00,2753.585,FVG_RETEST,75,23,2024-10-29 16:30:00,75,3.547857142857148,2747.455214285714,2762.779678571429,6.129785714285845,2024-10-29 16:49:00,2762.779678571429,TP,0.31666666666666665,1.500000000000037,0.006288994721325478,1.4937110052787117,1.461083437314323,1.4284558693499343,2,P0_BASELINE_E75
2024-10-30 01:06:00,2772.9750000000004,FVG_RETEST,75,23,2024-10-30 00:00:00,75,1.5614285714285157,2770.7838571428574,2776.261714285715,2.1911428571429497,2024-10-30 03:06:00,2776.261714285715,TP,2.0,1.5,0.01771753488068774,1.4822824651193123,1.391005897118273,1.2997293291172336,2,P0_BASELINE_E75
2025-02-19 04:31:00,2934.0299999999997,FVG_RETEST,75,24,2025-02-19 04:00:00,75,2.8935714285713465,2927.590642857143,2943.6890357142847,6.439357142856807,2025-02-19 04:49:00,2927.590642857143,SL,0.3,-1.0,0.006378962851216625,-1.0063789628512165,-1.0374379638606357,-1.0684969648700549,2,P0_BASELINE_E75
2025-02-19 08:39:00,2932.495,FVG_RETEST,75,24,2025-02-19 08:15:00,75,2.4828571428571586,2927.2617142857143,2940.344928571428,5.233285714285557,2025-02-19 11:15:00,2940.344928571428,TP,2.6,1.5,0.007844962465536773,1.4921550375344632,1.4539381292823397,1.4157212210302161,2,P0_BASELINE_E75
2025-02-20 03:29:00,2937.37,FVG_RETEST,75,24,2025-02-20 02:30:00,75,2.3035714285714937,2933.439642857143,2943.265535714285,3.930357142856792,2025-02-20 05:13:00,2943.265535714285,TP,1.7333333333333334,1.499999999999942,0.010462962653340324,1.4895370373466017,1.4386510764197458,1.3877651154928898,2,P0_BASELINE_E75
