impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,p_cont,p_rev,router_conf,router_side,breadth_cell,source_row,filled,fill_time,signal_net_R,gross_R,cost_R,outcome,stop_frac,episode_7d,prior_virtual_fills,vf1_mature,real_R,real_fill
-1.0,-1.316124598529927,-2.660696147557552,-2.6385995019557256,-3.216443416394906,1.550313968703474,1.3473907705705854,-0.032189089172335296,0.659345815100069,-0.7518398074789773,189855,2026-06-02 09:15:00+00:00,OOS_2026,69555.97,69628.53,69324.65,69399.1,66832.01,-0.03699024915308713,0.03699024915308713,-0.03699024915308713,0.2309169951462935,0.3965895733260812,0.3965895733260812,REV,P975_T25,1582,False,,0.0,0.0,0.0,NO_FILL,,70,1,True,0.0,False
1.0,3.5866609714238002,4.151185308279036,0.4652824243658044,-2.669667764318577,0.5206231957349527,2.6029801042039686,-0.0034746842758396493,-0.6593458151000687,0.7518398074789775,189903,2026-06-02 21:15:00+00:00,OOS_2026,67470.96,67918.0,67470.96,67887.99,65522.01,-0.03485123068159779,-0.03485123068159779,0.03485123068159779,0.2490307347532866,0.3922030179662895,0.3922030179662895,REV,P975_T25,1584,False,,0.0,0.0,0.0,NO_FILL,,70,1,True,0.0,False
-1.0,-3.3801758974317204,-4.373093655719023,-2.088320273945129,-4.272436419412498,2.818005052227941,3.4081546957809623,-0.05075037679969306,0.7933533402912352,0.6087614290087207,189928,2026-06-03 03:30:00+00:00,OOS_2026,66147.81,66261.74,65737.61,65755.01,64389.18,-0.020771348186449656,0.020771348186449656,-0.020771348186449656,0.28644421070296,0.327456562260273,0.327456562260273,REV,P975_T25,1585,True,2026-06-03 03:45:00+00:00,1.437522232079828,1.5,0.062477767920171914,TP,0.008002846718833681,70,1,True,1.437522232079828,True
-1.0,-5.707919012105792,-5.266754931005215,-8.226709545795044,-3.863496930176037,3.28625389121546,5.79382780945514,-0.07872888594134472,0.44228869021900125,0.8968727415326884,190017,2026-06-04 01:45:00+00:00,OOS_2026,62825.0,62873.78,62100.01,62178.1,63374.67,0.01924423551057375,-0.01924423551057375,0.01924423551057375,0.28390902430815834,0.38843533778207634,0.38843533778207634,REV,P975_T25,1588,True,2026-06-04 02:00:00+00:00,1.4600713293355905,1.5,0.03992867066440948,TP,0.012522330237396965,70,2,True,1.4600713293355905,True
-1.0,-2.5342862842805345,-3.6207664002883204,-3.428383913944299,-3.789384708673119,3.076284478749764,3.0118677722326055,-0.0956536915470991,0.32143946530316175,-0.9469301294951056,190053,2026-06-04 10:45:00+00:00,OOS_2026,62723.47,62800.53,62301.21,62420.0,62536.87,0.0018721560602121823,-0.0018721560602121823,0.0018721560602121823,0.2624617863432072,0.3239762025324304,0.3239762025324304,REV,P975_T25,1589,False,,0.0,0.0,0.0,NO_FILL,,70,3,True,0.0,False
-1.0,0.3418612081369533,-2.842411995355165,-1.4836955926222557,-0.13550093097358548,0.8604860062168377,1.6997184364953377,-0.10116010465035752,0.6087614290087207,0.7933533402912352,190116,2026-06-05 02:30:00+00:00,OOS_2026,62705.49,62954.0,62588.77,62742.01,60938.01,-0.028752510280195098,0.028752510280195098,-0.028752510280195098,0.13332105954347429,0.345109632909108,0.345109632909108,REV,P975_T25,1592,True,2026-06-05 03:00:00+00:00,1.4143561659776038,1.5,0.0856438340223961,TP,0.005838131906486678,70,3,True,1.4143561659776038,True
-1.0,3.802626281930446,-2.983451566930965,-1.1144518269199022,-1.4472937571970015,2.8972124307300096,3.125637315329259,-0.08755165844856197,0.9914448613738104,-0.1305261922200516,190132,2026-06-05 06:30:00+00:00,OOS_2026,61681.2,62192.0,61644.0,62146.11,60804.0,-0.021596041972699487,0.021596041972699487,-0.021596041972699487,0.2017490300427431,0.31999881793238644,0.31999881793238644,REV,P975_T25,1593,True,2026-06-05 06:45:00+00:00,1.443547344890511,1.5,0.05645265510948905,TP,0.008856979340125947,70,4,True,1.443547344890511,True
-1.0,-4.210855860082261,-2.8025557960103455,-2.567204145670188,-1.8666134410053365,1.2895820378424299,4.526491939885285,-0.0549369059374094,0.8660254037844386,0.5000000000000001,190218,2026-06-06 04:00:00+00:00,OOS_2026,60687.05,60866.0,60087.2,60131.47,61552.0,0.02362356622521178,-0.02362356622521178,0.02362356622521178,0.20119023107655012,0.3718799658094906,0.3718799658094906,REV,P975_T25,1597,True,2026-06-06 04:30:00+00:00,1.4616447932717003,1.5,0.038355206728299805,TP,0.013036039762264732,70,5,True,1.4616447932717003,True
-1.0,-0.6576876712319758,-2.903030456522637,-0.8476489967933514,-1.2619276121853582,0.975944927998404,0.7074626280305472,-0.05532519120545028,0.4422886902190017,-0.8968727415326881,190243,2026-06-06 10:15:00+00:00,OOS_2026,60620.83,60751.91,60488.0,60527.28,62510.96,0.03276956755193927,-0.03276956755193927,0.03276956755193927,0.15877024746598575,0.3421359204076524,0.3421359204076524,REV,P975_T25,1598,True,2026-06-06 10:30:00+00:00,1.3855759065590558,1.5,0.11442409344094426,TP,0.004369709079303796,70,6,True,1.3855759065590558,True
-1.0,-0.23951904998819598,-2.655954224189891,-1.2165250267878687,-0.9561520015437911,1.9958091793390944,0.7915501223841903,0.07177275732975354,0.7933533402912352,-0.6087614290087207,193308,2026-07-08 08:30:00+00:00,OOS_2026,62084.0,62158.26,61855.26,62048.25,63040.0,0.015983365206373223,-0.015983365206373223,0.015983365206373223,0.267331542879928,0.31356402332447,0.31356402332447,REV,P975_T25,1622,True,2026-07-08 09:00:00+00:00,1.3978601485148514,1.5,0.10213985148514852,TP,0.004895248942795865,71,0,False,0.0,False
1.0,0.549342690331711,2.6706140715264266,0.6543507445524944,0.346123968547606,0.19902297490013715,-0.02159027707578022,0.03731031406777038,0.49999999999999994,0.8660254037844387,195394,2026-07-30 02:00:00+00:00,OOS_2026,64266.01,64390.13,64237.63,64330.32,64484.93,0.0024035326426998793,0.0024035326426998793,-0.0024035326426998793,0.23657406541647427,0.32282704127623607,0.32282704127623607,REV,P975_T25,1629,True,2026-07-30 02:15:00+00:00,1.2888309180327868,1.5,0.2111690819672131,TP,0.002367770865612002,72,0,False,0.0,False
-1.0,-0.7169637707091351,-3.078972816037825,-1.0950126199111039,-0.04050906590551104,0.2441790638000952,-0.05250067893689823,0.04095413287909721,0.49999999999999994,0.8660254037844387,195490,2026-07-31 02:00:00+00:00,OOS_2026,64564.0,64614.0,64467.0,64484.93,63018.0,-0.022748415792651078,0.022748415792651078,-0.022748415792651078,0.16540878097891704,0.3541337251810079,0.3541337251810079,REV,P975_T25,1630,True,2026-07-31 02:15:00+00:00,-1.2190864965986394,-1.0,0.21908649659863944,SL,0.0022822036399440288,72,1,True,-1.2190864965986394,True
