flow_id,signal_time,passage_time,side,signal_close,entry,atr14,frozen_residual12_atr,time_only_net_atr,post_mae_atr,post_mfe_atr,time_to_mae_h,time_to_mfe_h,fp_fav05_time,fp_fav10_time,fp_fav15_time,mae_ge_05,mae_ge_10,mae_ge_15,mae_ge_20,wick_origin_any,origin_close1_trigger,origin_close1_time,origin_close1_net_atr,origin_close2_trigger,origin_close2_time,origin_close2_net_atr,entry_close2_trigger,entry_close2_time,entry_close2_net_atr,hard_sl15_trigger,hard_sl15_time,hard_sl15_net_atr
2754,2025-10-21 07:30:00+00:00,2025-10-21 08:00:00+00:00,-1,107987.8,107804.39642857143,366.8071428571431,-10.788785465308738,-10.935735161529015,16.727055868206318,1.013056686074816,8.5,0.75,2025-10-21 08:30:00+00:00,2025-10-21 08:45:00+00:00,,True,True,True,True,True,True,2025-10-21 10:45:00+00:00,-1.8944717494595964,True,2025-10-21 11:00:00+00:00,-1.4359201555897236,True,2025-10-21 10:45:00+00:00,-1.8944717494595964,True,2025-10-21 10:45:00+00:00,-1.6469496962202748
2755,2025-10-21 19:30:00+00:00,2025-10-21 20:00:00+00:00,-1,111761.8,111485.21428571429,553.1714285714291,6.081504054542628,5.9807349181343845,0.47451061412115814,7.099271731832023,0.0,11.0,2025-10-21 20:00:00+00:00,2025-10-21 20:15:00+00:00,2025-10-21 20:15:00+00:00,False,False,False,False,False,False,2025-10-22 07:30:00+00:00,5.9807349181343845,False,2025-10-22 07:30:00+00:00,5.9807349181343845,False,2025-10-22 07:30:00+00:00,5.9807349181343845,False,2025-10-22 07:30:00+00:00,5.9807349181343845
2758,2025-10-23 09:00:00+00:00,2025-10-23 09:15:00+00:00,1,109093.4,109309.37857142856,431.9571428571404,0.8311505771075298,0.7046225402652497,1.5510301947944583,4.4694744849026495,2.75,8.5,2025-10-23 10:00:00+00:00,2025-10-23 14:30:00+00:00,2025-10-23 15:00:00+00:00,True,True,True,False,True,True,2025-10-23 12:00:00+00:00,-1.094630031087732,True,2025-10-23 12:15:00+00:00,-0.6492154727651243,True,2025-10-23 11:45:00+00:00,-0.3369159721533028,True,2025-10-23 12:00:00+00:00,-1.6265280368422654
2760,2025-10-24 09:00:00+00:00,2025-10-24 09:45:00+00:00,1,111294.0,111435.29285714286,282.58571428571406,-2.988094636267172,-3.1852654188363037,6.317703857236771,2.3026894494716936,4.5,2.75,2025-10-24 12:30:00+00:00,2025-10-24 12:30:00+00:00,2025-10-24 12:30:00+00:00,True,True,True,True,True,True,2025-10-24 09:45:00+00:00,-0.7467132728375956,True,2025-10-24 10:00:00+00:00,-0.9413444846064649,True,2025-10-24 10:00:00+00:00,-0.9413444846064649,True,2025-10-24 10:15:00+00:00,-1.6971707825691524
2762,2025-10-25 12:00:00+00:00,2025-10-25 12:45:00+00:00,1,111618.5,111703.13928571428,169.278571428571,-1.0440735896029296,-1.374012395037759,3.596080003375669,1.1859783113211655,3.25,0.0,2025-10-25 12:45:00+00:00,2025-10-25 12:45:00+00:00,,True,True,True,True,True,True,2025-10-25 13:30:00+00:00,-1.4189088041688944,True,2025-10-25 14:30:00+00:00,-1.0550115933161663,True,2025-10-25 13:45:00+00:00,-0.7803164585003508,True,2025-10-25 15:00:00+00:00,-1.8299388054348724
2763,2025-10-26 09:00:00+00:00,2025-10-26 09:15:00+00:00,1,111650.5,111690.1107142857,79.22142857142588,21.106527815346546,20.40160420611381,0.5012622847353724,29.157379857543233,0.0,4.25,2025-10-26 09:15:00+00:00,2025-10-26 09:15:00+00:00,2025-10-26 09:15:00+00:00,True,False,False,False,True,False,2025-10-26 21:00:00+00:00,20.40160420611381,False,2025-10-26 21:00:00+00:00,20.40160420611381,False,2025-10-26 21:00:00+00:00,20.40160420611381,False,2025-10-26 21:00:00+00:00,20.40160420611381
2765,2025-10-27 13:30:00+00:00,2025-10-27 13:45:00+00:00,1,114838.4,114958.125,239.45000000000024,-2.240238045520996,-2.480284245145134,5.212466068072661,3.2853414073919485,11.0,4.25,2025-10-27 13:45:00+00:00,2025-10-27 13:45:00+00:00,2025-10-27 13:45:00+00:00,True,True,True,True,True,True,2025-10-27 14:00:00+00:00,-1.010666370849839,True,2025-10-27 14:45:00+00:00,-1.1050493318020451,True,2025-10-27 14:15:00+00:00,-0.316158122781398,True,2025-10-27 14:00:00+00:00,-1.740046199624149
2766,2025-10-28 01:30:00+00:00,2025-10-28 02:00:00+00:00,-1,114421.7,114298.7357142857,245.92857142857247,-3.176793494045905,-3.4091754719721314,3.548039500435692,3.5650014522218556,11.5,3.75,2025-10-28 02:00:00+00:00,2025-10-28 02:15:00+00:00,2025-10-28 02:15:00+00:00,True,True,True,True,True,True,2025-10-28 09:45:00+00:00,-0.9287804676154765,True,2025-10-28 10:00:00+00:00,-0.8023209846064495,True,2025-10-28 08:30:00+00:00,-0.49206829799598406,True,2025-10-28 13:00:00+00:00,-1.7323819779262113
2768,2025-10-29 02:15:00+00:00,2025-10-29 02:30:00+00:00,-1,112637.9,112488.44642857142,298.9071428571416,0.7542356680287469,0.5660694613711601,3.695306712548135,0.9957822544029107,10.75,11.75,2025-10-29 03:00:00+00:00,,,True,True,True,True,True,True,2025-10-29 04:15:00+00:00,-0.7353380469329055,True,2025-10-29 04:30:00+00:00,-0.7898700324993837,True,2025-10-29 02:45:00+00:00,-0.6212557949195989,True,2025-10-29 05:15:00+00:00,-1.6881662066575696
2771,2025-10-30 15:00:00+00:00,2025-10-30 15:30:00+00:00,-1,107913.7,107631.50357142856,564.3928571428571,-2.426140606214032,-2.521492188192137,4.222052774789603,2.5363601847750266,9.5,4.0,2025-10-30 15:45:00+00:00,2025-10-30 17:15:00+00:00,2025-10-30 17:15:00+00:00,True,True,True,True,True,True,2025-10-30 16:00:00+00:00,-0.8187775137632309,True,2025-10-30 16:15:00+00:00,-0.9275669841169509,True,2025-10-30 15:45:00+00:00,-0.16462323925839517,True,2025-10-31 00:00:00+00:00,-1.595351581978113
2772,2025-10-31 03:00:00+00:00,2025-10-31 03:30:00+00:00,1,109000.8,109250.50714285714,499.41428571428594,2.98568322892533,2.876304592522687,0.9449211933979609,3.969635859149295,0.0,11.5,2025-10-31 04:15:00+00:00,2025-10-31 04:15:00+00:00,2025-10-31 04:30:00+00:00,True,False,False,False,True,True,2025-10-31 03:30:00+00:00,-0.9351602663119458,False,2025-10-31 15:00:00+00:00,2.876304592522687,True,2025-10-31 03:45:00+00:00,-0.23814376126319226,False,2025-10-31 15:00:00+00:00,2.876304592522687
2778,2025-11-03 23:45:00+00:00,2025-11-04 00:00:00+00:00,-1,106544.0,106323.34642857143,441.3071428571441,4.062128740915782,3.9416646286195203,2.1494181247268465,6.284390528138792,1.5,10.5,2025-11-04 00:15:00+00:00,2025-11-04 00:15:00+00:00,2025-11-04 05:15:00+00:00,True,True,True,True,True,True,2025-11-04 00:30:00+00:00,-0.9508462562517228,True,2025-11-04 01:15:00+00:00,-1.3476220683683036,True,2025-11-04 00:45:00+00:00,-0.35942143065244947,True,2025-11-04 01:15:00+00:00,-1.6204641122962555
2779,2025-11-04 11:45:00+00:00,2025-11-04 12:00:00+00:00,-1,104530.7,104343.72142857143,373.95714285714246,7.73730756007182,7.597794619322308,1.220135997249494,14.58702295908623,3.0,9.5,2025-11-04 12:15:00+00:00,2025-11-04 12:15:00+00:00,2025-11-04 12:30:00+00:00,True,True,False,False,True,False,2025-11-04 23:45:00+00:00,7.597794619322308,False,2025-11-04 23:45:00+00:00,7.597794619322308,False,2025-11-04 23:45:00+00:00,7.597794619322308,False,2025-11-04 23:45:00+00:00,7.597794619322308
2780,2025-11-04 23:45:00+00:00,2025-11-05 00:00:00+00:00,-1,101450.3,101101.8,697.000000000001,-1.3164992826398707,-1.3890256814920945,1.7569583931133277,3.145050215208038,5.0,1.5,2025-11-05 00:30:00+00:00,2025-11-05 00:30:00+00:00,2025-11-05 01:00:00+00:00,True,True,True,False,True,True,2025-11-05 02:30:00+00:00,-0.9200156384504966,True,2025-11-05 02:45:00+00:00,-0.8356540889526446,True,2025-11-05 02:30:00+00:00,-0.9200156384504966,True,2025-11-05 03:30:00+00:00,-1.5725263988522216
2782,2025-11-06 00:15:00+00:00,2025-11-06 00:45:00+00:00,1,103386.5,103529.23214285714,285.4642857142857,-2.706230451645207,-2.8875652758664008,3.214875516076574,2.3854747904416187,9.25,4.0,2025-11-06 03:15:00+00:00,2025-11-06 03:15:00+00:00,2025-11-06 04:45:00+00:00,True,True,True,True,True,True,2025-11-06 01:00:00+00:00,-1.44465272738645,True,2025-11-06 01:15:00+00:00,-2.735882553484306,True,2025-11-06 01:15:00+00:00,-2.735882553484306,True,2025-11-06 01:00:00+00:00,-1.6813348242212154
2785,2025-11-07 19:00:00+00:00,2025-11-07 19:30:00+00:00,1,102766.2,103057.21428571429,582.028571428571,-1.4042511413283771,-1.49278392076974,1.75406214717,1.7412989053065524,10.5,2.5,2025-11-07 19:45:00+00:00,2025-11-07 20:30:00+00:00,2025-11-07 22:00:00+00:00,True,True,True,False,True,True,2025-11-08 00:45:00+00:00,-0.7459133694958496,True,2025-11-08 03:45:00+00:00,-0.9672083476510754,True,2025-11-08 00:30:00+00:00,-0.44524084482843,True,2025-11-08 06:00:00+00:00,-1.5885327794413753
2786,2025-11-08 08:30:00+00:00,2025-11-08 08:45:00+00:00,-1,102558.8,102421.78928571429,274.02142857142775,1.251322889242268,1.064436429632748,0.6284571071084091,3.7285014206396734,2.5,5.5,2025-11-08 09:00:00+00:00,2025-11-08 11:30:00+00:00,2025-11-08 11:30:00+00:00,True,False,False,False,True,True,2025-11-08 11:00:00+00:00,-0.7525747530172384,False,2025-11-08 20:30:00+00:00,1.064436429632748,True,2025-11-08 09:30:00+00:00,-0.4788735304851103,False,2025-11-08 20:30:00+00:00,1.064436429632748
2788,2025-11-09 12:45:00+00:00,2025-11-09 13:00:00+00:00,1,102038.3,102141.08214285715,205.56428571428637,20.076045032836344,19.827604303485078,0.5617811598735272,21.130702943118155,0.0,11.75,2025-11-09 13:00:00+00:00,2025-11-09 13:00:00+00:00,2025-11-09 13:15:00+00:00,True,False,False,False,True,False,2025-11-10 00:45:00+00:00,19.827604303485078,False,2025-11-10 00:45:00+00:00,19.827604303485078,False,2025-11-10 00:45:00+00:00,19.827604303485078,False,2025-11-10 00:45:00+00:00,19.827604303485078
2789,2025-11-10 00:45:00+00:00,2025-11-10 01:00:00+00:00,1,106268.0,106521.91071428571,507.82142857142856,-1.224467262114053,-1.3293485301357142,1.897341585202901,0.283740066108736,1.0,0.0,,,,True,True,True,False,True,True,2025-11-10 01:00:00+00:00,-0.6137426506786613,True,2025-11-10 01:15:00+00:00,-1.0922573141571055,True,2025-11-10 01:15:00+00:00,-1.0922573141571055,True,2025-11-10 01:30:00+00:00,-1.6048812680216653
2792,2025-11-11 14:45:00+00:00,2025-11-11 15:00:00+00:00,-1,104517.8,104341.1392857143,353.3214285714265,3.514757909633106,3.3671003790559295,0.4999999999999912,5.493975538259427,0.0,6.5,2025-11-11 15:00:00+00:00,2025-11-11 15:00:00+00:00,2025-11-11 15:15:00+00:00,False,False,False,False,True,False,2025-11-12 02:45:00+00:00,3.3671003790559295,False,2025-11-12 02:45:00+00:00,3.3671003790559295,False,2025-11-12 02:45:00+00:00,3.3671003790559295,False,2025-11-12 02:45:00+00:00,3.3671003790559295
2795,2025-11-13 02:45:00+00:00,2025-11-13 03:00:00+00:00,-1,102015.0,101818.41071428571,393.1785714285704,-2.556063221001002,-2.6855443500772123,5.611163593423602,2.463030247978922,4.25,0.25,2025-11-13 03:00:00+00:00,2025-11-13 03:00:00+00:00,2025-11-13 03:15:00+00:00,True,True,True,True,True,True,2025-11-13 03:15:00+00:00,-0.8095519801980399,True,2025-11-13 03:30:00+00:00,-1.5829918929966391,True,2025-11-13 03:30:00+00:00,-1.5829918929966391,True,2025-11-13 03:30:00+00:00,-1.6294811290762092
2796,2025-11-13 15:15:00+00:00,2025-11-13 15:30:00+00:00,-1,102148.8,101850.94642857143,595.7071428571414,4.344998141464537,4.25951071056009,0.5407918560174588,6.5333217424669625,0.0,4.75,2025-11-13 15:30:00+00:00,2025-11-13 15:45:00+00:00,2025-11-13 16:15:00+00:00,True,False,False,False,True,False,2025-11-14 03:15:00+00:00,4.25951071056009,False,2025-11-14 03:15:00+00:00,4.25951071056009,False,2025-11-14 03:15:00+00:00,4.25951071056009,False,2025-11-14 03:15:00+00:00,4.25951071056009
2797,2025-11-14 03:15:00+00:00,2025-11-14 03:30:00+00:00,-1,99262.6,99018.05,489.1000000000007,5.148538131261512,5.04731338172154,0.5468206910652151,9.237476998568793,0.0,9.0,2025-11-14 03:45:00+00:00,2025-11-14 04:30:00+00:00,2025-11-14 04:30:00+00:00,True,False,False,False,True,False,2025-11-14 15:15:00+00:00,5.04731338172154,False,2025-11-14 15:15:00+00:00,5.04731338172154,False,2025-11-14 15:15:00+00:00,5.04731338172154,False,2025-11-14 15:15:00+00:00,5.04731338172154
2799,2025-11-15 03:15:00+00:00,2025-11-15 03:30:00+00:00,-1,96619.1,96394.10714285714,449.9857142857166,0.1491317184672567,0.04202375472237653,0.5844471253055705,1.9111876567509898,0.0,8.5,2025-11-15 03:30:00+00:00,2025-11-15 04:30:00+00:00,2025-11-15 08:45:00+00:00,True,False,False,False,True,False,2025-11-15 15:15:00+00:00,0.04202375472237653,False,2025-11-15 15:15:00+00:00,0.04202375472237653,False,2025-11-15 15:15:00+00:00,0.04202375472237653,False,2025-11-15 15:15:00+00:00,0.04202375472237653
2800,2025-11-15 15:15:00+00:00,2025-11-15 15:30:00+00:00,-1,96327.0,96191.76071428572,270.47857142857225,1.561531148493434,1.3837134378218736,0.6312488446404441,5.1455488948160575,1.75,10.0,2025-11-15 16:00:00+00:00,2025-11-15 16:00:00+00:00,2025-11-15 16:00:00+00:00,True,False,False,False,True,False,2025-11-16 03:15:00+00:00,1.3837134378218736,False,2025-11-16 03:15:00+00:00,1.3837134378218736,True,2025-11-15 18:00:00+00:00,-0.38426395674335273,False,2025-11-16 03:15:00+00:00,1.3837134378218736
2801,2025-11-16 03:15:00+00:00,2025-11-16 03:45:00+00:00,-1,95769.4,95603.58571428571,331.6285714285696,0.6331954854828805,0.48905292065131245,3.004609287498943,1.5999396915654396,6.0,10.0,2025-11-16 12:30:00+00:00,2025-11-16 13:30:00+00:00,2025-11-16 13:45:00+00:00,True,True,True,True,True,True,2025-11-16 03:45:00+00:00,-0.6821368786077442,True,2025-11-16 04:00:00+00:00,-0.8301940854656932,True,2025-11-16 04:00:00+00:00,-0.8301940854656932,True,2025-11-16 05:15:00+00:00,-1.6441425648315786
2802,2025-11-16 16:00:00+00:00,2025-11-16 16:15:00+00:00,-1,94372.4,94201.37142857142,342.05714285714305,-2.7183427998663605,-2.8560410958904168,3.927497494153046,3.7378884062812965,1.75,6.75,2025-11-16 16:30:00+00:00,2025-11-16 17:30:00+00:00,2025-11-16 17:45:00+00:00,True,True,True,True,True,True,2025-11-16 18:00:00+00:00,-2.9168496491814375,True,2025-11-16 18:15:00+00:00,-1.888951219512193,True,2025-11-16 16:30:00+00:00,-0.38803240895424207,True,2025-11-16 18:00:00+00:00,-1.6376982960240516
2806,2025-11-18 16:00:00+00:00,2025-11-18 16:15:00+00:00,1,93100.8,93409.29642857143,616.9928571428557,-2.7645318885377166,-2.8402291152942203,2.93244307065375,0.6317797149770349,11.5,0.0,2025-11-18 16:15:00+00:00,,,True,True,True,True,True,True,2025-11-18 17:15:00+00:00,-0.8701901011819888,True,2025-11-18 20:15:00+00:00,-0.5808836725361367,True,2025-11-18 17:15:00+00:00,-0.8701901011819888,True,2025-11-18 21:45:00+00:00,-1.5756972267565044
2807,2025-11-19 04:00:00+00:00,2025-11-19 04:30:00+00:00,-1,91703.6,91512.77857142857,381.6428571428551,3.7317050346247846,3.611811819202698,2.1890136627362957,4.4302638966872765,10.75,11.25,2025-11-19 04:30:00+00:00,2025-11-19 04:45:00+00:00,2025-11-19 05:00:00+00:00,True,True,True,True,True,True,2025-11-19 07:30:00+00:00,-0.6232995414561,True,2025-11-19 07:45:00+00:00,-0.942184063260362,True,2025-11-19 07:45:00+00:00,-0.942184063260362,True,2025-11-19 15:00:00+00:00,-1.619893215422067
2808,2025-11-19 16:00:00+00:00,2025-11-19 16:15:00+00:00,-1,90088.6,89818.10357142858,540.9928571428567,-4.83055625239306,-4.913568534704683,5.43795798729847,2.317412429527754,9.75,3.75,2025-11-19 16:30:00+00:00,2025-11-19 17:15:00+00:00,2025-11-19 17:30:00+00:00,True,True,True,True,True,True,2025-11-19 21:30:00+00:00,-1.2732247224019133,True,2025-11-19 21:45:00+00:00,-1.443097575225415,True,2025-11-19 21:30:00+00:00,-1.2732247224019133,True,2025-11-19 21:15:00+00:00,-1.583012282311621
2812,2025-11-21 16:00:00+00:00,2025-11-21 16:15:00+00:00,1,82901.2,83320.56428571428,838.7285714285723,0.9133296997155672,0.8636589438095191,0.96260496329478,2.717608284648528,0.0,7.75,2025-11-21 16:30:00+00:00,2025-11-21 16:45:00+00:00,2025-11-21 16:45:00+00:00,True,False,False,False,True,False,2025-11-22 04:00:00+00:00,0.8636589438095191,False,2025-11-22 04:00:00+00:00,0.8636589438095191,False,2025-11-22 04:00:00+00:00,0.8636589438095191,False,2025-11-22 04:00:00+00:00,0.8636589438095191
2815,2025-11-23 14:00:00+00:00,2025-11-23 14:15:00+00:00,-1,86770.1,86614.3892857143,311.4214285714292,-4.03508107984125,-4.174144068671269,4.770419046308369,2.245796921947769,7.75,10.0,2025-11-23 14:45:00+00:00,2025-11-24 00:00:00+00:00,2025-11-24 00:15:00+00:00,True,True,True,True,True,True,2025-11-23 15:30:00+00:00,-1.2886650439229819,True,2025-11-23 15:45:00+00:00,-1.5147252746622466,True,2025-11-23 14:30:00+00:00,-0.4720866820339867,True,2025-11-23 15:45:00+00:00,-1.6390629888300037
2818,2025-11-25 04:00:00+00:00,2025-11-25 04:15:00+00:00,-1,88086.3,87942.34642857143,287.9071428571416,3.981305976629368,3.828579049544742,1.8591187634902395,6.5342124196789735,0.5,10.5,2025-11-25 06:30:00+00:00,2025-11-25 07:15:00+00:00,2025-11-25 07:45:00+00:00,True,True,True,False,True,True,2025-11-25 04:30:00+00:00,-0.7562325216463863,True,2025-11-25 04:45:00+00:00,-1.3911594574143293,True,2025-11-25 04:30:00+00:00,-0.7562325216463863,True,2025-11-25 04:45:00+00:00,-1.652726927084608
2820,2025-11-26 04:00:00+00:00,2025-11-26 04:15:00+00:00,1,86872.6,87029.52857142857,313.85714285714283,1.5436049157942664,1.4049597860719176,2.4489758761948286,2.9232134729176167,8.0,3.5,2025-11-26 04:15:00+00:00,2025-11-26 05:00:00+00:00,2025-11-26 05:15:00+00:00,True,True,True,True,True,True,2025-11-26 09:45:00+00:00,-0.8702791761493117,True,2025-11-26 10:30:00+00:00,-0.7103337960855514,True,2025-11-26 09:45:00+00:00,-0.8702791761493117,True,2025-11-26 12:00:00+00:00,-1.6386451297223354
2821,2025-11-26 16:00:00+00:00,2025-11-26 16:15:00+00:00,1,87514.0,87712.33214285714,396.66428571428486,8.913501881764033,8.802939454918732,0.6510093097797406,10.431158050168408,0.25,10.5,2025-11-26 16:30:00+00:00,2025-11-26 17:15:00+00:00,2025-11-26 17:15:00+00:00,True,False,False,False,True,False,2025-11-27 04:00:00+00:00,8.802939454918732,False,2025-11-27 04:00:00+00:00,8.802939454918732,True,2025-11-26 16:30:00+00:00,-0.44644379468060985,False,2025-11-27 04:00:00+00:00,8.802939454918732
2826,2025-11-30 08:15:00+00:00,2025-11-30 08:30:00+00:00,-1,91104.9,91036.10714285713,137.58571428571304,-1.7523102481570785,-2.0831444034888227,6.528968954418133,1.1397051188868261,4.75,0.0,2025-11-30 08:30:00+00:00,2025-11-30 08:30:00+00:00,,True,True,True,True,True,True,2025-11-30 08:30:00+00:00,-1.023441361229421,True,2025-11-30 08:45:00+00:00,-1.031436377323327,True,2025-11-30 08:45:00+00:00,-1.031436377323327,True,2025-11-30 08:45:00+00:00,-1.8308341553316914
2827,2025-12-01 00:30:00+00:00,2025-12-01 00:45:00+00:00,-1,87712.4,87502.35357142857,420.0928571428573,4.866670634043498,4.762524191080208,0.5845051264176225,5.12351860983115,0.0,11.75,2025-12-01 00:45:00+00:00,2025-12-01 00:45:00+00:00,2025-12-01 02:30:00+00:00,True,False,False,False,True,False,2025-12-01 12:30:00+00:00,4.762524191080208,False,2025-12-01 12:30:00+00:00,4.762524191080208,False,2025-12-01 12:30:00+00:00,4.762524191080208,False,2025-12-01 12:30:00+00:00,4.762524191080208
2829,2025-12-02 00:30:00+00:00,2025-12-02 00:45:00+00:00,1,86307.5,86477.3892857143,339.77857142857204,2.3798166873383675,2.252561179549682,0.9344005549833238,3.421671676932429,2.75,10.0,2025-12-02 01:00:00+00:00,2025-12-02 01:00:00+00:00,2025-12-02 01:00:00+00:00,True,False,False,False,True,True,2025-12-02 03:15:00+00:00,-0.6402051178288406,False,2025-12-02 12:30:00+00:00,2.252561179549682,True,2025-12-02 08:30:00+00:00,-0.2481851047951515,False,2025-12-02 12:30:00+00:00,2.252561179549682
2831,2025-12-03 06:15:00+00:00,2025-12-03 06:30:00+00:00,-1,93890.0,93702.425,375.1500000000004,1.70045315207251,1.5755665400506524,0.49999999999999173,5.504531520725061,0.0,7.5,2025-12-03 06:30:00+00:00,2025-12-03 06:30:00+00:00,2025-12-03 06:45:00+00:00,False,False,False,False,True,False,2025-12-03 18:15:00+00:00,1.5755665400506524,False,2025-12-03 18:15:00+00:00,1.5755665400506524,False,2025-12-03 18:15:00+00:00,1.5755665400506524,False,2025-12-03 18:15:00+00:00,1.5755665400506524
2835,2025-12-06 00:45:00+00:00,2025-12-06 01:00:00+00:00,-1,89382.2,89268.9357142857,226.528571428571,-1.1453932017405766,-1.3424300151352921,2.1589518824494394,0.612883899854885,2.0,1.0,2025-12-06 02:00:00+00:00,,,True,True,True,True,True,True,2025-12-06 01:15:00+00:00,-0.7892989058460698,True,2025-12-06 03:15:00+00:00,-1.2554652677051479,True,2025-12-06 01:15:00+00:00,-0.7892989058460698,True,2025-12-06 03:00:00+00:00,-1.6970368133947478
2838,2025-12-08 03:30:00+00:00,2025-12-08 04:15:00+00:00,1,90983.2,91171.49285714285,376.585714285713,-4.054834793824194,-4.175884915215645,4.295683016577498,2.8973673229392447,11.25,4.75,2025-12-08 04:30:00+00:00,2025-12-08 06:30:00+00:00,2025-12-08 07:30:00+00:00,True,True,True,True,True,True,2025-12-08 14:45:00+00:00,-1.0836274136034043,True,2025-12-08 15:00:00+00:00,-2.7204393706611696,True,2025-12-08 15:00:00+00:00,-2.7204393706611696,True,2025-12-08 15:00:00+00:00,-1.6210501213914308
2840,2025-12-09 04:30:00+00:00,2025-12-09 05:00:00+00:00,-1,89883.0,89744.15357142857,277.692857142858,-16.058916583069657,-16.220505459526173,16.38805720606009,1.3513259767986368,11.5,0.25,2025-12-09 05:15:00+00:00,2025-12-09 05:15:00+00:00,,True,True,True,True,True,True,2025-12-09 05:30:00+00:00,-1.3378756269773984,True,2025-12-09 06:45:00+00:00,-1.5323350760089585,True,2025-12-09 05:30:00+00:00,-1.3378756269773984,True,2025-12-09 05:30:00+00:00,-1.6615888764565163
2841,2025-12-09 16:30:00+00:00,2025-12-09 17:00:00+00:00,1,94203.6,94523.925,640.6499999999984,-3.1351361898072487,-3.2089080816358604,4.095723093732943,0.04850542417856422,8.5,0.0,,,,True,True,True,True,True,True,2025-12-09 17:00:00+00:00,-0.6077998322016718,True,2025-12-09 17:15:00+00:00,-1.333312982907992,True,2025-12-09 17:15:00+00:00,-1.333312982907992,True,2025-12-09 17:30:00+00:00,-1.5737718918286019
