flow_id,signal_time,side,origin,entry,extension050,atr14,reaccept_time,state,class_time,class_price,residual_atr,class_delay_h,post_class_mae_atr,post_class_mfe_atr
1553,2023-09-04 14:30:00+00:00,-1,25872.2,25851.4,25830.600000000002,41.599999999999845,2023-09-04 19:15:00+00:00,SECOND_FAIL_FIRST,2023-09-04 19:45:00+00:00,25881.0,4.394230769230768,0.5,0.7259615384615586,6.5144230769231015
1557,2023-09-06 15:45:00+00:00,-1,25576.3,25540.27857142857,25504.257142857143,72.04285714285705,2023-09-06 17:00:00+00:00,EXTENSION050_FIRST,2023-09-06 17:15:00+00:00,25504.257142857143,-4.447947650208227,0.25,7.603014078921289,0.0
1558,2023-09-07 04:15:00+00:00,1,25787.6,25805.885714285712,25824.171428571426,36.57142857142832,2023-09-07 16:15:00+00:00,NONE,2023-09-07 16:15:00+00:00,,,0.0,0.0,0.0
1559,2023-09-07 16:15:00+00:00,1,25823.7,25861.45,25899.2,75.50000000000053,2023-09-07 17:30:00+00:00,EXTENSION050_FIRST,2023-09-07 17:45:00+00:00,25899.2,4.872847682119143,0.25,1.0238410596026322,7.308609271523118
1570,2023-09-14 17:30:00+00:00,1,26607.7,26656.417857142857,26705.135714285712,97.43571428571444,2023-09-14 19:45:00+00:00,EXTENSION050_FIRST,2023-09-14 20:00:00+00:00,26705.135714285712,-1.296605820687618,0.25,2.8381350340884,0.0
1574,2023-09-18 21:45:00+00:00,-1,26825.0,26787.45357142857,26749.90714285714,75.09285714285683,2023-09-19 05:45:00+00:00,EXTENSION050_FIRST,2023-09-19 06:00:00+00:00,26749.90714285714,-7.040521259393173,0.25,9.589365547417554,0.0
1581,2023-09-24 10:45:00+00:00,1,26567.9,26572.896428571432,26577.892857142862,9.992857142857249,2023-09-24 17:30:00+00:00,EXTENSION050_FIRST,2023-09-24 17:45:00+00:00,26577.892857142862,-9.9664045746967,0.25,27.809149392423386,16.212294496068075
1588,2023-09-28 11:00:00+00:00,1,26468.0,26496.51071428572,26525.021428571432,57.02142857142826,2023-09-28 13:15:00+00:00,EXTENSION050_FIRST,2023-09-28 13:30:00+00:00,26525.021428571432,9.031316547663776,0.25,1.1823875735939773,13.743580107728954
1590,2023-10-01 10:30:00+00:00,1,27159.8,27182.739285714284,27205.67857142857,45.87857142857138,2023-10-01 14:00:00+00:00,EXTENSION050_FIRST,2023-10-01 14:15:00+00:00,27205.67857142857,15.853183870465589,0.25,4.156157558773107,25.273703876693236
1591,2023-10-01 23:15:00+00:00,1,27882.5,27964.864285714284,28047.228571428568,164.72857142857123,2023-10-02 02:45:00+00:00,EXTENSION050_FIRST,2023-10-02 03:30:00+00:00,28047.228571428568,1.8167548347931886,0.75,1.0151764807908925,2.6089671320787677
1600,2023-10-08 09:45:00+00:00,-1,27868.4,27849.85357142857,27831.307142857142,37.09285714285787,2023-10-08 18:00:00+00:00,EXTENSION050_FIRST,2023-10-08 18:15:00+00:00,27831.307142857142,-1.959753514346219,0.25,3.7040246485653454,0.8062776814942417
1602,2023-10-09 19:30:00+00:00,1,27559.3,27610.589285714286,27661.878571428573,102.57857142857108,2023-10-09 21:30:00+00:00,SECOND_FAIL_FIRST,2023-10-10 01:00:00+00:00,27522.0,1.2263769932455928,3.5,0.06629064828353884,1.687486943806133
1606,2023-10-12 02:30:00+00:00,1,26856.7,26879.89642857143,26903.092857142856,46.3928571428574,2023-10-12 06:30:00+00:00,SECOND_FAIL_FIRST,2023-10-12 07:00:00+00:00,26855.7,-4.218321785989215,0.5,5.046035411855292,0.01724403387219361
1607,2023-10-12 14:30:00+00:00,1,26660.0,26696.01785714286,26732.035714285717,72.03571428571429,2023-10-12 16:15:00+00:00,EXTENSION050_FIRST,2023-10-12 16:30:00+00:00,26732.035714285717,0.7435795736241309,0.25,2.7380267724343614,1.9110560237976861
1619,2023-10-20 14:45:00+00:00,-1,29569.2,29489.196428571428,29409.192857142858,160.00714285714275,2023-10-21 02:30:00+00:00,NONE,2023-10-21 02:45:00+00:00,,,0.25,0.0,0.0
1621,2023-10-23 05:45:00+00:00,1,30771.5,30847.489285714284,30923.478571428568,151.97857142857148,2023-10-23 15:00:00+00:00,EXTENSION050_FIRST,2023-10-23 15:45:00+00:00,30923.478571428568,0.26662593410727375,0.75,1.0256615124312511,2.4774639281853856
1628,2023-10-28 12:00:00+00:00,-1,34147.5,34105.360714285714,34063.22142857143,84.27857142857205,2023-10-28 18:00:00+00:00,SECOND_FAIL_FIRST,2023-10-28 19:00:00+00:00,34156.3,0.9017713365539386,1.0,0.5185185185184802,1.3265530977201705
1629,2023-10-29 09:15:00+00:00,1,34244.0,34272.68928571429,34301.37857142858,57.3785714285706,2023-10-29 11:15:00+00:00,EXTENSION050_FIRST,2023-10-29 11:30:00+00:00,34301.37857142858,5.713307606124673,0.25,0.6601518735218266,8.233412174779112
1632,2023-10-31 04:15:00+00:00,-1,34273.0,34238.09285714286,34203.18571428572,69.81428571428634,2023-10-31 07:15:00+00:00,EXTENSION050_FIRST,2023-10-31 07:30:00+00:00,34203.18571428572,-2.2991610394924034,0.25,5.16247186412919,2.669736034376918
1634,2023-11-01 12:00:00+00:00,-1,34433.4,34407.01785714286,34380.63571428572,52.76428571428499,2023-11-01 14:45:00+00:00,EXTENSION050_FIRST,2023-11-01 15:00:00+00:00,34380.63571428572,-22.450115067009698,0.25,25.649248680113896,3.3609042913227545
1635,2023-11-02 00:00:00+00:00,1,35565.2,35682.31428571428,35799.428571428565,234.22857142857123,2023-11-02 02:30:00+00:00,EXTENSION050_FIRST,2023-11-02 02:45:00+00:00,35799.428571428565,-1.8760673334959497,0.25,3.1995608685044896,0.14076604049771532
1642,2023-11-06 09:45:00+00:00,1,35139.9,35175.71428571429,35211.52857142858,71.6285714285706,2023-11-06 14:45:00+00:00,EXTENSION050_FIRST,2023-11-06 15:00:00+00:00,35211.52857142858,-2.3974870362984477,0.25,5.452134024730913,0.07219784603097731
1643,2023-11-07 01:45:00+00:00,-1,34954.4,34911.864285714284,34869.32857142857,85.0714285714291,2023-11-07 07:15:00+00:00,EXTENSION050_FIRST,2023-11-07 09:00:00+00:00,34869.32857142857,1.050041981528065,1.75,0.6403022670026054,4.102770780856307
1646,2023-11-08 20:45:00+00:00,1,35618.9,35691.15,35763.4,144.5,2023-11-08 22:00:00+00:00,EXTENSION050_FIRST,2023-11-08 22:15:00+00:00,35763.4,6.351557093425575,0.25,1.5543252595155608,7.782698961937706
1650,2023-11-13 03:30:00+00:00,-1,37010.0,36945.66428571429,36881.328571428574,128.67142857142866,2023-11-13 08:00:00+00:00,SECOND_FAIL_FIRST,2023-11-13 08:30:00+00:00,37038.0,2.1986232929943474,0.5,0.21683135339181753,3.8198068169201704
1661,2023-11-20 01:00:00+00:00,1,37259.9,37326.625,37393.35,133.45000000000073,2023-11-20 11:00:00+00:00,EXTENSION050_FIRST,2023-11-20 11:15:00+00:00,37393.35,-1.320719370550761,0.25,2.4979393031097543,0.0
1664,2023-11-21 16:00:00+00:00,-1,36993.7,36878.925,36764.15,229.55000000000084,2023-11-21 17:30:00+00:00,EXTENSION050_FIRST,2023-11-21 17:45:00+00:00,36764.15,1.5989980396427863,0.25,1.8551513831409148,5.024831191461556
1665,2023-11-22 04:00:00+00:00,-1,36397.1,36350.03571428571,36302.97142857142,94.12857142857165,2023-11-22 15:00:00+00:00,EXTENSION050_FIRST,2023-11-22 15:15:00+00:00,36302.97142857142,-2.1803005008347616,0.25,3.5794505994840686,0.0
1671,2023-11-27 04:45:00+00:00,-1,37360.4,37320.00357142857,37279.60714285714,80.79285714285756,2023-11-27 06:45:00+00:00,EXTENSION050_FIRST,2023-11-27 07:00:00+00:00,37279.60714285714,2.5312527627972177,0.25,2.1956502519671646,7.173989921315433
1672,2023-11-27 16:45:00+00:00,-1,37075.1,37000.83928571428,36926.57857142857,148.52142857142877,2023-11-28 04:45:00+00:00,NONE,2023-11-28 04:45:00+00:00,,,0.0,0.0,0.0
1673,2023-11-28 12:15:00+00:00,1,37212.6,37249.232142857145,37285.864285714284,73.2642857142855,2023-11-28 13:30:00+00:00,EXTENSION050_FIRST,2023-11-28 13:45:00+00:00,37285.864285714284,6.471580384127954,0.25,0.05001462415912802,15.138832017159078
1686,2023-12-08 00:15:00+00:00,-1,43400.3,43342.87142857143,43285.44285714286,114.85714285714234,2023-12-08 07:15:00+00:00,EXTENSION050_FIRST,2023-12-08 07:30:00+00:00,43285.44285714286,-3.4917910447761282,0.25,4.305845771144291,1.6145522388059848
1687,2023-12-08 12:15:00+00:00,1,43686.5,43749.28928571429,43812.078571428574,125.57857142857236,2023-12-08 14:30:00+00:00,EXTENSION050_FIRST,2023-12-08 14:45:00+00:00,43812.078571428574,3.9212217735054398,0.25,1.2906546840339106,7.702121608554636
1690,2023-12-10 02:30:00+00:00,-1,43802.5,43756.78928571429,43711.078571428574,91.42142857142817,2023-12-10 09:15:00+00:00,EXTENSION050_FIRST,2023-12-10 09:30:00+00:00,43711.078571428574,-1.682553324478471,0.25,2.6024689428861474,0.9415579342136419
1691,2023-12-10 14:30:00+00:00,1,43864.9,43902.76071428572,43940.62142857144,75.72142857142846,2023-12-10 18:15:00+00:00,EXTENSION050_FIRST,2023-12-10 18:30:00+00:00,43940.62142857144,-25.427695500424683,0.25,48.44759928308671,2.0942363927929764
1694,2023-12-12 02:45:00+00:00,-1,41879.9,41792.53571428572,41705.17142857143,174.7285714285707,2023-12-12 10:15:00+00:00,EXTENSION050_FIRST,2023-12-12 11:30:00+00:00,41705.17142857143,1.202272913089731,1.25,2.1789714659471735,2.204398659144833
1695,2023-12-12 15:15:00+00:00,1,41278.4,41374.27142857143,41470.14285714286,191.74285714285776,2023-12-12 18:15:00+00:00,SECOND_FAIL_FIRST,2023-12-12 19:30:00+00:00,41187.9,-1.5082700044702906,1.25,3.295559529131274,2.0292802860974377
1696,2023-12-13 03:15:00+00:00,1,40898.7,41000.21428571428,41101.72857142857,203.02857142857152,2023-12-13 05:45:00+00:00,EXTENSION050_FIRST,2023-12-13 07:00:00+00:00,41101.72857142857,3.342738530819048,1.25,0.6148325358851436,4.1460737405009995
1702,2023-12-16 06:30:00+00:00,1,42205.5,42243.98928571429,42282.478571428575,76.97857142857174,2023-12-16 09:00:00+00:00,EXTENSION050_FIRST,2023-12-16 09:15:00+00:00,42282.478571428575,2.4100398997865216,0.25,1.049364387120805,6.160434258142226
1704,2023-12-17 07:30:00+00:00,-1,41976.3,41923.55714285715,41870.814285714296,105.48571428571395,2023-12-17 11:00:00+00:00,SECOND_FAIL_FIRST,2023-12-17 11:45:00+00:00,41979.7,-1.7556879739978801,0.75,4.704902491874365,4.585455037919814
1712,2023-12-21 12:00:00+00:00,1,44102.8,44176.04642857143,44249.292857142864,146.49285714285674,2023-12-21 13:45:00+00:00,SECOND_FAIL_FIRST,2023-12-21 14:15:00+00:00,43842.4,-0.10171144375640985,0.5,3.1141450095080594,2.2704178653274134
1716,2023-12-23 15:30:00+00:00,1,43791.0,43828.14642857143,43865.292857142864,74.2928571428586,2023-12-23 17:00:00+00:00,SECOND_FAIL_FIRST,2023-12-23 17:45:00+00:00,43778.3,0.8035765791750245,0.75,2.0621094125565036,2.3420824920680245
1720,2023-12-25 18:15:00+00:00,-1,43677.6,43617.90714285714,43558.21428571428,119.3857142857144,2023-12-25 23:45:00+00:00,EXTENSION050_FIRST,2023-12-26 00:15:00+00:00,43558.21428571428,7.0629412468588875,0.5,0.3299030752662575,8.425750867536138
1725,2023-12-28 08:15:00+00:00,-1,43030.4,42958.93928571429,42887.478571428575,142.9214285714292,2023-12-28 12:30:00+00:00,EXTENSION050_FIRST,2023-12-28 12:45:00+00:00,42887.478571428575,2.6488580138937534,0.25,0.6473586885901039,3.9670648208306365
1731,2023-12-31 15:30:00+00:00,-1,42531.9,42477.2,42422.5,109.39999999999938,2023-12-31 22:45:00+00:00,EXTENSION050_FIRST,2023-12-31 23:00:00+00:00,42422.5,0.8281535648994429,0.25,3.743144424131648,3.1023765996344004
1734,2024-01-02 06:45:00+00:00,1,45202.9,45274.69642857143,45346.49285714285,143.59285714285735,2024-01-02 15:30:00+00:00,EXTENSION050_FIRST,2024-01-02 16:45:00+00:00,45346.49285714285,-1.0968014724170259,1.25,2.6247326269710807,0.5362881162015858
1747,2024-01-09 14:00:00+00:00,-1,46837.6,46658.31071428571,46479.021428571425,358.5785714285718,2024-01-09 18:00:00+00:00,EXTENSION050_FIRST,2024-01-09 21:15:00+00:00,46479.021428571425,1.4000318718750497,3.25,0.0,3.3820242624648684
1759,2024-01-15 18:00:00+00:00,1,42722.9,42799.21071428571,42875.521428571425,152.62142857142786,2024-01-16 03:30:00+00:00,EXTENSION050_FIRST,2024-01-16 03:45:00+00:00,42875.521428571425,-0.8853372022277031,0.25,1.1238358215940263,0.45523470772689656
1769,2024-01-21 00:30:00+00:00,1,41643.1,41679.95357142857,41716.807142857135,73.70714285714244,2024-01-21 08:00:00+00:00,EXTENSION050_FIRST,2024-01-21 09:00:00+00:00,41716.807142857135,0.3662176567498366,1.0,0.7313693187323097,1.4882256032562478
1770,2024-01-21 12:30:00+00:00,1,41743.8,41772.87857142858,41801.95714285715,58.15714285714109,2024-01-21 21:45:00+00:00,SECOND_FAIL_FIRST,2024-01-21 22:30:00+00:00,41706.7,-2.7098992876443706,0.75,4.24195529353975,0.012036354704079362
1780,2024-01-26 14:30:00+00:00,1,41359.0,41468.36785714286,41577.73571428572,218.73571428571609,2024-01-26 16:00:00+00:00,EXTENSION050_FIRST,2024-01-26 16:15:00+00:00,41577.73571428572,1.2031153054893007,0.25,0.0,3.0244913953563857
1799,2024-02-06 07:00:00+00:00,1,42790.1,42826.3,42862.5,72.40000000000042,2024-02-06 12:30:00+00:00,EXTENSION050_FIRST,2024-02-06 12:45:00+00:00,42862.5,3.363259668508268,0.25,2.0151933701657545,7.131215469613259
1800,2024-02-06 19:00:00+00:00,1,43106.0,43168.61428571429,43231.228571428575,125.22857142857174,2024-02-07 01:00:00+00:00,SECOND_FAIL_FIRST,2024-02-07 01:45:00+00:00,43028.2,-0.4328085785991087,0.75,2.114533424594986,0.47033994980607935
1801,2024-02-07 07:00:00+00:00,-1,42974.0,42940.45,42906.899999999994,67.10000000000062,2024-02-07 10:45:00+00:00,EXTENSION050_FIRST,2024-02-07 11:00:00+00:00,42906.899999999994,-10.192250372578277,0.25,11.941877794336744,0.8479880774961797
1804,2024-02-08 21:45:00+00:00,1,45298.3,45378.703571428574,45459.107142857145,160.80714285714254,2024-02-09 01:45:00+00:00,EXTENSION050_FIRST,2024-02-09 02:00:00+00:00,45459.107142857145,6.458623906187518,0.25,0.0,7.998978368054026
1807,2024-02-10 21:30:00+00:00,1,47906.7,47999.49642857142,48092.29285714285,185.59285714285733,2024-02-11 03:15:00+00:00,EXTENSION050_FIRST,2024-02-11 03:30:00+00:00,48092.29285714285,0.3254820459531498,0.25,0.23757841665701787,2.73559635146061
1813,2024-02-15 15:15:00+00:00,-1,52240.8,52111.81428571429,51982.828571428574,257.9714285714285,2024-02-15 17:45:00+00:00,EXTENSION050_FIRST,2024-02-15 18:00:00+00:00,51982.828571428574,-0.6774836637501234,0.25,1.3550780817366228,2.511629194816707
1821,2024-02-21 11:00:00+00:00,-1,51237.1,51137.575,51038.049999999996,199.04999999999927,2024-02-21 13:15:00+00:00,EXTENSION050_FIRST,2024-02-21 13:30:00+00:00,51038.049999999996,-3.074353177593603,0.25,3.3597086159256957,1.8841999497613515
1822,2024-02-21 23:00:00+00:00,1,51650.0,51731.92857142857,51813.857142857145,163.85714285714286,2024-02-22 06:30:00+00:00,EXTENSION050_FIRST,2024-02-22 06:45:00+00:00,51813.857142857145,-0.747340889276377,0.25,1.256931124673064,1.6120313862249218
1825,2024-02-23 14:45:00+00:00,-1,51157.1,51058.17857142857,50959.25714285715,197.84285714285733,2024-02-23 18:00:00+00:00,SECOND_FAIL_FIRST,2024-02-23 18:30:00+00:00,51194.7,1.8236695790309532,0.5,0.15669001371940197,3.4471803018268434
1826,2024-02-24 17:45:00+00:00,1,51570.8,51616.51785714286,51662.23571428572,91.43571428571418,2024-02-24 22:00:00+00:00,EXTENSION050_FIRST,2024-02-24 22:15:00+00:00,51662.23571428572,0.4031716272165264,0.25,2.1516287790017246,3.144988672759894
1827,2024-02-25 17:45:00+00:00,-1,51599.1,51536.00357142857,51472.90714285714,126.19285714285694,2024-02-26 01:45:00+00:00,EXTENSION050_FIRST,2024-02-26 02:15:00+00:00,51472.90714285714,-1.043584083319191,0.5,1.2805230089998505,0.3320880738099105
1829,2024-02-26 22:15:00+00:00,1,54587.6,54744.0,54900.4,312.8000000000008,2024-02-27 01:15:00+00:00,EXTENSION050_FIRST,2024-02-27 01:30:00+00:00,54900.4,5.742327365728876,0.25,0.0,9.205882352941147
1834,2024-03-01 02:00:00+00:00,-1,61051.2,60900.267857142855,60749.33571428571,301.8642857142851,2024-03-01 03:15:00+00:00,SECOND_FAIL_FIRST,2024-03-01 03:45:00+00:00,61183.4,-4.072028584273916,0.5,5.189749414353666,0.16033695369253492
1839,2024-03-03 17:00:00+00:00,1,62762.2,62867.94642857143,62973.69285714286,211.4928571428568,2024-03-03 18:30:00+00:00,SECOND_FAIL_FIRST,2024-03-03 21:15:00+00:00,62731.7,3.9954068019858893,2.75,2.045931980141163,8.026748623729313
1842,2024-03-05 06:30:00+00:00,-1,67370.1,67071.01071428572,66771.92142857143,598.1785714285719,2024-03-05 15:30:00+00:00,EXTENSION050_FIRST,2024-03-05 16:00:00+00:00,66771.92142857143,3.6489462057436244,0.5,0.0,5.469639978506174
1848,2024-03-08 09:15:00+00:00,1,67291.3,67414.82142857143,67538.34285714287,247.0428571428586,2024-03-08 16:45:00+00:00,EXTENSION050_FIRST,2024-03-08 17:00:00+00:00,67538.34285714287,4.960909038339121,0.25,0.0,7.72601630717623
1864,2024-03-16 21:30:00+00:00,-1,66424.0,66157.58571428571,65891.17142857143,532.8285714285697,2024-03-16 23:00:00+00:00,EXTENSION050_FIRST,2024-03-16 23:15:00+00:00,65891.17142857143,-0.9251166282374576,0.25,1.8501796342967558,2.4986862566357426
1867,2024-03-18 09:30:00+00:00,-1,68085.4,67915.42857142857,67745.45714285714,339.94285714285587,2024-03-18 13:30:00+00:00,EXTENSION050_FIRST,2024-03-18 13:45:00+00:00,67745.45714285714,0.44965540426959016,0.25,1.1606152294503518,3.364851235501741
1871,2024-03-20 12:15:00+00:00,-1,64055.9,63838.91428571429,63621.92857142857,433.971428571429,2024-03-20 15:30:00+00:00,EXTENSION050_FIRST,2024-03-20 15:45:00+00:00,63621.92857142857,-9.474290605043112,0.25,10.410988215155692,3.6044505892422203
1879,2024-03-24 15:00:00+00:00,1,65545.2,65697.2,65849.2,303.999999999999,2024-03-24 18:15:00+00:00,EXTENSION050_FIRST,2024-03-24 18:30:00+00:00,65849.2,3.2430921052631976,0.25,0.5065789473684228,6.088157894736872
1883,2024-03-26 15:15:00+00:00,1,70204.0,70449.06785714286,70694.13571428572,490.13571428571385,2024-03-27 00:30:00+00:00,EXTENSION050_FIRST,2024-03-27 00:45:00+00:00,70694.13571428572,-0.30019382386802856,0.25,0.9891866684154518,0.21456156458124118
1884,2024-03-27 08:00:00+00:00,-1,69990.1,69881.47142857143,69772.84285714285,217.2571428571464,2024-03-27 14:00:00+00:00,EXTENSION050_FIRST,2024-03-27 14:15:00+00:00,69772.84285714285,3.4891504471329946,0.25,2.4264203051025612,6.480996843766297
1889,2024-03-30 06:00:00+00:00,1,70020.2,70099.33571428571,70178.47142857143,158.2714285714267,2024-03-30 09:15:00+00:00,EXTENSION050_FIRST,2024-03-30 09:30:00+00:00,70178.47142857143,-1.212293528296758,0.25,1.383518368083781,1.2341366549327861
1893,2024-04-01 17:45:00+00:00,-1,68784.8,68566.83571428571,68348.87142857142,435.9285714285735,2024-04-02 02:15:00+00:00,EXTENSION050_FIRST,2024-04-02 02:30:00+00:00,68348.87142857142,3.566803211535281,0.25,0.0,5.0441094543666685
1896,2024-04-03 05:45:00+00:00,1,66112.7,66219.27857142857,66325.85714285714,213.15714285714057,2024-04-03 14:00:00+00:00,EXTENSION050_FIRST,2024-04-03 14:15:00+00:00,66325.85714285714,-1.6192614436030164,0.25,2.780845787815842,2.333690771396048
1897,2024-04-03 17:45:00+00:00,-1,65980.7,65826.36428571428,65672.02857142857,308.6714285714292,2024-04-04 02:15:00+00:00,EXTENSION050_FIRST,2024-04-04 02:30:00+00:00,65672.02857142857,0.21358818901279927,0.25,0.6135048826768915,1.853195723608085
1902,2024-04-06 06:00:00+00:00,1,67985.2,68071.21428571429,68157.22857142857,172.028571428571,2024-04-06 09:00:00+00:00,SECOND_FAIL_FIRST,2024-04-06 09:30:00+00:00,67878.7,2.24788241155953,0.5,2.0560538116591807,3.554060787244703
1909,2024-04-11 00:45:00+00:00,1,70572.0,70735.94285714286,70899.88571428572,327.88571428571385,2024-04-11 12:30:00+00:00,EXTENSION050_FIRST,2024-04-11 12:45:00+00:00,70899.88571428572,0.020477518299071615,0.25,0.0,0.0
1910,2024-04-11 13:45:00+00:00,-1,70322.8,70086.72857142857,69850.65714285713,472.1428571428582,2024-04-11 23:15:00+00:00,SECOND_FAIL_FIRST,2024-04-12 00:45:00+00:00,70342.0,0.025204236006039053,1.5,0.16880484114976654,0.3996671709530943
1928,2024-04-21 05:00:00+00:00,-1,65175.3,65050.53571428572,64925.77142857143,249.528571428571,2024-04-21 12:45:00+00:00,EXTENSION050_FIRST,2024-04-21 13:00:00+00:00,64925.77142857143,1.441003034293266,0.25,1.2067899467567358,2.8516631361997207
1932,2024-04-23 08:15:00+00:00,-1,66118.0,66021.0,65924.0,194.00000000000207,2024-04-23 11:30:00+00:00,EXTENSION050_FIRST,2024-04-23 11:45:00+00:00,65924.0,-1.1525773195876465,0.25,6.060309278350435,0.8969072164948357
1934,2024-04-24 09:15:00+00:00,-1,66409.0,66327.68214285714,66246.36428571428,162.6357142857118,2024-04-24 12:45:00+00:00,EXTENSION050_FIRST,2024-04-24 13:00:00+00:00,66246.36428571428,12.223417804910353,0.25,0.14041020686019914,16.425446879529424
1939,2024-04-27 02:30:00+00:00,-1,62992.5,62834.425,62676.350000000006,316.1499999999993,2024-04-27 10:30:00+00:00,EXTENSION050_FIRST,2024-04-27 11:00:00+00:00,62676.350000000006,-1.2138225525857775,0.5,2.259845010279926,0.0
1942,2024-04-28 23:15:00+00:00,-1,62927.6,62830.42857142857,62733.25714285715,194.3428571428563,2024-04-29 02:30:00+00:00,EXTENSION050_FIRST,2024-04-29 02:45:00+00:00,62733.25714285715,2.1732578653337455,0.25,0.0861511320199763,4.349309026756873
1949,2024-05-02 12:15:00+00:00,1,58681.0,58825.514285714286,58970.02857142857,289.0285714285715,2024-05-02 14:30:00+00:00,EXTENSION050_FIRST,2024-05-02 14:45:00+00:00,58970.02857142857,-0.4090549624357337,0.25,1.299624357453532,2.308669434559125
1952,2024-05-04 01:00:00+00:00,1,62810.7,62931.85,63053.0,242.29999999999976,2024-05-04 04:45:00+00:00,EXTENSION050_FIRST,2024-05-04 05:00:00+00:00,63053.0,3.465125877011966,0.25,0.8514238547255597,6.16962443252168
1954,2024-05-05 23:15:00+00:00,-1,64156.4,64079.24285714286,64002.08571428572,154.31428571428685,2024-05-06 02:30:00+00:00,EXTENSION050_FIRST,2024-05-06 02:45:00+00:00,64002.08571428572,-1.1710794297352054,0.25,9.706906128494612,2.177930012960586
1967,2024-05-13 13:15:00+00:00,-1,62799.0,62687.70714285714,62576.41428571429,222.5857142857141,2024-05-13 17:15:00+00:00,EXTENSION050_FIRST,2024-05-13 18:15:00+00:00,62576.41428571429,-1.8971824658237426,1.0,2.6312816892368813,0.0
1982,2024-05-25 13:45:00+00:00,1,69038.3,69131.55714285714,69224.81428571428,186.51428571428443,2024-05-25 18:00:00+00:00,EXTENSION050_FIRST,2024-05-25 18:15:00+00:00,69224.81428571428,-0.23705575980386748,0.25,0.8756127450980208,0.9103094362745718
1988,2024-05-30 02:45:00+00:00,1,67980.0,68060.13928571428,68140.27857142856,160.278571428571,2024-05-30 11:15:00+00:00,EXTENSION050_FIRST,2024-05-30 11:30:00+00:00,68140.27857142856,1.5873702036633441,0.25,2.1704621418066243,4.5522082089220355
1999,2024-06-07 06:00:00+00:00,1,71244.2,71317.19642857142,71390.19285714284,145.99285714285776,2024-06-07 09:45:00+00:00,EXTENSION050_FIRST,2024-06-07 10:00:00+00:00,71390.19285714284,-19.502275062380566,0.25,20.447526787024625,5.163315230686505
2007,2024-06-14 04:15:00+00:00,-1,66830.8,66755.01071428572,66679.22142857143,151.57857142857185,2024-06-14 14:15:00+00:00,EXTENSION050_FIRST,2024-06-14 14:30:00+00:00,66679.22142857143,9.009330380283668,0.25,2.5536496866311764,9.212525328683808
2008,2024-06-14 16:15:00+00:00,1,65313.6,65493.07142857143,65672.54285714286,358.942857142858,2024-06-14 17:15:00+00:00,EXTENSION050_FIRST,2024-06-14 17:30:00+00:00,65672.54285714286,1.5059699116453018,0.25,1.6714160630422856,2.7198121467802108
2010,2024-06-16 15:15:00+00:00,1,66577.4,66638.91785714285,66700.4357142857,123.0357142857174,2024-06-16 18:15:00+00:00,SECOND_FAIL_FIRST,2024-06-16 19:45:00+00:00,66542.5,-1.797851959361324,1.5,3.3299274310593985,3.395761973875119
2018,2024-06-20 16:45:00+00:00,-1,64863.9,64716.264285714286,64568.62857142857,295.27142857142826,2024-06-21 00:00:00+00:00,SECOND_FAIL_FIRST,2024-06-21 01:30:00+00:00,64887.4,0.8104407566887717,1.5,0.5693066911800237,1.9893560404470534
2019,2024-06-21 04:45:00+00:00,-1,64648.1,64572.389285714286,64496.67857142857,151.42142857142866,2024-06-21 07:30:00+00:00,EXTENSION050_FIRST,2024-06-21 07:45:00+00:00,64496.67857142857,5.64106797490448,0.25,0.0,7.498797113071393
2029,2024-06-26 05:15:00+00:00,1,61575.5,61657.45714285714,61739.41428571429,163.91428571428438,2024-06-26 07:30:00+00:00,EXTENSION050_FIRST,2024-06-26 08:00:00+00:00,61739.41428571429,-3.6892103887049537,0.5,5.54810876764865,1.3420777409796183
2032,2024-06-27 21:30:00+00:00,-1,61578.5,61510.61785714286,61442.73571428572,135.764285714285,2024-06-28 05:30:00+00:00,SECOND_FAIL_FIRST,2024-06-28 06:15:00+00:00,61589.9,1.3987478297469536,0.75,0.25559004577259004,3.005208607355201
2033,2024-06-28 09:45:00+00:00,-1,61530.2,61466.41785714286,61402.635714285716,127.5642857142853,2024-06-28 12:45:00+00:00,EXTENSION050_FIRST,2024-06-28 13:00:00+00:00,61402.635714285716,8.131082367433814,0.25,3.365865949941204,10.697631446329629
2040,2024-07-02 09:00:00+00:00,-1,62742.0,62669.16071428572,62596.321428571435,145.6785714285704,2024-07-02 13:45:00+00:00,EXTENSION050_FIRST,2024-07-02 14:00:00+00:00,62596.321428571435,4.587644030399683,0.25,0.0,5.466290757538694
2041,2024-07-02 22:00:00+00:00,-1,62042.0,61975.50357142857,61909.00714285714,132.99285714285568,2024-07-03 01:45:00+00:00,EXTENSION050_FIRST,2024-07-03 02:00:00+00:00,61909.00714285714,12.399215854772114,0.25,0.0,13.198506901552317
2042,2024-07-03 10:00:00+00:00,-1,60260.0,60163.45,60066.899999999994,193.10000000000167,2024-07-03 12:30:00+00:00,EXTENSION050_FIRST,2024-07-03 12:45:00+00:00,60066.899999999994,-0.8389435525634691,0.25,3.278612118073539,3.9751424132573
2047,2024-07-06 02:00:00+00:00,1,56176.0,56290.01071428572,56404.02142857144,228.02142857142823,2024-07-06 05:00:00+00:00,EXTENSION050_FIRST,2024-07-06 05:30:00+00:00,56404.02142857144,1.3453936033580487,0.5,0.35795507940987054,4.122325595965251
