R,signal_ts,entry_ts,exit_ts,side,exit_reason,hold_min
2.2180312155108157,1668300300,1668302340,1668373320,-1,TP,1183.0
-0.3595690848307568,1668409200,1668410760,1668497160,-1,TIME,1440.0
-1.0028941344800206,1669039200,1669041240,1669058880,1,SL,294.0
0.9176691159622182,1669123800,1669125780,1669212180,1,TIME,1440.0
-1.003433054253872,1669228200,1669229940,1669254360,-1,SL,407.0
-0.08764978916012253,1669287600,1669291800,1669378200,1,TIME,1440.0
-1.0047705610967548,1669433400,1669434780,1669489260,1,SL,908.0
2.214627758434157,1669558500,1669562280,1669598280,-1,TP,600.0
-0.2967973888775397,1669599900,1669602900,1669689300,-1,TIME,1440.0
-1.0060882007634429,1669814100,1669815060,1669829040,1,SL,233.0
-1.0074092937722123,1669896900,1669897860,1669901400,-1,SL,59.0
-0.728196302499307,1669934700,1669937880,1670024280,-1,TIME,1440.0
-1.0094293914014634,1670103900,1670107860,1670116980,-1,SL,152.0
-1.0093464539007266,1670155200,1670156160,1670166060,-1,SL,165.0
2.2155676209050608,1670461200,1670462160,1670524500,1,TP,1039.0
-1.0145924371783377,1670579100,1670581920,1670589600,-1,SL,128.0
-1.0133664417724426,1670667300,1670668860,1670685960,-1,SL,285.0
-1.012114103649954,1670744700,1670746140,1670790000,1,SL,731.0
-0.4837834023057784,1670791500,1670792760,1670879160,-1,TIME,1440.0
2.215591941961811,1670880600,1670881800,1670925540,1,TP,729.0
-1.0078689153964973,1671003000,1671004500,1671020280,-1,SL,263.0
1.4051946341763992,1671074100,1671075600,1671162000,-1,TIME,1440.0
0.5804740816658752,1671355800,1671356940,1671443340,1,TIME,1440.0
0.13075915737609084,1671592500,1671595980,1671682380,1,TIME,1440.0
0.0977982850167566,1672029000,1672032480,1672118880,1,TIME,1440.0
2.210851958683264,1672142400,1672144500,1672162980,-1,TP,308.0
0.6997048927313395,1672306200,1672307340,1672393740,-1,TIME,1440.0
-1.0164922691705864,1672474500,1672475580,1672495860,-1,SL,338.0
-1.010491658314125,1672498800,1672500420,1672525080,1,SL,411.0
-0.5143874982648494,1672530300,1672532340,1672618740,-1,TIME,1440.0
0.09453415611814837,1672801200,1672802160,1672888560,1,TIME,1440.0
-0.225928989899029,1673035200,1673036520,1673122920,1,TIME,1440.0
-1.004581759180514,1673289900,1673291100,1673305800,1,SL,245.0
2.2112617446673233,1673355600,1673357580,1673374980,1,TP,290.0
-1.0059874156196142,1673454600,1673457060,1673460660,-1,SL,60.0
-1.0061517278797956,1673604900,1673606700,1673621820,-1,SL,252.0
0.2470749036980103,1673657100,1673658420,1673744820,-1,TIME,1440.0
-1.0025559478929549,1674052200,1674055380,1674057180,1,SL,30.0
2.2187943282126366,1674157500,1674160320,1674245100,1,TP,1413.0
-1.0014083137254888,1674248400,1674250500,1674295080,-1,SL,743.0
-1.0024562930710132,1674295200,1674297180,1674321300,-1,SL,402.0
-0.17265420724557143,1674400500,1674401460,1674487860,-1,TIME,1440.0
-1.0019473057338946,1674605700,1674606900,1674682560,-1,SL,1261.0
0.04183645645645234,1674727200,1674728580,1674814980,-1,TIME,1440.0
-1.008067568865862,1674886500,1674887700,1674954300,-1,SL,1110.0
-1.0053948077779356,1674954900,1674956220,1674958080,1,SL,31.0
-1.0038273452702124,1674989100,1674990240,1675073040,1,SL,1380.0
2.218673333333335,1675201500,1675203180,1675283460,1,TP,1338.0
-1.004789708207558,1675348200,1675349280,1675361700,-1,SL,207.0
-1.007179184642777,1675493100,1675496820,1675515840,-1,SL,317.0
0.6508163145059014,1675662300,1675664040,1675750440,1,TIME,1440.0
2.214572196272696,1675855800,1675857240,1675872360,-1,TP,252.0
0.9660563962221554,1675875600,1675876920,1675963320,-1,TIME,1440.0
-1.0059819639883327,1676152800,1676154240,1676212800,-1,SL,976.0
-1.0034881711957397,1676383200,1676386860,1676389260,1,SL,40.0
2.2199012521002266,1676466900,1676467920,1676492400,1,TP,408.0
2.2203824252807927,1676563200,1676564340,1676592120,-1,TP,463.0
-1.0027596597041957,1676645100,1676646060,1676653800,-1,SL,129.0
-1.0044598317478812,1676792700,1676794440,1676819880,-1,SL,424.0
-1.0041270935610136,1676820600,1676821680,1676826420,1,SL,79.0
0.898313507625274,1677015900,1677017220,1677103620,-1,TIME,1440.0
-0.35399442701046885,1677152700,1677154740,1677241140,-1,TIME,1440.0
0.20717718454421305,1677254400,1677256320,1677342720,-1,TIME,1440.0
2.2184866414777535,1677359700,1677361800,1677443340,1,TP,1359.0
0.043122470387329456,1677450600,1677451680,1677538080,1,TIME,1440.0
-1.005004173651415,1677573900,1677574920,1677595200,-1,SL,338.0
-1.0036137096826814,1677645900,1677647640,1677700200,1,SL,876.0
0.03363791564721358,1677701700,1677705720,1677792120,-1,TIME,1440.0
-1.0091789977407954,1677913200,1677916140,1677959700,1,SL,726.0
-1.0089779979980082,1678111200,1678114860,1678198560,1,SL,1395.0
-1.0054195681937947,1678274100,1678276140,1678316160,1,SL,667.0
-1.006490599181073,1678351500,1678355400,1678371420,-1,SL,267.0
2.2198672127552,1678446000,1678447200,1678498860,1,TP,861.0
2.2194824094741006,1678585500,1678586940,1678646400,1,TP,991.0
-1.0015773565513764,1678646700,1678647720,1678659840,-1,SL,202.0
0.43412944477402055,1678879800,1678880940,1678967340,1,TIME,1440.0
0.7722484356742693,1679093100,1679094480,1679180880,-1,TIME,1440.0
-1.003736507483964,1679211900,1679213940,1679227680,-1,SL,229.0
-1.0015362254502445,1679286600,1679288580,1679301420,-1,SL,214.0
0.1867761736847574,1679508900,1679510760,1679597160,-1,TIME,1440.0
2.2188168743817975,1679649300,1679653080,1679692980,-1,TP,665.0
-1.0049239774185303,1679723100,1679724120,1679772600,1,SL,808.0
-1.0029219913730558,1679875200,1679879340,1679926740,1,SL,790.0
2.2180135575038946,1679997600,1679998800,1680064320,1,TP,1092.0
1.093431222651222,1680072300,1680076680,1680163080,1,TIME,1440.0
-1.0021637078458434,1680199200,1680200640,1680269640,-1,SL,1150.0
-1.0058893445776067,1680330600,1680332700,1680361380,1,SL,478.0
-1.0032362858509376,1680450300,1680453720,1680517800,-1,SL,1068.0
0.7314118829291288,1680603300,1680605040,1680691440,1,TIME,1440.0
0.5421207036193398,1680703200,1680704160,1680790560,-1,TIME,1440.0
-0.30912362262946563,1680801300,1680803280,1680889680,1,TIME,1440.0
-1.0079192932976695,1680984000,1680988440,1681067700,-1,SL,1321.0
2.217197946330574,1681140600,1681141860,1681145760,1,TP,65.0
2.219971248408351,1681146000,1681147260,1681178940,1,TP,528.0
-1.004333378247526,1681220700,1681224480,1681240500,-1,SL,267.0
2.2182638046995966,1681379100,1681381080,1681455180,1,TP,1235.0
-0.11900933921167291,1681488000,1681491840,1681578240,-1,TIME,1440.0
-1.0060321281783413,1681799400,1681801020,1681811220,-1,SL,170.0
-1.0034343620830375,1681819200,1681821240,1681891740,1,SL,1175.0
-1.0033323910927892,1681939800,1681941660,1681946400,1,SL,79.0
-1.0036055499313123,1682060400,1682061720,1682103960,1,SL,704.0
0.5840956037555848,1682107200,1682109780,1682196180,1,TIME,1440.0
1.1451998122584228,1682298000,1682302560,1682388960,-1,TIME,1440.0
-1.0015161435742628,1682516700,1682518680,1682537760,1,SL,318.0
-1.0013597817603543,1682539200,1682540160,1682554860,-1,SL,245.0
-1.007381166349725,1682818200,1682820480,1682843460,-1,SL,383.0
-1.0035490029013596,1682868600,1682869560,1682881680,1,SL,202.0
0.8652708520864154,1682909100,1682911680,1682998080,-1,TIME,1440.0
-1.0051340374942843,1683012600,1683014640,1683037500,-1,SL,381.0
-0.48178328334106785,1683038700,1683042600,1683129000,1,TIME,1440.0
-1.004850713885012,1683187200,1683189720,1683207540,1,SL,297.0
-1.002482509404736,1683210600,1683212820,1683252060,-1,SL,654.0
-1.0030998939273403,1683253800,1683255480,1683289800,1,SL,572.0
0.10744867815379557,1683379800,1683380820,1683467220,-1,TIME,1440.0
2.21782281223718,1683496800,1683501360,1683517500,-1,TP,269.0
0.6327553893113813,1683538200,1683539880,1683626280,-1,TIME,1440.0
-1.004343278358806,1683635400,1683637440,1683722760,-1,SL,1422.0
2.2173935802189186,1683807300,1683809160,1683827160,-1,TP,300.0
-1.0027940776182884,1683905400,1683910200,1683919560,1,SL,156.0
2.2113021280799545,1684065600,1684069320,1684076760,1,TP,124.0
0.4356818537887923,1684197000,1684199040,1684285440,-1,TIME,1440.0
-1.0026292880345593,1684355400,1684359720,1684431540,1,SL,1197.0
2.207713951945703,1684575000,1684578960,1684604760,1,TP,430.0
-1.0063092561599236,1684634400,1684635840,1684665900,1,SL,501.0
-1.0059680506878634,1684730700,1684732260,1684762380,-1,SL,502.0
1.156412912842758,1684764900,1684766640,1684853040,1,TIME,1440.0
2.2168166429595497,1684871100,1684874820,1684911540,-1,TP,612.0
2.213904662004662,1685211300,1685213460,1685235720,1,TP,371.0
-1.0033385561686696,1685376900,1685377980,1685442840,-1,SL,1081.0
0.1422852492713542,1685545200,1685546580,1685632980,-1,TIME,1440.0
-1.0037484171143298,1685667600,1685669040,1685683260,-1,SL,237.0
0.32872131105453906,1685689200,1685691960,1685778360,1,TIME,1440.0
-1.0091451572417331,1685807100,1685808060,1685813820,1,SL,96.0
2.216230547310559,1685917800,1685919660,1685942340,-1,TP,378.0
2.2187311587748044,1686054600,1686056160,1686070620,1,TP,241.0
0.41029562507211326,1686134700,1686136320,1686222720,-1,TIME,1440.0
-0.31035817698701645,1686374100,1686377940,1686464340,-1,TIME,1440.0
0.9114607463998083,1686550500,1686552540,1686638940,1,TIME,1440.0
2.214974389995803,1686701700,1686703080,1686773100,-1,TP,1167.0
-0.7449825347222201,1686775500,1686776640,1686863040,-1,TIME,1440.0
-0.16123782646081686,1687010400,1687012560,1687098960,-1,TIME,1440.0
0.3230306401226226,1687365900,1687367100,1687453500,-1,TIME,1440.0
-1.006743791925324,1687509000,1687509960,1687531740,-1,SL,363.0
-1.0056499831330314,1687599000,1687600320,1687666560,-1,SL,1104.0
2.2175595789042926,1687667400,1687669320,1687741980,-1,TP,1211.0
0.1501631214004444,1687835700,1687837560,1687923960,1,TIME,1440.0
-0.35744522859116573,1687942800,1687944360,1688030760,-1,TIME,1440.0
-1.0020973399024347,1688101200,1688103060,1688132280,1,SL,487.0
0.47973847472847314,1688177700,1688179560,1688265960,1,TIME,1440.0
-1.0073346893640258,1688333400,1688337660,1688337780,1,SL,2.0
0.5097891367624489,1688396400,1688397420,1688483820,1,TIME,1440.0
-1.0086481090207429,1688545800,1688546940,1688553420,1,SL,108.0
-1.0033769875276335,1688634000,1688636340,1688644440,1,SL,135.0
-0.12989734949494838,1688655600,1688656920,1688743320,-1,TIME,1440.0
0.01231280416499222,1689089400,1689090480,1689176880,1,TIME,1440.0
-1.0079955103271598,1689226200,1689227820,1689239580,-1,SL,196.0
-0.18321110633632276,1689360300,1689361980,1689448380,-1,TIME,1440.0
0.056253373846499054,1689867000,1689869280,1689955680,-1,TIME,1440.0
-1.0116387667827,1690133400,1690135380,1690148460,1,SL,218.0
-1.0096373865912638,1690538400,1690541520,1690553400,-1,SL,198.0
-0.598587225928174,1690555500,1690556520,1690642920,1,TIME,1440.0
-1.029149731113988,1690701300,1690702620,1690728300,-1,SL,428.0
-1.008191635581066,1690732800,1690733940,1690746600,1,SL,211.0
2.2167917701076187,1690819200,1690820280,1690903800,-1,TP,1392.0
1.1725471076193412,1690966800,1690967940,1691054340,-1,TIME,1440.0
-1.0145904527813854,1691242200,1691243220,1691310120,-1,SL,1115.0
-1.0032422132635863,1691427600,1691430180,1691495520,-1,SL,1089.0
2.214825027275345,1691496000,1691497920,1691518500,1,TP,343.0
-1.0068982042113563,1691557200,1691558460,1691585160,-1,SL,445.0
0.20769574830422244,1691604000,1691605680,1691692080,-1,TIME,1440.0
-1.010787044638402,1691727300,1691731260,1691763120,-1,SL,531.0
-1.0049112684069645,1691981100,1691982300,1692027720,-1,SL,757.0
-1.0052247089947133,1692027900,1692032700,1692036420,1,SL,62.0
2.2183799878608506,1692219600,1692221700,1692286560,-1,TP,1081.0
2.2203756240735264,1692290700,1692292140,1692308580,-1,TP,274.0
-1.003808584568537,1692365400,1692366780,1692374100,1,SL,122.0
2.2121945049505034,1692684900,1692687240,1692721980,-1,TP,579.0
-1.0047869872857913,1692799200,1692800580,1692807180,-1,SL,110.0
0.4041323769098388,1692889200,1692891660,1692978060,-1,TIME,1440.0
2.2135680037060754,1693560600,1693564680,1693579740,-1,TP,251.0
-1.0147318534762848,1693723500,1693725000,1693744560,-1,SL,326.0
-0.3143936159003657,1693887300,1693888380,1693974780,-1,TIME,1440.0
-1.0062091050152377,1694009700,1694010660,1694022840,-1,SL,203.0
-1.014215713608361,1694088000,1694089860,1694095260,1,SL,90.0
-0.2293571543052597,1694111400,1694113440,1694199840,1,TIME,1440.0
2.2177792666666702,1694394000,1694396820,1694443260,-1,TP,774.0
-1.0041333709981113,1694561400,1694563980,1694598900,-1,SL,582.0
0.787598909838773,1694609100,1694610420,1694696820,1,TIME,1440.0
-0.21846292429791805,1694851200,1694853000,1694939400,-1,TIME,1440.0
-1.0133312443584706,1694950200,1694951280,1694968920,1,SL,294.0
-1.0067473225296053,1694996100,1694998080,1695004080,-1,SL,100.0
-0.16001520697167826,1695119400,1695120600,1695207000,1,TIME,1440.0
0.2902930296710942,1695291300,1695294060,1695380460,-1,TIME,1440.0
0.014992482790967564,1695446100,1695449220,1695535620,-1,TIME,1440.0
2.197064487725685,1695548700,1695550560,1695578100,1,TP,459.0
-0.15795032248227447,1695603600,1695608220,1695694620,-1,TIME,1440.0
-1.0086203612456535,1695703500,1695706200,1695735060,1,SL,481.0
2.2077858029053843,1695804300,1695807240,1695811020,1,TP,63.0
2.217009078882556,1695900600,1695905400,1695916740,1,TP,189.0
-1.0132300603144844,1696143600,1696145940,1696152360,-1,SL,107.0
2.215642541214732,1696157100,1696158180,1696198620,1,TP,674.0
0.265065792863258,1696284000,1696285740,1696372140,-1,TIME,1440.0
-1.0048281565208825,1696512600,1696516320,1696519440,1,SL,52.0
0.11289994518257554,1696609800,1696611900,1696698300,1,TIME,1440.0
-0.27613660051748634,1696846500,1696848660,1696935060,-1,TIME,1440.0
-1.005998875271947,1696943700,1696945560,1696947540,-1,SL,33.0
2.216817998776961,1696992300,1696993380,1697046300,-1,TP,882.0
0.17013375584971918,1697103900,1697106060,1697192460,1,TIME,1440.0
-1.0146263790482772,1697316300,1697319120,1697359320,-1,SL,670.0
-1.0148965775401013,1697375700,1697378520,1697390460,-1,SL,199.0
2.219282823460067,1697434200,1697435160,1697462880,1,TP,462.0
-0.22223115969230994,1697619600,1697623260,1697709660,-1,TIME,1440.0
2.219288462611259,1697728500,1697732880,1697790720,1,TP,964.0
-1.0033153504491163,1697911200,1697915280,1697960400,1,SL,752.0
-0.270582418177718,1698102000,1698103380,1698189780,-1,TIME,1440.0
0.35671019777458546,1698324300,1698326160,1698412560,-1,TIME,1440.0
2.2140835758011055,1698543000,1698544920,1698584700,1,TP,663.0
-1.005090899066998,1698640200,1698643920,1698658200,-1,SL,238.0
-0.4366823995691081,1698873300,1698877320,1698963720,1,TIME,1440.0
-1.006694931133978,1699137900,1699138860,1699192560,1,SL,895.0
-1.0047554245393027,1699318800,1699321800,1699380420,-1,SL,977.0
-1.0044197281323917,1699459200,1699460460,1699470120,-1,SL,161.0
2.220302437599784,1699539300,1699540500,1699547760,-1,TP,121.0
-1.0074634344738407,1699772400,1699775520,1699847880,1,SL,1206.0
0.8564065690163112,1699848000,1699849080,1699935480,-1,TIME,1440.0
-1.0063161808242729,1699951500,1699952700,1699956240,1,SL,59.0
2.2169367319642856,1700039700,1700040660,1700071800,1,TP,519.0
-1.0099440192019786,1700370900,1700373780,1700418120,-1,SL,739.0
2.21666821159505,1700419500,1700420580,1700496000,1,TP,1257.0
-1.0040490838476943,1700533800,1700534880,1700574420,1,SL,659.0
-1.0032410125233087,1700578800,1700580240,1700581680,-1,SL,24.0
-1.0020359015229852,1700610300,1700611440,1700647260,-1,SL,597.0
2.217631959641534,1700648100,1700650020,1700685600,1,TP,593.0
2.2155086945403366,1700729100,1700732580,1700754900,-1,TP,372.0
-1.0029162818788928,1700756100,1700759100,1700821380,-1,SL,1038.0
-1.012386210766001,1700962200,1700963700,1701001440,1,SL,629.0
2.214930739353594,1701001800,1701002820,1701082680,-1,TP,1331.0
-0.3143839525764967,1701084600,1701086820,1701173220,-1,TIME,1440.0
2.216579236077259,1701174600,1701175620,1701190920,1,TP,255.0
-1.0038718356386451,1701250200,1701252120,1701270360,1,SL,304.0
0.13477865340475362,1701271800,1701276480,1701362880,-1,TIME,1440.0
-1.0097729353075426,1701597600,1701599640,1701609060,-1,SL,157.0
0.14832484559251893,1701690300,1701693060,1701779460,1,TIME,1440.0
2.219201596132074,1701788400,1701791160,1701797280,1,TP,102.0
0.944865877162117,1701850500,1701855180,1701941580,-1,TIME,1440.0
2.217232376570694,1702020600,1702022220,1702067700,1,TP,758.0
2.2167139497371693,1702204200,1702205460,1702260420,-1,TP,916.0
0.551370474430065,1702309500,1702311900,1702398300,-1,TIME,1440.0
-0.716950338269815,1702656000,1702659780,1702746180,-1,TIME,1440.0
2.21968333219301,1702913400,1702914540,1702950840,1,TP,605.0
-1.0038544801714915,1702979100,1702983480,1702995240,1,SL,196.0
0.5561802446867373,1703079900,1703081220,1703167620,1,TIME,1440.0
2.2168285702412893,1703396700,1703398800,1703456160,-1,TP,956.0
2.2149179132348853,1703494800,1703496840,1703509200,1,TP,206.0
-1.0035221195871498,1703511000,1703513820,1703568660,1,SL,914.0
0.4608389804134096,1703569500,1703571420,1703657820,-1,TIME,1440.0
0.03515673518298929,1703676600,1703677740,1703764140,1,TIME,1440.0
0.18358292116087324,1703777400,1703781180,1703867580,-1,TIME,1440.0
0.3618216232500314,1703905200,1703906160,1703992560,1,TIME,1440.0
-1.0037351242594612,1704064500,1704066420,1704123840,-1,SL,957.0
2.219357471251415,1704145500,1704147120,1704157140,1,TP,167.0
2.217947807054906,1704270600,1704272100,1704282900,-1,TP,180.0
-1.0016258131449711,1704283200,1704284160,1704297720,-1,SL,226.0
-1.0036696650516579,1704527100,1704529380,1704588600,-1,SL,987.0
-1.0047477081086869,1704635100,1704636720,1704646200,1,SL,158.0
2.219274805529852,1704715200,1704716160,1704739080,1,TP,382.0
-1.0036574763265542,1704791700,1704792900,1704834660,-1,SL,696.0
-0.08127102744210501,1704835800,1704838080,1704924480,-1,TIME,1440.0
2.219044075765263,1704971700,1704972660,1704984300,1,TP,194.0
0.5693502136631111,1705077000,1705077960,1705164360,-1,TIME,1440.0
2.2165962160036012,1705213800,1705214760,1705262580,-1,TP,797.0
-1.003740105063689,1705296600,1705298160,1705343580,-1,SL,757.0
-1.0045218884532774,1705396500,1705397940,1705415760,1,SL,297.0
0.07222988603320807,1705470300,1705471320,1705557720,-1,TIME,1440.0
-1.0040853314404024,1705667400,1705671780,1705678140,1,SL,106.0
0.3648801801448998,1705755600,1705756740,1705843140,1,TIME,1440.0
2.219386820126898,1705902300,1705905120,1705952460,-1,TP,789.0
-1.0053430993299177,1705990500,1705991820,1705996500,1,SL,78.0
-0.19388898194898163,1706054400,1706055720,1706142120,-1,TIME,1440.0
2.216855250057353,1706238000,1706239140,1706268480,1,TP,489.0
0.8207653955405856,1706417100,1706421420,1706507820,-1,TIME,1440.0
-1.0048396527127368,1706570100,1706572980,1706658060,1,SL,1418.0
-1.003255884071235,1706702400,1706703600,1706715360,-1,SL,196.0
2.2179822664999045,1706789700,1706790840,1706817000,1,TP,436.0
-1.0037538581709655,1706883300,1706884260,1706889660,-1,SL,90.0
0.8795082468829694,1706952600,1706955360,1707041760,-1,TIME,1440.0
-1.0045055666426987,1707122700,1707124320,1707150540,1,SL,437.0
-0.44565284782156883,1707152400,1707154800,1707241200,-1,TIME,1440.0
2.2192708772286953,1707327000,1707330780,1707401040,1,TP,1171.0
2.2187148353888833,1707403500,1707405000,1707447300,1,TP,705.0
-1.0031252887108637,1707447600,1707449580,1707478260,-1,SL,478.0
0.1939808574215975,1707480900,1707482520,1707568920,-1,TIME,1440.0
0.09199067368032075,1707597900,1707600660,1707687060,1,TIME,1440.0
-0.5715982345899642,1707750000,1707750960,1707837360,1,TIME,1440.0
-0.22157507743000618,1708011900,1708013820,1708100220,-1,TIME,1440.0
-0.5513620169314364,1708295400,1708298820,1708385220,1,TIME,1440.0
-0.4987790880162689,1708499700,1708502880,1708589280,-1,TIME,1440.0
-1.0037695970164195,1708608600,1708610280,1708633620,-1,SL,389.0
-1.0036405218802065,1708634700,1708635720,1708640880,1,SL,86.0
-0.22723508389756317,1708697700,1708700040,1708786440,-1,TIME,1440.0
-0.14611457733337216,1708797600,1708798620,1708885020,1,TIME,1440.0
-1.0059978200234554,1708915500,1708917360,1708960200,-1,SL,714.0
-0.2131604550892206,1709000100,1709002860,1709089260,-1,TIME,1440.0
-1.001591950394506,1709216100,1709217600,1709228460,1,SL,181.0
2.217658291640604,1709468100,1709469120,1709512380,1,TP,721.0
2.220991552665288,1709616600,1709618160,1709668500,-1,TP,839.0
-1.0036897609077753,1710064800,1710065880,1710081600,1,SL,262.0
-1.0029372721644,1710215100,1710216900,1710252420,-1,SL,592.0
2.2189360626787233,1710416700,1710420960,1710432840,-1,TP,198.0
-1.0013619957957576,1710471600,1710473460,1710528840,-1,SL,923.0
2.2198037766875625,1710589500,1710591660,1710630780,-1,TP,652.0
2.2205444204258287,1710773100,1710775560,1710847320,-1,TP,1196.0
-1.0013651132502828,1710890100,1710891060,1710937380,-1,SL,772.0
1.0867073718944118,1710945900,1710947760,1711034160,1,TIME,1440.0
1.631190547516838,1711036800,1711038240,1711124640,-1,TIME,1440.0
-1.0027245668475897,1711242000,1711243560,1711284840,-1,SL,688.0
2.218994152872431,1711374300,1711375500,1711384620,1,TP,152.0
0.08427349353285925,1711402200,1711403280,1711489680,1,TIME,1440.0
-1.0028178501773366,1711545300,1711546260,1711547100,1,SL,14.0
0.8160817222823645,1711683900,1711686420,1711772820,-1,TIME,1440.0
-1.0083453446883663,1711808100,1711809600,1711826220,1,SL,277.0
-1.006514454329298,1711840500,1711841460,1711852020,-1,SL,176.0
-1.0066577046454581,1711862100,1711864980,1711950480,1,SL,1425.0
2.2199245159125627,1711984500,1711987260,1712057400,-1,TP,1169.0
-0.22392079269298637,1712068200,1712070360,1712156760,-1,TIME,1440.0
-1.0032823073327637,1712237400,1712239260,1712320320,1,SL,1351.0
2.2175992359441463,1712381400,1712382540,1712444940,1,TP,1040.0
-1.0031661360349229,1712506500,1712509260,1712519580,1,SL,172.0
-1.0037913919104826,1712562300,1712564160,1712648700,1,SL,1409.0
0.8292645861794938,1712649600,1712651100,1712737500,-1,TIME,1440.0
-1.0022035836487793,1712754000,1712755020,1712767860,-1,SL,214.0
-0.39996545024142505,1712787300,1712788260,1712874660,1,TIME,1440.0
2.2184845184020854,1712927700,1712928720,1712942520,-1,TP,230.0
-1.0025775784026822,1713029400,1713030360,1713037980,1,SL,127.0
-1.0020165761343283,1713079800,1713084240,1713115320,1,SL,518.0
-1.0024194961113306,1713256200,1713260700,1713263100,1,SL,40.0
2.2196264012720013,1713352500,1713355440,1713368040,-1,TP,210.0
2.2178527205090597,1713600900,1713602820,1713634260,1,TP,524.0
-1.0042357044214247,1713700800,1713702060,1713715560,1,SL,225.0
2.21819264910569,1713906000,1713909840,1713973440,-1,TP,1060.0
-1.0039436563998858,1714032000,1714033500,1714050240,1,SL,279.0
0.3404654422357945,1714146300,1714148640,1714235040,-1,TIME,1440.0
-1.0032329144874894,1714361400,1714363380,1714429080,-1,SL,1095.0
-1.0034809206206343,1714545000,1714546200,1714547280,1,SL,18.0
0.310169057206533,1714651200,1714652520,1714738920,1,TIME,1440.0
1.1238644056251896,1714744800,1714748460,1714834860,1,TIME,1440.0
2.219357668293875,1714984200,1714986480,1715022900,-1,TP,607.0
-1.003286673871652,1715076900,1715079900,1715107080,1,SL,453.0
0.9655324305959673,1715176800,1715177880,1715264280,-1,TIME,1440.0
-1.0039964393446195,1715325300,1715326380,1715350740,1,SL,406.0
-1.0065834710259012,1715410800,1715414940,1715426220,1,SL,188.0
2.2178896741232093,1715564700,1715566800,1715588460,1,TP,361.0
-1.0026051617586498,1715589000,1715590080,1715667420,1,SL,1289.0
-1.0031177980008086,1715690700,1715692080,1715766420,-1,SL,1239.0
2.218565032915018,1715767200,1715769780,1715780460,1,TP,178.0
2.217297688039295,1715847300,1715848980,1715880540,-1,TP,526.0
-1.0021390422913614,1715882400,1715884920,1715957760,-1,SL,1214.0
-0.21764855116209042,1716037200,1716039360,1716125760,1,TIME,1440.0
2.2195083900682997,1716221700,1716222660,1716235200,1,TP,209.0
-1.0045342831466435,1716464700,1716466680,1716468960,1,SL,38.0
-1.0035436829366884,1716532200,1716534660,1716561060,-1,SL,440.0
0.5867617392919465,1716564600,1716566880,1716653280,1,TIME,1440.0
-1.00367617892143,1716822000,1716823680,1716860940,1,SL,621.0
0.18273578849947203,1716905700,1716907800,1716994200,-1,TIME,1440.0
-0.657654158244425,1716997500,1716999540,1717085940,-1,TIME,1440.0
-1.0053775204559536,1717148700,1717149840,1717158600,-1,SL,146.0
-1.009845359623465,1717292700,1717294800,1717329000,-1,SL,570.0
-1.0029835814419776,1717423200,1717424280,1717426500,1,SL,37.0
-1.0055404827178986,1717482600,1717483680,1717508700,-1,SL,417.0
1.1415411268380762,1717509600,1717511400,1717597800,1,TIME,1440.0
-1.0076132743091397,1717650900,1717651980,1717676580,-1,SL,410.0
-1.003149391135777,1717686000,1717688280,1717704060,1,SL,263.0
2.2141802939653035,1717729200,1717731120,1717761780,1,TP,511.0
-1.0059357223047618,1717762500,1717763460,1717763580,1,SL,2.0
-1.016358240965515,1717893000,1717896540,1717936860,-1,SL,672.0
-1.0076053626999804,1717940700,1717943640,1717957680,-1,SL,234.0
-1.0093605543088484,1717988400,1717990680,1718002080,1,SL,190.0
-1.0039195407492816,1718036100,1718038920,1718070720,1,SL,530.0
0.7960773235718984,1718073000,1718073960,1718160360,-1,TIME,1440.0
-1.0029434375028399,1718196300,1718200260,1718221200,1,SL,349.0
0.5693647896640781,1718251200,1718255160,1718341560,-1,TIME,1440.0
-1.0033704600398776,1718378100,1718379720,1718381340,1,SL,27.0
-1.010678294156227,1718455500,1718456460,1718482740,1,SL,438.0
-1.0058120617623618,1718548200,1718549820,1718608260,1,SL,974.0
-1.003544135209402,1718618400,1718620560,1718647200,-1,SL,444.0
-1.0019893449146684,1718649900,1718651100,1718674920,1,SL,397.0
-0.14975915759641906,1718676000,1718677080,1718763480,-1,TIME,1440.0
0.23730300356305195,1719002700,1719004560,1719090960,1,TIME,1440.0
-1.0102397550538678,1719109800,1719112440,1719154380,1,SL,699.0
2.2162082564133625,1719178200,1719181320,1719206460,-1,TP,419.0
-1.0019488984227465,1719248400,1719250380,1719325620,-1,SL,1254.0
-0.39444066631465174,1719410400,1719412380,1719498780,-1,TIME,1440.0
-0.020831573782868002,1719586800,1719588480,1719674880,-1,TIME,1440.0
2.2178780537367335,1719782100,1719783960,1719796260,1,TP,205.0
-0.19716503835565216,1719823500,1719825300,1719911700,1,TIME,1440.0
2.217534224424026,1719912600,1719916080,1719971700,-1,TP,927.0
2.2196614230353835,1720004400,1720005600,1720058400,-1,TP,880.0
-1.0038882524456993,1720274400,1720275600,1720282800,-1,SL,120.0
-1.0015456194819439,1720402200,1720403760,1720426980,-1,SL,387.0
-1.0016113604606836,1720430100,1720431420,1720448880,1,SL,291.0
2.2168179227454257,1720863900,1720865160,1720912380,1,TP,787.0
-1.0030603370133664,1720994400,1720996020,1721010480,-1,SL,241.0
-1.002795429979736,1721314800,1721316480,1721397060,-1,SL,1343.0
