impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac,d7_aligned_ret30d,d30_aligned_ret30d,d7_aligned_ret60d,d30_aligned_ret60d,d7_aligned_ret90d,d30_aligned_ret90d,curve_ret30_60,curve_ret60_90,d7_eff30d,d30_eff30d,d7_eff60d,d30_eff60d,d7_eff90d,d30_eff90d,d7_rv30d,d30_rv30d,d7_rv60d,d30_rv60d,d7_rv90d,d30_rv90d,d7_rv30_90_ratio,d30_rv30_90_ratio,d7_oriented_pos30d,d30_oriented_pos30d,d7_oriented_pos90d,d30_oriented_pos90d
-1.0,-3.754872175263604,-3.3339591411742875,-1.8117413520078256,-4.711239119629274,0.6297357372892858,3.4115008495142045,0.07322584364232694,-0.6087614290087209,0.7933533402912349,50709,2022-06-13 21:30:00+00:00,DEV_2021_2024,23214.98,23263.49,22862.09,22917.52,21488.22,-0.06236672308640845,0.06236672308640845,-0.06236672308640845,1,0,0.23570420193599462,0.4203315708866326,0.4203315708866326,REV,True,True,2022,False,424,0.22458944324125335,0.03430887727428048,0.003382490902914473,0.9116124094295336,0.529401776657696,0.039431864421354004,0.003743605650197029,0.9574936199450333,0.5204975662792762,0.02776727473436507,0.0034660152016186352,0.9661541455515157,0.9759019237234862,0.4,0.4,-0.01460814171083893,-0.011578682565103127,0.5,0.0030854019381153287,-0.19913297290032855,-1.0,15.0,False,0.0,0.0,0.0,NO_FILL,,,0.09276154686475038,-0.08022289017518947,0.20113403778758365,0.2334936536196731,0.31616157522690164,0.1562468501137219,-0.3048123334164427,0.008904210378419819,0.017640926831398535,-0.009997608260805833,0.013735733593473319,0.01517490733962296,0.01656910609619306,0.0089434792463725,-0.0009024693283724221,-0.0006902887209813443,0.00020906296610218554,0.00023660783288039161,0.00010449007406662094,-0.00014455094272603115,-0.2988052608714301,-0.15211497475519964,0.4230953645294081,0.07596974538431378,0.18324231372773292,0.09063529571363893
-1.0,-2.120852079594037,-8.585796051976004,-5.759524274448252,-5.267464875554324,2.6506640738936804,3.5237225060059765,0.0618900508513122,0.3826834323650898,0.9238795325112867,50725,2022-06-14 01:30:00+00:00,DEV_2021_2024,21171.2,21387.32,21000.99,21013.08,22264.16,0.059592109465015586,-0.059592109465015586,0.059592109465015586,0,1,0.24530141422372362,0.43456383268127524,0.43456383268127524,REV,True,True,2022,False,425,0.2952235802783601,0.0447965227519777,0.0034167994506861974,0.957852544057564,0.5777781618352874,0.04274827969633852,0.0037693792310168487,0.9790301578652586,0.5618111745770739,0.029837525044262087,0.003484529516134902,0.9831930085474186,0.9805626368968653,0.4,0.45,-0.00010810120367729103,0.000607222892605791,0.5,0.01513976681150495,0.04535909696603231,1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,,0.14399536546588662,0.0126689987214329,0.2182532674079935,0.3111905675365736,0.3130787513963065,0.22637212918829808,-0.2825545815569273,0.01596698725821355,0.02564302741321779,0.0039973567025039375,0.01465151860990025,0.020965916812572562,0.016224882362397594,0.012537553384838362,-0.0008712116989701944,-0.0006748886377214314,0.0002247036510659669,0.00025162342557750496,0.0001153325995390574,-0.00013290879188174653,-0.2921475239532446,-0.15053836331645976,0.3764771095268571,0.16359596996073433,0.15130640538983353,0.13901920362378972
-1.0,-2.59358448545648,-3.0315008357455984,-1.5449336376502711,-1.5127628308949317,1.3132175617224122,1.5811967248305894,0.052513827245200775,0.19509032201612816,-0.9807852804032304,50764,2022-06-14 11:15:00+00:00,DEV_2021_2024,22188.95,22195.82,21941.85,21978.91,20970.08,-0.04589991041411967,0.04589991041411967,-0.04589991041411967,1,0,0.22164091887495005,0.33289693517700847,0.33289693517700847,REV,True,True,2022,False,427,0.275882632989579,0.040384602780817354,0.0036262958093266984,0.8565550073573962,0.5813728329169743,0.04215512805070203,0.0038692992642015826,0.9251143244464527,0.5854285200382097,0.030868128825220616,0.003492713538386487,0.9393932966254922,1.0382459853841668,0.4,0.4,-0.007896661954992912,-0.006904278150712223,0.5,0.023378076113794565,0.06529744182922449,1.0,18.0,True,1.456979318423436,1.5,0.04302068157656396,TP,2022-06-14 11:30:00+00:00,0.011622317026989668,0.11752374891394801,-0.029607566937816354,0.19506705529788188,0.27182694586834355,0.23320241807022946,0.23319006861632646,-0.3054901999273953,-0.004055687121235385,0.02029960268852513,-0.00350835924208074,0.012030817876542477,0.016644688410222253,0.011546169644034297,0.01272103358356829,-0.0006611162378472833,-0.00047161578705935854,0.00032096022051544696,0.00044541671842735723,0.00013415701910162413,-0.00012598004762387352,-0.23831792609257074,-0.09418247228583954,0.20970301589503226,0.03794724132151517,0.07366744664243041,0.07677635764409452
-1.0,-0.009576142546278138,-2.945164541715542,-2.410742602811317,-1.453934280079666,0.302898640383193,1.120655065865657,-9.000975530486548e-05,-0.555570233019603,0.8314696123025448,50806,2022-06-14 21:45:00+00:00,DEV_2021_2024,21488.22,21569.5,21358.0,21484.73,22214.02,0.033944092411637206,-0.033944092411637206,0.033944092411637206,0,1,0.15003426433042652,0.3891742530266304,0.3891742530266304,REV,True,True,2022,False,429,0.345280648943622,0.04963060830964639,0.00372222677275973,0.9009893534146975,0.6081659581464183,0.04344471835634918,0.003926867819086381,0.9483113420695888,0.6289722456107412,0.032977006518453394,0.0035176091157073895,0.9581671776897466,1.058169526607902,0.4,0.4,-0.01769916958917357,-0.012877391555013395,0.5,0.023378076113794565,-0.31820963722929624,-2.0,19.0,False,0.0,0.0,0.0,NO_FILL,,,0.25741000115894036,0.08239533974082558,0.29688208858366494,0.32447436147929914,0.3403050230208451,0.32287675838588403,-0.2628853092027963,-0.020806287464322892,0.03848113349192283,0.012297464055457077,0.01913576862104209,0.02003017910435246,0.017150929685028772,0.017251533705561758,-0.0005695827746278236,-0.0003990837394145918,0.0003776305000491786,0.0005164116087783372,0.0001556994539671573,-0.00010824089092390876,-0.21842918638844155,-0.07847719199239256,0.4987734671115953,0.16875723250046792,0.17456385630624638,0.1609695252176947
-1.0,-1.0847426108877611,-3.074368552685256,-1.8536261809803858,-0.4915951453923202,0.85331685046127,1.733215568154326,-0.0024474837413914485,0.8314696123025451,0.5555702330196024,50830,2022-06-15 03:45:00+00:00,DEV_2021_2024,21546.28,21676.08,21406.68,21455.8,22211.62,0.03522683843063423,-0.03522683843063423,0.03522683843063423,0,1,0.17549713066692643,0.3634883735387118,0.3634883735387118,REV,True,True,2022,False,430,0.3272074848730683,0.04662666165526335,0.003765561236887054,0.9013364494070804,0.611453907524814,0.04333484788685879,0.003953210594743746,0.94849254405784,0.6260987495523093,0.032690086873794086,0.003535176671410821,0.9583138286356269,1.0651691801825256,0.5,0.45,-0.015167231597335929,-0.00913921548624998,0.5,0.023802441987662838,-0.23992178759771346,-1.0,21.0,True,-1.0395714550853747,-1.0,0.03957145508537469,SL,2022-06-15 04:00:00+00:00,0.012635370595325827,0.24889705676395746,0.04296106222132268,0.3026281097602625,0.312562642845573,0.3526343412556407,0.26934173358566976,-0.2842464226517457,-0.014644842027495275,0.03670643573646921,0.006548923295386727,0.019262716460392817,0.018704238564291552,0.01770206158512798,0.014366723257931174,-0.0005265853267557427,-0.0003667728886487037,0.0004000084796856691,0.0005392370259067873,0.00017477747854234647,-8.80655679225701e-05,-0.21210364286531358,-0.07533809274439562,0.49994790684444046,0.13458479052283345,0.15715849197420917,0.13497172836870996
-1.0,-1.2510249530928736,-3.1990075081270004,-2.2608353352760475,1.3636637889089729,0.7525943744436211,0.9147515677987957,-0.011410097596940642,0.6087614290087209,-0.793353340291235,50949,2022-06-16 09:30:00+00:00,DEV_2021_2024,21319.2,21336.11,21125.03,21206.85,20938.77,-0.01264119848067946,0.01264119848067946,-0.01264119848067946,0,0,0.14042243669576557,0.3262888301368199,0.3262888301368199,REV,True,True,2022,False,435,0.34280047708797684,0.04645474832733427,0.0041134242438495,0.8631994778382371,0.6159027362465378,0.041742521667979676,0.004161243256753603,0.9264830273114775,0.6242177789755357,0.031676551600415624,0.0036839631316168894,0.9401343817378737,1.1165758442441631,0.2,0.3,-0.03627695460702215,-0.02208680828100753,0.6,0.025281314503107187,-0.6460902194993523,-4.0,26.0,True,-1.0499841529277996,-1.0,0.049984152927799466,SL,2022-06-16 10:15:00+00:00,0.01000317041927737,0.2981936983645998,0.06969821792941583,0.2785833508166254,0.3344854343589791,0.3746631182097046,0.26083427411609084,-0.27310225915856096,-0.008315042728997857,0.04048410972915818,0.009426794590430644,0.015746875384077,0.018912725020519723,0.017960596476171875,0.0131984492304403,4.924975484223333e-05,-9.505992924989555e-05,0.0005772895357111481,0.0007122425731838381,0.0003289509623550248,3.667567822890176e-05,-0.0947981490434453,-0.037291029942051246,0.5151085846990898,0.10915917309505707,0.11301747439933607,0.12641962164659348
-1.0,-0.2899419056761189,-2.7553031750479153,-1.7440737692088109,-0.5583694398066822,0.5250170188744502,-0.33596040523627885,0.02507199514151289,-0.555570233019602,-0.8314696123025455,52024,2022-06-27 14:15:00+00:00,DEV_2021_2024,20711.85,20760.75,20666.61,20680.0,20839.99,0.007736460348162444,-0.007736460348162444,0.007736460348162444,0,0,0.15682447273079636,0.3403638939303505,0.3403638939303505,REV,True,True,2022,False,445,0.3139271613915825,0.03527564791067418,0.004893104156671559,0.754053596805847,0.618083018898521,0.0366847427998348,0.004619578858641674,0.8402527754176479,0.8101398132304773,0.037083085113392256,0.0040422153243414765,0.8804411474439109,1.210500620094676,0.6,0.35,0.014653641307683462,-0.010815721370446429,0.3,-0.01639171778945945,0.11029317928287627,1.0,34.0,True,1.3904135861482891,1.5,0.1095864138517109,TP,2022-06-27 14:30:00+00:00,0.004562609382186602,-0.037888203800191644,0.00977130388464409,-0.1125548351272656,0.12187036705962623,0.07965867399588655,0.5016965803216183,-0.3041558575069385,-0.19205679433195633,-0.006563956171738043,-0.0029865911168075188,-0.008614375515355974,-0.0016406698673213788,0.002332916471237338,0.021002305216871495,0.00014510836202050442,0.000564300208837,0.00010080317576185039,0.0010786963641550218,8.756966137971143e-05,0.0005248995763987734,0.009888428939445193,-0.02021173502058482,-0.042916018136292755,-0.07074382695242032,-0.02141060263067729,-0.008088501915972657
-1.0,-0.9102656112323969,-2.944223472585217,-1.563166150580597,-0.25258859392451927,0.678058473380525,0.3749489682050647,0.037614861245602337,0.9807852804032304,-0.1950903220161282,52282,2022-06-30 06:45:00+00:00,DEV_2021_2024,19510.89,19523.68,19355.0,19420.34,19401.67,-0.0009608487600366589,0.0009608487600366589,-0.0009608487600366589,0,0,0.18489822513338347,0.3657064522409855,0.3657064522409855,REV,True,True,2022,False,446,0.4586538889134091,0.050735010097619646,0.004917160779645187,0.8389558097042702,0.6433454058562378,0.03801322589270197,0.004623851748244623,0.8937695548164274,0.8029485316583725,0.03661090104500569,0.004054735707057025,0.9202018234122267,1.212695755012383,0.5,0.35,0.012615875424799273,-0.008222938914603772,0.3,-0.011206152877774133,-0.11176545657369893,-1.0,34.0,True,-1.0573156272231443,-1.0,0.057315627223144316,SL,2022-06-30 07:15:00+00:00,0.008723624327678956,0.09247389181052201,0.2739623719705804,-0.024139862576982862,0.29905076311127443,0.0301133609236498,0.4671334664269725,-0.1846915169428287,-0.15960312580213476,0.00955287268704949,0.02730908949691054,-0.0019892824159663397,0.011306674061462671,0.0006734470096400255,0.01869135763894548,1.5554741022428403e-05,0.0006070545877457064,1.721633418256662e-05,0.0010786030176314376,3.435920782784811e-05,0.0006259650336658709,-0.0064950445464491136,-0.04434550042878671,0.023510184746565632,0.20984407931564908,0.009418464169309915,0.15015374487837074
-1.0,-1.0804079300461469,-2.6840242117531905,-2.8879820348200984,-2.1000077764652936,1.781169039651241,0.8568391925953162,-0.04848208650865421,0.0,1.0,54751,2022-07-26 00:00:00+00:00,DEV_2021_2024,21310.9,21347.82,21166.0,21222.18,21255.92,0.001589846094981695,-0.001589846094981695,0.001589846094981695,0,0,0.22698633992882253,0.33010863430410176,0.33010863430410176,REV,True,True,2022,False,460,-0.008670977246874063,0.0011886114326280983,0.0038496527371768095,0.4629039736388507,0.3056834077865293,0.018813855649787697,0.004408575545574908,0.7266705014549637,0.5621261061648193,0.02328189773615108,0.00437994017829024,0.822466894323366,0.8789281543748312,0.5,0.55,0.0057003009710338785,0.010930529012633944,0.5,-0.0009479303548414308,0.17530698264209588,-1.0,14.0,True,-1.0581104113958861,-1.0,0.05811041139588614,SL,2022-07-26 00:15:00+00:00,0.008604310105355699,0.1396027943485036,-0.32302536228027723,-0.005566425863931412,-0.2651136756251639,-0.06580573673042545,-0.21254855621445423,-0.31435438503340335,-0.25644269837829,-0.017782491916179834,-0.033924060446191236,-0.0010499533604383972,-0.015062760812179412,-0.0037021938150865845,-0.012248153495015061,-0.0002651960296746001,-0.0010539133503508873,0.00010877207390390387,-0.00021337485850112404,9.649510202243677e-05,0.0003440775129698835,-0.08171186635276206,-0.3360700985794637,0.32451087554492897,-0.27642200592398347,-0.00048175283290130544,-0.05151896794233557
-1.0,-0.8151227608404312,-2.775096327478985,-1.5361452973591259,-3.3307647039235735,1.6676981300266727,1.553946928585245,0.01192178193606865,-0.25881904510252157,0.9659258262890681,57147,2022-08-19 23:00:00+00:00,DEV_2021_2024,20975.14,21049.99,20862.0,20922.76,21116.67,0.009396226595475232,-0.009396226595475232,0.009396226595475232,0,0,0.2510065648416824,0.34416075478361485,0.34416075478361485,REV,True,True,2022,False,471,0.0984275190723208,0.0166482948347425,0.003020427861909289,0.8718861130966384,-0.04636952005234318,0.0034495964668685842,0.0035060375814043305,0.5964311529280276,0.3209777521207558,0.014626257913738403,0.003976534232156443,0.7522074846044529,0.7595628971289744,0.9,0.7,0.02145064183937493,0.012899115838020957,0.7,0.004427867448523326,0.8429636253432743,5.0,12.0,True,1.4446014016703022,1.5,0.05539859832969792,TP,2022-08-19 23:45:00+00:00,0.009025499111445234,0.28995734229835973,0.24322455819698485,0.0010901034401304618,-0.2689197531007782,0.11141448627651745,-0.23034003999595537,0.14479703912466396,-0.367347272173099,-0.01207527809218448,-0.002581456307286987,0.0004609502626499668,-0.010431041960538569,0.005288689587774162,-0.008616075033827246,-0.00035095227808466236,-0.0009112446096013389,-0.0007872013194785564,-0.0008709177395176521,-3.9596576268679726e-05,-0.00036460261966256725,-0.07989684679206532,-0.14611517884856373,0.718738617684123,0.7317894177965536,0.19102997902145225,0.004996616089000261
-1.0,0.2966266831000561,-3.2518229541198,-1.6516420926110644,-2.617681299978299,0.8347423230275359,0.3655259422971407,-0.003084101572305385,0.9978589232386035,-0.06540312923014314,60056,2022-09-19 06:15:00+00:00,DEV_2021_2024,18413.16,18494.36,18400.52,18428.03,19353.85,0.050239770610314816,-0.050239770610314816,0.050239770610314816,0,1,0.1930977574435303,0.42211931748161075,0.42211931748161075,REV,True,True,2022,False,496,0.12262910083006527,0.02243439839574002,0.0028667939513213284,0.9357753665265156,0.19736804635895788,0.017374310886545258,0.002939361047397106,0.9588974039444523,0.10010163284621143,0.005301137904967635,0.0033029871509865625,0.9588974039444523,0.8679397830733466,0.7,0.55,0.016433607369082438,0.002745882252467291,0.7,0.00798875983929489,0.2694894091642027,1.0,23.0,True,-1.0979385656436487,-1.0,0.09793856564364861,SL,2022-09-19 06:30:00+00:00,0.005105241195988716,-0.004696733073385376,0.047890155301172715,0.272781998256405,0.21989551434281165,0.04984939931682891,-0.2246219039160256,-0.07473894552889261,0.09726641351274645,-0.001470459967665566,0.009753117264827265,0.011075656240983563,0.015695277522005512,0.0029052719210020373,-0.009456553352214491,0.0001982983863705848,-0.00014336234372988718,-9.804337392549812e-05,-0.0005612977394715184,-0.0004631925673935309,-0.0006794649387196427,0.1593980340092539,0.11208479040894481,0.4191610587458112,0.053564756557637594,0.5027827586270854,0.20354246045118574
-1.0,-0.7443711446140822,-3.8921324656612795,-5.865757079012553,-0.5637547206698362,0.037223297373601846,1.4027381978945577,-0.08744232204594102,-0.555570233019603,0.8314696123025448,60310,2022-09-21 21:45:00+00:00,DEV_2021_2024,18511.23,18567.9,18405.33,18466.87,19175.2,0.03835679787641344,-0.03835679787641344,0.03835679787641344,0,1,0.10340261522817012,0.4371363007412975,0.4371363007412975,REV,True,True,2022,False,501,0.11014866177585678,0.01904222424742166,0.003210902686655623,0.8480873503210384,0.16519348050421698,0.014336732129293317,0.0030765542734673967,0.9005983871060192,0.09513551543712187,0.005053495198625738,0.0033478424958142037,0.9005983871060192,0.9590961016446274,0.4,0.55,-0.006813004910617504,-0.0011052250226564586,0.6,-0.002746311932652612,-0.3287601864508812,-2.0,27.0,True,-1.0565466722027435,-1.0,0.056546672202743536,SL,2022-09-21 22:00:00+00:00,0.00884225331965231,-0.07764581492639805,0.0551038430474966,0.10369624498474167,0.18020662684295188,0.05743392198922408,-0.23729898887858694,-0.0550448187283602,0.07005796506709511,-0.015069372117503931,0.009449110536943632,0.009228721615918298,0.0131855269849401,0.0031795802245905397,-0.010066366052406451,0.00033049282999179095,0.0002748690882735656,-2.3636059412533977e-05,-0.00033761762090668123,-0.0002287621315824476,-0.0006319665754295207,0.15374852853016985,0.22136382709997915,0.08991088627322141,-0.05787781587872076,0.2068471682879962,0.13800178427729892
-1.0,-1.3878512102426426,-3.379712705847452,-1.9090109201589363,-1.9162703233502214,1.2217065118432064,1.5112395623913946,-0.029762261034970018,0.6087614290087207,0.7933533402912352,60905,2022-09-28 02:30:00+00:00,DEV_2021_2024,18626.24,18646.32,18471.28,18538.31,19425.84,0.0478754535877326,-0.0478754535877326,0.0478754535877326,0,1,0.19516691530066968,0.3603779662154894,0.3603779662154894,REV,True,True,2022,False,507,0.03439558814946012,0.00558450580385661,0.003358150237059473,0.8223525685744976,0.23266448713218285,0.02020441572879071,0.003058369653266372,0.8828355449420915,0.056102290436827844,0.002959387580998316,0.003370083491548706,0.8828355449420915,0.9964590626555222,0.2,0.45,-0.02178260945303596,-0.0044289169113203965,0.4,-0.010917974829187271,-0.5079560166053761,-1.0,30.0,False,0.0,0.0,0.0,NO_FILL,,,-0.08857101359597291,-0.1638733108332625,0.045141975726385175,0.21095778484481517,-0.020419938268202355,-0.41804810171037887,-0.19826889898272274,0.176562196695355,-0.016208605864449017,-0.03143070985181982,0.0037682701927608114,0.018508352802035017,-0.0011221947966887197,-0.018739222409547205,0.0003905304011270422,0.0006326304652581978,9.82707184619771e-05,-0.00031766134913031006,8.881977582870376e-05,-0.0005882854447296884,0.09204536932296703,0.307912892332204,-0.021998829889076088,-0.16016818232336105,-0.015318281812231826,0.018010478961175136
