method,filled,fill_bar,entry,price_improvement_vs_mkt0,rev_return,mfe,mae,event_row,event_time,split,impulse_dir
LIMIT_R0.25_T60_AUDIT,True,139081.0,92905.3775,0.0026261137949543495,0.05840009099580912,0.07141925126992782,0.007242180357105903,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,139336.0,95540.01,,0.014402761733016245,0.03160989830333904,0.010455410251684122,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
MKT_15,True,139337.0,95630.43,,0.015334658643697319,0.03252552560936925,0.00950000956808419,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
MKT_30,True,139338.0,96025.15,,0.01938221393041295,0.03650241629406457,0.005350369148082602,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
MKT_60,True,139340.0,96090.9,,0.020053199626603457,0.0371616875271227,0.004662460232966952,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,139337.0,95731.62,0.002005547204778402,0.016375467165394175,0.03354816308342004,0.00843295036686941,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,139336.0,95635.81,0.001002721268293806,0.015390051069782307,0.032579950961883396,0.00944322006578917,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,True,139337.0,95923.24,0.004011199077747747,0.01834039383990782,0.03547878491176909,0.006418465431317718,1147,2024-12-23 03:15:00+00:00,DEV_2021_2024,1.0
MKT_0,True,142037.0,104689.92,,0.03043196517869151,0.04366112802455102,0.04678654831334289,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
MKT_15,True,142038.0,107482.36,,0.055621778308552194,0.06850724156038263,0.018771731472959886,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
MKT_30,True,142039.0,108975.43,,0.06856068381652625,0.08126960361615458,0.001998615651252791,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
MKT_60,True,142041.0,107948.97,,0.059703858221157646,0.07253362398918681,0.011526372136760497,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.50_T60,True,142037.0,105756.475,0.010187752555355927,0.04021006751596068,0.05330581413573034,0.03622969657413406,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.25_T60_AUDIT,True,142037.0,105222.98250000001,0.005091822593808597,0.03534382329449759,0.048505966840466805,0.04148349910153883,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
LIMIT_R1.00_T60_AUDIT,True,142037.0,106823.46,0.020379612478450725,0.04979673940537033,0.06276168175043209,0.02587952122127474,1170,2025-01-20 06:30:00+00:00,BRIDGE_2025,1.0
MKT_0,True,142681.0,102963.88,,-0.011652921393405125,0.0028759599968454503,0.05036824564109278,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,142682.0,102620.01,,-0.008341063307243823,0.006236502997807205,0.04718611896451765,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,142683.0,102987.28,,-0.011877486229367351,0.0005583213771642478,0.05058401387045075,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,142685.0,102500.01,,-0.007180096860478269,0.0003614633793694548,0.0460706296516458,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,142681.0,102766.76000000001,0.001914457769073925,-0.009757143263055212,0.00479960640969892,0.04854672853362318,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,142681.0,102865.32,0.0009572288845369625,-0.010705940544393444,0.003836861636166523,0.04945835972706839,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,142681.0,102569.64,0.0038289155381479915,-0.007854078458303992,0.006730646612389403,0.04671821018383213,1177,2025-01-26 23:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,142712.0,97808.1,,0.05587021933766212,0.05687811132206841,0.00016460804371014077,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,142713.0,99158.55,,0.04149021945157538,0.04248438485637398,0.009026553938112221,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,142714.0,99048.01,,0.042652547991625545,0.04364782290931449,0.007920603351849164,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,142716.0,99143.5,,0.04164831784231948,0.042642634161594105,0.008876124002077743,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,False,,,,,,,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1178,2025-01-27 07:15:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,145792.0,80419.19,,-0.06266190942733951,0.010874021486662522,0.07633513841658934,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
MKT_15,True,145793.0,80123.02,,-0.0665899762640001,0.007217775865163316,0.08031374753472842,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
MKT_30,True,145794.0,80343.11,,-0.06366818511257533,0.009937379820123894,0.07735436181148575,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
MKT_60,True,145796.0,79953.66,,-0.06884925593149838,0.0046121716003996475,0.08260209726484061,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.50_T60,False,,,,,,,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1198,2025-02-28 09:15:00+00:00,BRIDGE_2025,1.0
MKT_0,True,149400.0,77428.17,,0.03157313417067731,0.049276768390625836,0.03771456822497546,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,149401.0,78328.7,,0.01971333623563276,0.03721343517765525,0.048777778770744275,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,149402.0,78430.0,,0.018396276934846467,0.03587377279102386,0.05000637511156445,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,149404.0,78320.0,,0.019826608784474065,0.03732865168539328,0.048672114402451484,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,False,,,,,,,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1223,2025-04-06 23:15:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,149428.0,75817.99,,0.04727545533718325,0.07156072061525234,0.017278089276700756,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,149429.0,75048.0,,0.05802046690118323,0.08255489819848633,0.0071953949472337705,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,149430.0,74810.0,,0.061386445662344746,0.08599893062424811,0.004036893463440716,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,149432.0,75070.73,,0.057700118275125556,0.0822271210097465,0.0026604243757853583,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,149428.0,75219.08,0.00789931255101861,0.055614080895432405,0.08009271051972451,0.009453452501679118,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,149428.0,75518.535,0.003949656275509305,0.051428235465637684,0.0758097995412649,0.013381284475394066,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,149429.0,74620.17,0.01579862510203722,0.0640865599743341,0.08876165787346778,0.0015032128712652124,1224,2025-04-07 06:15:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,152878.0,102745.72,,-0.009706487043937173,0.004685158661596849,0.02170922545484132,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
MKT_15,True,152879.0,102665.48,,-0.010495640793770189,0.003907252953962709,0.0225077601546304,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
MKT_30,True,152880.0,102560.0,,-0.011534906396255984,0.0028828003120125144,0.02355937987519501,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
MKT_60,True,152882.0,102477.16,,-0.012352606180733305,0.0014035322602617183,0.024386799946446568,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.50_T60,False,,,,,,,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1251,2025-05-13 04:45:00+00:00,BRIDGE_2025,1.0
MKT_0,True,153450.0,103605.9,,0.020809818745843645,0.0313434852648354,0.015500082524257733,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,153451.0,103670.11,,0.020177561304796532,0.030704703602610274,0.016109850756404143,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,153452.0,103310.17,,0.023731932683878076,0.03429575229621639,0.012681907308835115,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,153454.0,103002.07,,0.026794121710369323,0.03738953984128665,0.009728639434139595,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,153450.0,103386.28,0.002119763449764882,0.022978290736449747,0.033534333569212524,0.013408742436617304,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,153450.0,103496.08,0.001059978244482143,0.021893003097315233,0.03243784692135202,0.014455426717610964,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,153450.0,103166.68000000001,0.004239333860330219,0.02515579642574517,0.03573430879039624,0.01130868997625985,1256,2025-05-19 03:45:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,153466.0,103226.29,,-0.017393049774432567,0.010657459451463286,0.03513620415884375,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
MKT_15,True,153467.0,103149.86,,-0.018146898115033894,0.009924395437860964,0.035903199480833065,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
MKT_30,True,153468.0,103250.95,,-0.017150060120512345,0.010893749645886974,0.034888976808445896,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
MKT_60,True,153470.0,103233.9,,-0.017318051531522327,0.010730389920365216,0.03505989795987568,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.50_T60,True,153467.0,103322.245,0.0009295597080937593,-0.01644820048190021,0.011576258336237195,0.03417487686218983,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.25_T60_AUDIT,True,153467.0,103274.26749999999,0.0004647798540468092,-0.016920405656714266,0.011117072314262445,0.03465531721152142,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1257,2025-05-19 07:45:00+00:00,BRIDGE_2025,1.0
MKT_0,True,156690.0,101455.61,,-0.02249042709417448,0.01916118783377277,0.032089009173568626,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,156691.0,101886.92,,-0.026628442591060675,0.014846851784311442,0.036186391737035514,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,156692.0,101903.8,,-0.026789678108176562,0.014678746033023228,0.036346044014060344,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,156694.0,101772.97,,-0.02553860813927311,0.01598312400630535,0.035107258833067374,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,False,,,,,,,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1286,2025-06-21 21:45:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,156783.0,99383.08,,-0.0456082665178017,0.003807086679140962,0.04588296116401308,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
MKT_15,True,156784.0,99135.89,,-0.04821543439010845,0.0013231333273953385,0.048490813972618875,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
MKT_30,True,156785.0,99373.37,,-0.04571043530072494,0.003193712762282243,0.04598515678798064,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
MKT_60,True,156787.0,100334.8,,-0.03569020917966648,0.007190625784872259,0.03596229822554093,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.50_T60,True,156786.0,99618.63500000001,0.002370172065506599,-0.04313585505362516,0.00480467334249269,0.04340990016576715,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.25_T60_AUDIT,True,156783.0,99501.0375,0.001186897206244806,-0.04436870821573091,0.004988063566673912,0.044643077214144636,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
LIMIT_R1.00_T60_AUDIT,True,156786.0,99853.83,0.004736721784030038,-0.04067886029008605,0.007148749326891134,0.040952259918322666,1288,2025-06-22 21:00:00+00:00,BRIDGE_2025,1.0
MKT_0,True,159788.0,118279.99,,-0.02489677248028177,0.009891867593157513,0.026758456777008565,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,159789.0,117873.83,,-0.02153684155337965,0.013371670369920093,0.02340494068954917,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,159790.0,117941.86,,-0.022101228520560956,0.012787147837078365,0.02396825011916889,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,159792.0,117589.57,,-0.019171513255810124,0.015821386199473243,0.021044128318523547,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,159788.0,118117.52500000001,0.001373562848627198,-0.02355556468017772,0.011280925501952324,0.02541980963451451,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,159788.0,118198.7575,0.000686781424313599,-0.024226629455051718,0.010585919230157668,0.026089593200673084,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,159788.0,117955.06000000001,0.002747125697254396,-0.02221066226408608,0.012673809839103024,0.024077474929858983,1311,2025-07-24 04:15:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,163257.0,110061.31,,-0.014251238695959456,0.013226809675443709,0.024633633744682776,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,163258.0,110019.38,,-0.013875555379424975,0.013612965279389887,0.024261907311239155,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,163259.0,110052.72,,-0.014174297554844562,0.013305895574412025,0.024557502985841653,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,163261.0,109883.51,,-0.012656221119984212,0.014866288854442421,0.023055415685210537,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,163257.0,109924.54,0.0012426710167269869,-0.013024753162487523,0.014487483868479353,0.023420066165389348,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,163257.0,109992.92499999999,0.0006213355083635595,-0.013638377195623996,0.013856754877643438,0.02402722720574967,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,163260.0,109787.76999999999,0.0024853420334539737,-0.011795211798180993,0.015751299074569212,0.022203474940787886,1343,2025-08-29 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,167369.0,111880.49,,-0.00827481181035239,0.00992728937815698,0.02072658065762859,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,167370.0,112300.0,,-0.011979519145146944,0.006154585930543219,0.024384772929652746,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,167371.0,112436.59,,-0.013179784267737027,0.004932291169627316,0.025569967925921623,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,167373.0,112110.48,,-0.010309294902670962,0.007855465430172162,0.02273551946258726,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,False,,,,,,,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,167372.0,111783.5625,0.0008663485474545672,-0.007414887139600701,0.010802997086445545,0.019877452912631977,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1377,2025-10-11 03:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,167385.0,110632.89,,0.008603228208175828,0.0168766268331235,0.00968337715845625,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,167386.0,110384.6,,0.010871896985630292,0.01916390510995188,0.007455840760396008,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,167387.0,110274.46,,0.011881536304961138,0.020181826326784946,0.006464506831409647,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,167389.0,111242.27,,0.003078146463570075,0.01130622379424652,0.015108285726280195,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,167385.0,110383.775,0.002251726407942568,0.010879452165864167,0.01917152226402844,0.007448422560290203,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,167385.0,110508.3275,0.0011259083984880083,0.009740103070512873,0.018022827284215306,0.008567114546186602,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,167385.0,110134.67,0.004503362426851555,0.01316588137050756,0.021476706653772167,0.005203447742659071,1378,2025-10-11 07:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,167453.0,109742.33,,0.04915177215573974,0.0560009068515312,0.0016153292899832186,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,167454.0,109641.54,,0.05011622419750772,0.05697165508620188,0.00037887100089978304,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,167455.0,110030.46,,0.046404422920707455,0.05323562220861381,0.003912189406460778,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,167457.0,110005.31,,0.04664365747435295,0.05347641854743196,0.003684458504775794,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,False,,,,,,,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1379,2025-10-12 00:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,167684.0,110378.14,,0.018299366160727137,0.02930118228120175,0.00463986800284911,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,167685.0,110377.23,,0.018307761483052243,0.02930966830749431,0.0046316618019857534,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,167686.0,110623.58,,0.01604007029965948,0.0270174767441083,0.006848268696420797,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,167688.0,111480.82,,0.008227155128568198,0.0191201499953086,0.014485182294138192,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,167684.0,110069.225,0.0027986972782834863,0.021157276250468815,0.03218996953962381,0.0018463380658854081,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,167684.0,110223.6825,0.001399348639141809,0.01972631879723319,0.03074355186781217,0.0032450603344702745,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1382,2025-10-14 10:15:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,167752.0,112260.0,,-0.004720826652414134,0.011231783360057052,0.018670942455015143,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,167753.0,112019.99,,-0.0025883773065862314,0.013398412194109277,0.01656838212536892,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,167754.0,112024.3,,-0.0026267515173048483,0.013359422910922021,0.01660621847224221,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,167756.0,112180.13,,-0.004012207866045503,0.0119517600844285,0.017972255870981828,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,167752.0,111979.095,0.002502271512560118,-0.00222412049320464,0.013768507416495941,0.016209230839024025,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,167752.0,112119.5475,0.001251135756280059,-0.0034740373885294717,0.012498556507285262,0.017441628543854056,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1384,2025-10-15 03:15:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,167975.0,105816.01,,-0.010035815941274118,0.012122929224036972,0.016628769124823466,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
MKT_15,True,167976.0,106257.17,,-0.00584233515724164,0.016224411020922088,0.012407915625835014,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
MKT_30,True,167977.0,105868.11,,-0.009538755343795335,0.012609085020975573,0.016128463991659105,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
MKT_60,True,167979.0,105743.37,,-0.010729656147709488,0.011444310882091132,0.017327138335008714,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.50_T60,True,167975.0,106440.715,0.005903690755302546,-0.004107873570747822,0.017920820994109164,0.010662132436821844,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
LIMIT_R0.25_T60_AUDIT,True,167975.0,106128.3575,0.0029517981258223923,-0.007063168767122541,0.0150303607591401,0.01363671815989433,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1388,2025-10-17 11:00:00+00:00,BRIDGE_2025,1.0
MKT_0,True,168333.0,107887.09,,0.005598167491587702,0.05666025471629649,0.0038315056972988647,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,168334.0,107779.71,,0.006600036314812874,0.05771299625875773,0.002839031576537042,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,168335.0,107716.53,,0.007190447000102962,0.05833338671418399,0.0022541572774391976,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,168337.0,107700.01,,0.007344938965186731,0.058495723445151075,0.0021011140110385653,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,168333.0,107673.555,0.001979245153428492,0.007592439944980045,0.05875579198624962,0.0018559338920312593,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,168333.0,107780.3175,0.000989668921462168,0.0065943626488202955,0.05770703449634944,0.0028446520395526156,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1392,2025-10-21 04:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,169229.0,108500.27,,0.011685961703136627,0.02009884399366007,0.02023893581094321,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,169230.0,108387.86,,0.012735190084941284,0.02115679744945605,0.019222817020282567,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,169231.0,108539.95,,0.011316109874751179,0.019725916586473487,0.020597116545566868,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,169233.0,107473.01,,0.021355966488702638,0.029849261689051096,0.010874078989692374,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,169231.0,108197.775,0.002787965412436392,0.014514392740516247,0.022950795429943046,0.017499759121663988,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,169229.0,108349.0225,0.0013939827062181289,0.013098203077928083,0.02152282915150428,0.018871259313853153,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,True,169232.0,107895.28,0.00557593082487265,0.017358683345555015,0.025818738317375897,0.014745223331363544,1400,2025-10-30 12:30:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,170702.0,94377.46,,0.009536811013985735,0.026163238552934,0.003867554816584482,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,170703.0,94890.64,,0.004077114455124375,0.02061362427316323,0.009254758951989388,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,170704.0,94692.17,,0.006181609313631764,0.022752778820043885,0.007178207025987483,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
MKT_60,True,170706.0,95059.46,,0.002293932660673681,0.01880107461161663,0.011014264124791043,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.50_T60,True,170702.0,94245.08499999999,0.001402612445810838,0.010954788782884695,0.027604569511502922,0.002468404585766937,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R0.25_T60_AUDIT,True,170702.0,94311.2775,0.0007012532441539526,0.01024524877207833,0.026883343829161858,0.0031685235098209696,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1418,2025-11-14 20:45:00+00:00,BRIDGE_2025,-1.0
MKT_0,True,171016.0,90027.76,,0.02523821541266824,0.04230084142935468,0.008597126042011885,1421,2025-11-18 03:15:00+00:00,BRIDGE_2025,-1.0
MKT_15,True,171017.0,90627.81,,0.018450076196258047,0.035399729950442334,0.0151612402418198,1421,2025-11-18 03:15:00+00:00,BRIDGE_2025,-1.0
MKT_30,True,171018.0,90842.72,,0.016040690987676243,0.03295024631583019,0.01749110990952277,1421,2025-11-18 03:15:00+00:00,BRIDGE_2025,-1.0
