state,entry_kind,period,gc_end_ms,gc_end_utc,direction,side,r5,r10,r30,slope_5_30,xau_atr,gc_delta_frac,gc_volume,gc_impact,filled,fill_delay_ms,entry_price,hold_120s_atr,hold_300s_atr,G1_r,G1_reason,G2_r,G2_reason
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,MARKET_5S,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,True,5709.0,4420.93,-1.6820656947129935,0.5016687159672372,-1.0,SL,-1.0,SL
STALL_THEN_GO,LIMIT_010_FROM_5S,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,True,6005.0,4421.133321428571,-1.5820656947131244,0.6016687159671061,-1.0,SL,-1.0,SL
STALL_THEN_GO,CONFIRM_010,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,MARKET_5S,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,True,5709.0,4420.93,-1.6820656947129935,0.5016687159672372,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,True,6005.0,4421.133321428571,-1.5820656947131244,0.6016687159671061,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,TRAIN,1786550370000,2026-08-12T15:59:30+00:00,-1,SHORT,-0.07869313191632411,-0.22132443351432607,-0.03196908484083893,0.046724047075485185,2.0332142857141013,0.5578947368421052,95.0,-0.04912280701771943,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,True,5107.0,4407.77,-1.1026867868970474,-1.581891792418007,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,True,10208.0,4407.9640714285715,-1.0026867868972247,-1.4818917924181845,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,MARKET_5S,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,True,5107.0,4407.77,-1.1026867868970474,-1.581891792418007,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,True,10208.0,4407.9640714285715,-1.0026867868972247,-1.4818917924181845,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,TRAIN,1786555860000,2026-08-12T17:31:00+00:00,-1,SHORT,-0.5075450864923019,-0.6157526683841164,-0.6028708133971853,-0.09532572690488339,1.9407142857142259,0.4117647058823529,85.0,-0.10144927536222523,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,True,5705.0,4375.55,-0.07406101216743448,-1.3084112149535185,-1.0,SL,1.5,TP
ALL,LIMIT_010_FROM_5S,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,True,12457.0,4375.85,-0.22218303650185436,-1.4565332392879384,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,True,5705.0,4375.55,-0.07406101216743448,-1.3084112149535185,-1.0,SL,1.5,TP
DIVERGE_EARLY,LIMIT_010_FROM_5S,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,CONFIRM_010,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,True,12457.0,4375.85,-0.22218303650185436,-1.4565332392879384,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,MARKET_5S,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,True,5705.0,4375.55,-0.07406101216743448,-1.3084112149535185,-1.0,SL,1.5,TP
STALL_THEN_GO,LIMIT_010_FROM_5S,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,CONFIRM_010,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,True,12457.0,4375.85,-0.22218303650185436,-1.4565332392879384,-1.0,SL,-1.0,SL
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,TRAIN,1786607190000,2026-08-13T07:46:30+00:00,1,LONG,0.009874801622504219,0.014812202433307274,0.4295538705690543,0.4196790689465501,2.025357142857177,-0.7586206896551724,174.0,0.0499999999997239,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,5103.0,4385.7,-0.12581846193330368,-0.6902041340352252,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,28205.0,4385.421821428571,-0.025818461933245284,-0.5902041340351668,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,4808.0,4385.68,-0.11862883553727369,-0.6830145076391952,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,3756.0,4385.02,0.11862883553727369,-0.4457568365646479,-1.0,SL,-1.0,SL
DIVERGE_EARLY,MARKET_5S,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,5103.0,4385.7,-0.12581846193330368,-0.6902041340352252,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,28205.0,4385.421821428571,-0.025818461933245284,-0.5902041340351668,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_010,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,4808.0,4385.68,-0.11862883553727369,-0.6830145076391952,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,TRAIN,1786715640000,2026-08-14T13:54:00+00:00,1,LONG,0.26781358325873733,0.49428681473874936,0.04134035177807148,-0.22647323148066584,2.7817857142856286,-0.4594594594594595,259.0,0.033898305084868935,True,3756.0,4385.02,0.11862883553727369,-0.4457568365646479,-1.0,SL,-1.0,SL
ALL,MARKET_5S,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,True,5107.0,4388.82,0.7722954336497221,-0.12013484523473072,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,True,11709.0,4389.0530714285715,0.8722954336498614,-0.02013484523459137,-1.0,SL,1.5,TP
ALL,CONFIRM_010,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,True,1054.0,4389.26,0.9610787618755045,0.06864848299105172,2.0,TP,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,True,5107.0,4388.82,0.7722954336497221,-0.12013484523473072,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,True,11709.0,4389.0530714285715,0.8722954336498614,-0.02013484523459137,-1.0,SL,1.5,TP
DIVERGE_EARLY,CONFIRM_010,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,True,1054.0,4389.26,0.9610787618755045,0.06864848299105172,2.0,TP,1.5,TP
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,TRAIN,1786721820000,2026-08-14T15:37:00+00:00,-1,SHORT,0.3110634385536421,0.36684033098357893,0.16947594238450037,-0.14158749616914174,2.3307142857142287,0.44329896907216493,97.0,0.0,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,True,5402.0,4381.88,-1.2810980840723105,-0.2802402058910455,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,True,10207.0,4381.755107142857,-1.1810980840721232,-0.18024020589085823,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,True,5853.0,4381.9,-1.297111810122832,-0.2962539319415671,-1.0,SL,-1.0,SL
CROWD_PERSISTS,MARKET_5S,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,True,5402.0,4381.88,-1.2810980840723105,-0.2802402058910455,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,True,10207.0,4381.755107142857,-1.1810980840721232,-0.18024020589085823,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,TRAIN,1786728360000,2026-08-14T17:26:00+00:00,1,LONG,-0.01201029453770912,-0.0640549042035427,-0.9047755218752227,-0.8927652273375136,1.248928571428613,-0.6071428571428571,56.0,-0.14659685863927396,True,5853.0,4381.9,-1.297111810122832,-0.2962539319415671,-1.0,SL,-1.0,SL
ALL,MARKET_5S,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,True,5111.0,4403.7,-2.006589785831905,-2.0680944535968195,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,True,7058.0,4403.569928571428,-1.9065897858317002,-1.9680944535966147,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,True,914.0,4403.65,-1.9681493684786586,-2.0296540362435733,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,True,5111.0,4403.7,-2.006589785831905,-2.0680944535968195,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,True,7058.0,4403.569928571428,-1.9065897858317002,-1.9680944535966147,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_010,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,True,914.0,4403.65,-1.9681493684786586,-2.0296540362435733,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,TRAIN,1786950240000,2026-08-17T07:04:00+00:00,1,LONG,0.14222954420610232,0.057660626028820605,-0.8110928061507698,-0.9533223503568722,1.3007142857141585,-0.7846153846153846,65.0,-0.14893617021330635,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,True,6152.0,4401.57,1.0512748669097585,1.1454188848418796,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,True,9458.0,4401.48,0.980666853460489,1.0748108713926103,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,True,1052.0,4401.61,1.0826562062204654,1.1768002241525868,-1.0,SL,-1.0,SL
DIVERGE_EARLY,MARKET_5S,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,True,6152.0,4401.57,1.0512748669097585,1.1454188848418796,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,CONFIRM_010,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,True,9458.0,4401.48,0.980666853460489,1.0748108713926103,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,TRAIN,1786966950000,2026-08-17T11:42:30+00:00,-1,SHORT,0.05491734379355905,0.13337069207068358,0.258896049313512,0.20397870551995295,1.2746428571426804,0.7028571428571428,175.0,-0.07650273224071091,True,1052.0,4401.61,1.0826562062204654,1.1768002241525868,-1.0,SL,-1.0,SL
ALL,MARKET_5S,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,True,5258.0,4415.46,1.4732905982903928,2.052884615384456,2.0,TP,1.5,TP
ALL,LIMIT_010_FROM_5S,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,True,2704.0,4415.64,1.4059829059825943,1.9855769230766573,-1.0,SL,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,True,5258.0,4415.46,1.4732905982903928,2.052884615384456,2.0,TP,1.5,TP
DIVERGE_EARLY,LIMIT_010_FROM_5S,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,CONFIRM_010,TRAIN,1786976250000,2026-08-17T14:17:30+00:00,1,LONG,0.16452991453009874,0.9123931623933182,0.6543803418803171,0.4898504273502184,2.6742857142858156,-0.5579514824797843,371.0,-0.33898305084744124,True,2704.0,4415.64,1.4059829059825943,1.9855769230766573,-1.0,SL,1.5,TP
