candidate,sl_atr,tp_atr,rr_nominal,cost_r,period,n,ev_r,pf,wr_pct,tp_rate_pct,sl_rate_pct,timeout_rate_pct,cum_r,maxdd_r,maxdd_pct_at_025,max_consec_losses
Q60,2.5,7.25,2.9,0.15,TRAIN,12,0.004411743226581152,1.018666653114101,41.66666666666667,0.0,8.333333333333332,91.66666666666666,0.05294091871897383,1.3914492415370534,0.34786231038426335,5
Q60,2.5,7.25,2.9,0.15,VALID,22,0.06882686664421513,1.2717388624404604,54.54545454545454,0.0,13.636363636363635,86.36363636363636,1.514191066172733,3.6393940008580508,0.9098485002145127,3
Q60,2.5,7.25,2.9,0.15,POST_CHECK,12,-0.17317459514216313,0.6072017758323704,33.33333333333333,0.0,25.0,75.0,-2.0780951417059574,3.7617101548316936,0.9404275387079234,5
Q60,2.5,7.25,2.9,0.15,FULL,46,-0.01110789471335327,0.9627002650375472,45.65217391304348,0.0,15.217391304347828,84.78260869565217,-0.5109631568142504,5.688630957443895,1.4221577393609737,5
Q60,2.5,7.5,3.0,0.0,TRAIN,12,0.15441174322658116,1.944822092117279,66.66666666666666,0.0,8.333333333333332,91.66666666666666,1.852940918718974,1.0,0.25,2
Q60,2.5,7.5,3.0,0.0,VALID,22,0.21882686664421513,2.1212913100057125,68.18181818181817,0.0,13.636363636363635,86.36363636363636,4.814191066172733,2.4393940008580506,0.6098485002145126,3
Q60,2.5,7.5,3.0,0.0,POST_CHECK,12,-0.023174595142163135,0.935627143910306,50.0,0.0,25.0,75.0,-0.2780951417059576,3.011710154831694,0.7529275387079235,3
Q60,2.5,7.5,3.0,0.0,FULL,46,0.13889210528664675,1.6041838715412424,63.04347826086957,0.0,15.217391304347828,84.78260869565217,6.3890368431857505,3.0117101548316936,0.7529275387079234,3
Q60,2.5,7.5,3.0,0.02,TRAIN,12,0.13441174322658114,1.7850201040589093,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.6129409187189738,1.02,0.255,2
Q60,2.5,7.5,3.0,0.02,VALID,22,0.1988268666442151,1.9866370705379814,68.18181818181817,0.0,13.636363636363635,86.36363636363636,4.374191066172732,2.5993940008580507,0.6498485002145127,3
Q60,2.5,7.5,3.0,0.02,POST_CHECK,12,-0.04317459514216315,0.8833137027413812,50.0,0.0,25.0,75.0,-0.5180951417059578,3.111710154831694,0.7779275387079235,3
Q60,2.5,7.5,3.0,0.02,FULL,46,0.11889210528664673,1.5004539355056516,60.86956521739131,0.0,15.217391304347828,84.78260869565217,5.46903684318575,3.218630957443895,0.8046577393609737,3
Q60,2.5,7.5,3.0,0.05,TRAIN,12,0.10441174322658114,1.5683175926623047,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.2529409187189737,1.0914492415370534,0.27286231038426334,2
Q60,2.5,7.5,3.0,0.05,VALID,22,0.1688268666442151,1.7947643418507022,63.63636363636363,0.0,13.636363636363635,86.36363636363636,3.714191066172732,2.83939400085805,0.7098485002145125,3
Q60,2.5,7.5,3.0,0.05,POST_CHECK,12,-0.07317459514216314,0.8099389305936234,50.0,0.0,25.0,75.0,-0.8780951417059577,3.261710154831694,0.8154275387079235,3
Q60,2.5,7.5,3.0,0.05,FULL,46,0.08889210528664672,1.3556289915246478,58.69565217391305,0.0,15.217391304347828,84.78260869565217,4.089036843185749,3.7886309574438943,0.9471577393609736,3
Q60,2.5,7.5,3.0,0.1,TRAIN,12,0.05441174322658111,1.2620892860456876,50.0,0.0,8.333333333333332,91.66666666666666,0.6529409187189733,1.2414492415370537,0.31036231038426343,3
Q60,2.5,7.5,3.0,0.1,VALID,22,0.11882686664421512,1.5146992871020406,59.09090909090909,0.0,13.636363636363635,86.36363636363636,2.6141910661727326,3.239394000858051,0.8098485002145127,3
Q60,2.5,7.5,3.0,0.1,POST_CHECK,12,-0.12317459514216315,0.700057280546954,41.66666666666667,0.0,25.0,75.0,-1.4780951417059578,3.5117101548316945,0.8779275387079236,3
Q60,2.5,7.5,3.0,0.1,FULL,46,0.038892105286646717,1.143142626710221,52.17391304347826,0.0,15.217391304347828,84.78260869565217,1.789036843185749,4.7386309574438945,1.1846577393609736,3
Q60,2.5,7.5,3.0,0.15,TRAIN,12,0.004411743226581152,1.018666653114101,41.66666666666667,0.0,8.333333333333332,91.66666666666666,0.05294091871897383,1.3914492415370534,0.34786231038426335,5
Q60,2.5,7.5,3.0,0.15,VALID,22,0.06882686664421513,1.2717388624404604,54.54545454545454,0.0,13.636363636363635,86.36363636363636,1.514191066172733,3.6393940008580508,0.9098485002145127,3
Q60,2.5,7.5,3.0,0.15,POST_CHECK,12,-0.17317459514216313,0.6072017758323704,33.33333333333333,0.0,25.0,75.0,-2.0780951417059574,3.7617101548316936,0.9404275387079234,5
Q60,2.5,7.5,3.0,0.15,FULL,46,-0.01110789471335327,0.9627002650375472,45.65217391304348,0.0,15.217391304347828,84.78260869565217,-0.5109631568142504,5.688630957443895,1.4221577393609737,5
Q60,2.5,7.75,3.1,0.0,TRAIN,12,0.15441174322658116,1.944822092117279,66.66666666666666,0.0,8.333333333333332,91.66666666666666,1.852940918718974,1.0,0.25,2
Q60,2.5,7.75,3.1,0.0,VALID,22,0.21882686664421513,2.1212913100057125,68.18181818181817,0.0,13.636363636363635,86.36363636363636,4.814191066172733,2.4393940008580506,0.6098485002145126,3
Q60,2.5,7.75,3.1,0.0,POST_CHECK,12,-0.023174595142163135,0.935627143910306,50.0,0.0,25.0,75.0,-0.2780951417059576,3.011710154831694,0.7529275387079235,3
Q60,2.5,7.75,3.1,0.0,FULL,46,0.13889210528664675,1.6041838715412424,63.04347826086957,0.0,15.217391304347828,84.78260869565217,6.3890368431857505,3.0117101548316936,0.7529275387079234,3
Q60,2.5,7.75,3.1,0.02,TRAIN,12,0.13441174322658114,1.7850201040589093,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.6129409187189738,1.02,0.255,2
Q60,2.5,7.75,3.1,0.02,VALID,22,0.1988268666442151,1.9866370705379814,68.18181818181817,0.0,13.636363636363635,86.36363636363636,4.374191066172732,2.5993940008580507,0.6498485002145127,3
Q60,2.5,7.75,3.1,0.02,POST_CHECK,12,-0.04317459514216315,0.8833137027413812,50.0,0.0,25.0,75.0,-0.5180951417059578,3.111710154831694,0.7779275387079235,3
Q60,2.5,7.75,3.1,0.02,FULL,46,0.11889210528664673,1.5004539355056516,60.86956521739131,0.0,15.217391304347828,84.78260869565217,5.46903684318575,3.218630957443895,0.8046577393609737,3
Q60,2.5,7.75,3.1,0.05,TRAIN,12,0.10441174322658114,1.5683175926623047,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.2529409187189737,1.0914492415370534,0.27286231038426334,2
Q60,2.5,7.75,3.1,0.05,VALID,22,0.1688268666442151,1.7947643418507022,63.63636363636363,0.0,13.636363636363635,86.36363636363636,3.714191066172732,2.83939400085805,0.7098485002145125,3
Q60,2.5,7.75,3.1,0.05,POST_CHECK,12,-0.07317459514216314,0.8099389305936234,50.0,0.0,25.0,75.0,-0.8780951417059577,3.261710154831694,0.8154275387079235,3
Q60,2.5,7.75,3.1,0.05,FULL,46,0.08889210528664672,1.3556289915246478,58.69565217391305,0.0,15.217391304347828,84.78260869565217,4.089036843185749,3.7886309574438943,0.9471577393609736,3
Q60,2.5,7.75,3.1,0.1,TRAIN,12,0.05441174322658111,1.2620892860456876,50.0,0.0,8.333333333333332,91.66666666666666,0.6529409187189733,1.2414492415370537,0.31036231038426343,3
Q60,2.5,7.75,3.1,0.1,VALID,22,0.11882686664421512,1.5146992871020406,59.09090909090909,0.0,13.636363636363635,86.36363636363636,2.6141910661727326,3.239394000858051,0.8098485002145127,3
Q60,2.5,7.75,3.1,0.1,POST_CHECK,12,-0.12317459514216315,0.700057280546954,41.66666666666667,0.0,25.0,75.0,-1.4780951417059578,3.5117101548316945,0.8779275387079236,3
Q60,2.5,7.75,3.1,0.1,FULL,46,0.038892105286646717,1.143142626710221,52.17391304347826,0.0,15.217391304347828,84.78260869565217,1.789036843185749,4.7386309574438945,1.1846577393609736,3
Q60,2.5,7.75,3.1,0.15,TRAIN,12,0.004411743226581152,1.018666653114101,41.66666666666667,0.0,8.333333333333332,91.66666666666666,0.05294091871897383,1.3914492415370534,0.34786231038426335,5
Q60,2.5,7.75,3.1,0.15,VALID,22,0.06882686664421513,1.2717388624404604,54.54545454545454,0.0,13.636363636363635,86.36363636363636,1.514191066172733,3.6393940008580508,0.9098485002145127,3
Q60,2.5,7.75,3.1,0.15,POST_CHECK,12,-0.17317459514216313,0.6072017758323704,33.33333333333333,0.0,25.0,75.0,-2.0780951417059574,3.7617101548316936,0.9404275387079234,5
Q60,2.5,7.75,3.1,0.15,FULL,46,-0.01110789471335327,0.9627002650375472,45.65217391304348,0.0,15.217391304347828,84.78260869565217,-0.5109631568142504,5.688630957443895,1.4221577393609737,5
Q60,2.5,8.0,3.2,0.0,TRAIN,12,0.15441174322658116,1.944822092117279,66.66666666666666,0.0,8.333333333333332,91.66666666666666,1.852940918718974,1.0,0.25,2
Q60,2.5,8.0,3.2,0.0,VALID,22,0.21882686664421513,2.1212913100057125,68.18181818181817,0.0,13.636363636363635,86.36363636363636,4.814191066172733,2.4393940008580506,0.6098485002145126,3
Q60,2.5,8.0,3.2,0.0,POST_CHECK,12,-0.023174595142163135,0.935627143910306,50.0,0.0,25.0,75.0,-0.2780951417059576,3.011710154831694,0.7529275387079235,3
Q60,2.5,8.0,3.2,0.0,FULL,46,0.13889210528664675,1.6041838715412424,63.04347826086957,0.0,15.217391304347828,84.78260869565217,6.3890368431857505,3.0117101548316936,0.7529275387079234,3
Q60,2.5,8.0,3.2,0.02,TRAIN,12,0.13441174322658114,1.7850201040589093,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.6129409187189738,1.02,0.255,2
Q60,2.5,8.0,3.2,0.02,VALID,22,0.1988268666442151,1.9866370705379814,68.18181818181817,0.0,13.636363636363635,86.36363636363636,4.374191066172732,2.5993940008580507,0.6498485002145127,3
Q60,2.5,8.0,3.2,0.02,POST_CHECK,12,-0.04317459514216315,0.8833137027413812,50.0,0.0,25.0,75.0,-0.5180951417059578,3.111710154831694,0.7779275387079235,3
Q60,2.5,8.0,3.2,0.02,FULL,46,0.11889210528664673,1.5004539355056516,60.86956521739131,0.0,15.217391304347828,84.78260869565217,5.46903684318575,3.218630957443895,0.8046577393609737,3
Q60,2.5,8.0,3.2,0.05,TRAIN,12,0.10441174322658114,1.5683175926623047,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.2529409187189737,1.0914492415370534,0.27286231038426334,2
Q60,2.5,8.0,3.2,0.05,VALID,22,0.1688268666442151,1.7947643418507022,63.63636363636363,0.0,13.636363636363635,86.36363636363636,3.714191066172732,2.83939400085805,0.7098485002145125,3
Q60,2.5,8.0,3.2,0.05,POST_CHECK,12,-0.07317459514216314,0.8099389305936234,50.0,0.0,25.0,75.0,-0.8780951417059577,3.261710154831694,0.8154275387079235,3
Q60,2.5,8.0,3.2,0.05,FULL,46,0.08889210528664672,1.3556289915246478,58.69565217391305,0.0,15.217391304347828,84.78260869565217,4.089036843185749,3.7886309574438943,0.9471577393609736,3
Q60,2.5,8.0,3.2,0.1,TRAIN,12,0.05441174322658111,1.2620892860456876,50.0,0.0,8.333333333333332,91.66666666666666,0.6529409187189733,1.2414492415370537,0.31036231038426343,3
Q60,2.5,8.0,3.2,0.1,VALID,22,0.11882686664421512,1.5146992871020406,59.09090909090909,0.0,13.636363636363635,86.36363636363636,2.6141910661727326,3.239394000858051,0.8098485002145127,3
Q60,2.5,8.0,3.2,0.1,POST_CHECK,12,-0.12317459514216315,0.700057280546954,41.66666666666667,0.0,25.0,75.0,-1.4780951417059578,3.5117101548316945,0.8779275387079236,3
Q60,2.5,8.0,3.2,0.1,FULL,46,0.038892105286646717,1.143142626710221,52.17391304347826,0.0,15.217391304347828,84.78260869565217,1.789036843185749,4.7386309574438945,1.1846577393609736,3
Q60,2.5,8.0,3.2,0.15,TRAIN,12,0.004411743226581152,1.018666653114101,41.66666666666667,0.0,8.333333333333332,91.66666666666666,0.05294091871897383,1.3914492415370534,0.34786231038426335,5
Q60,2.5,8.0,3.2,0.15,VALID,22,0.06882686664421513,1.2717388624404604,54.54545454545454,0.0,13.636363636363635,86.36363636363636,1.514191066172733,3.6393940008580508,0.9098485002145127,3
Q60,2.5,8.0,3.2,0.15,POST_CHECK,12,-0.17317459514216313,0.6072017758323704,33.33333333333333,0.0,25.0,75.0,-2.0780951417059574,3.7617101548316936,0.9404275387079234,5
Q60,2.5,8.0,3.2,0.15,FULL,46,-0.01110789471335327,0.9627002650375472,45.65217391304348,0.0,15.217391304347828,84.78260869565217,-0.5109631568142504,5.688630957443895,1.4221577393609737,5
Q60,2.75,4.25,1.5454545454545454,0.0,TRAIN,12,0.13279855444840713,1.850466076133087,66.66666666666666,0.0,8.333333333333332,91.66666666666666,1.5935826533808857,1.0,0.25,2
Q60,2.75,4.25,1.5454545454545454,0.0,VALID,22,0.23116463826666206,2.485619125463923,68.18181818181817,4.545454545454546,9.090909090909092,86.36363636363636,5.085622041866565,2.3994490916891364,0.5998622729222841,3
Q60,2.75,4.25,1.5454545454545454,0.0,POST_CHECK,12,-0.045850098268201876,0.8600575742670541,50.0,8.333333333333332,16.666666666666664,75.0,-0.5502011792184225,2.6512996017096064,0.6628249004274016,3
Q60,2.75,4.25,1.5454545454545454,0.0,FULL,46,0.13323920687019628,1.6641289286048304,63.04347826086957,4.3478260869565215,10.869565217391305,84.78260869565217,6.129003516029029,2.6757730586297885,0.6689432646574471,3
Q60,2.75,4.25,1.5454545454545454,0.02,TRAIN,12,0.11279855444840713,1.687843983007529,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.3535826533808855,1.02,0.255,2
Q60,2.75,4.25,1.5454545454545454,0.02,VALID,22,0.21116463826666204,2.3031375651182526,63.63636363636363,4.545454545454546,9.090909090909092,86.36363636363636,4.645622041866565,2.559449091689136,0.639862272922284,3
Q60,2.75,4.25,1.5454545454545454,0.02,POST_CHECK,12,-0.06585009826820189,0.8049668654021724,50.0,8.333333333333332,16.666666666666664,75.0,-0.7902011792184227,2.751299601709606,0.6878249004274015,3
Q60,2.75,4.25,1.5454545454545454,0.02,FULL,46,0.11323920687019627,1.543485457969894,58.69565217391305,4.3478260869565215,10.869565217391305,84.78260869565217,5.2090035160290284,3.0557730586297875,0.7639432646574469,3
Q60,2.75,4.25,1.5454545454545454,0.05,TRAIN,12,0.0827985544484071,1.46914399160902,58.333333333333336,0.0,8.333333333333332,91.66666666666666,0.9935826533808851,1.0967720377609576,0.2741930094402394,2
Q60,2.75,4.25,1.5454545454545454,0.05,VALID,22,0.18116463826666204,2.0474830449279557,63.63636363636363,4.545454545454546,9.090909090909092,86.36363636363636,3.9856220418665647,2.799449091689137,0.6998622729222842,3
Q60,2.75,4.25,1.5454545454545454,0.05,POST_CHECK,12,-0.09585009826820189,0.7281892648300388,50.0,8.333333333333332,16.666666666666664,75.0,-1.1502011792184226,2.901299601709607,0.7253249004274017,3
Q60,2.75,4.25,1.5454545454545454,0.05,FULL,46,0.08323920687019627,1.3770767947056939,58.69565217391305,4.3478260869565215,10.869565217391305,84.78260869565217,3.8290035160290286,3.6257730586297887,0.9064432646574472,3
Q60,2.75,4.25,1.5454545454545454,0.1,TRAIN,12,0.03279855444840708,1.162997333647809,41.66666666666667,0.0,8.333333333333332,91.66666666666666,0.393582653380885,1.246772037760958,0.3116930094402395,5
Q60,2.75,4.25,1.5454545454545454,0.1,VALID,22,0.13116463826666205,1.6834504940708954,54.54545454545454,4.545454545454546,9.090909090909092,86.36363636363636,2.885622041866565,3.1994490916891376,0.7998622729222844,3
Q60,2.75,4.25,1.5454545454545454,0.1,POST_CHECK,12,-0.14585009826820186,0.615159254118935,41.66666666666667,8.333333333333332,16.666666666666664,75.0,-1.7502011792184224,3.1512996017096064,0.7878249004274016,3
Q60,2.75,4.25,1.5454545454545454,0.1,FULL,46,0.03323920687019625,1.1367054951888311,47.82608695652174,4.3478260869565215,10.869565217391305,84.78260869565217,1.5290035160290274,4.575773058629789,1.1439432646574472,5
Q60,2.75,4.25,1.5454545454545454,0.15,TRAIN,12,-0.017201445551592896,0.925337086555285,41.66666666666667,0.0,8.333333333333332,91.66666666666666,-0.20641734661911476,1.3967720377609576,0.3491930094402394,5
Q60,2.75,4.25,1.5454545454545454,0.15,VALID,22,0.08116463826666206,1.3781385012186822,54.54545454545454,4.545454545454546,9.090909090909092,86.36363636363636,1.7856220418665654,3.599449091689137,0.8998622729222843,3
Q60,2.75,4.25,1.5454545454545454,0.15,POST_CHECK,12,-0.1958500982682018,0.5225999542872316,33.33333333333333,8.333333333333332,16.666666666666664,75.0,-2.3502011792184216,3.4012996017096064,0.8503249004274016,5
Q60,2.75,4.25,1.5454545454545454,0.15,FULL,46,-0.016760793129803712,0.937871526904153,45.65217391304348,4.3478260869565215,10.869565217391305,84.78260869565217,-0.7709964839709708,5.525773058629788,1.381443264657447,5
Q60,2.75,4.5,1.6363636363636365,0.0,TRAIN,12,0.13279855444840713,1.850466076133087,66.66666666666666,0.0,8.333333333333332,91.66666666666666,1.5935826533808857,1.0,0.25,2
Q60,2.75,4.5,1.6363636363636365,0.0,VALID,22,0.23529686967162072,2.5121756180662542,68.18181818181817,4.545454545454546,9.090909090909092,86.36363636363636,5.176531132775656,2.3994490916891364,0.5998622729222841,3
Q60,2.75,4.5,1.6363636363636365,0.0,POST_CHECK,12,-0.038274340692444286,0.883180095961877,50.0,8.333333333333332,16.666666666666664,75.0,-0.45929208830933144,2.6512996017096064,0.6628249004274016,3
Q60,2.75,4.5,1.6363636363636365,0.0,FULL,46,0.13719177604015673,1.6838304533267516,63.04347826086957,4.3478260869565215,10.869565217391305,84.78260869565217,6.31082169784721,2.6757730586297894,0.6689432646574474,3
Q60,2.75,4.5,1.6363636363636365,0.02,TRAIN,12,0.11279855444840713,1.687843983007529,58.333333333333336,0.0,8.333333333333332,91.66666666666666,1.3535826533808855,1.02,0.255,2
Q60,2.75,4.5,1.6363636363636365,0.02,VALID,22,0.2152968696716207,2.3286383592652484,63.63636363636363,4.545454545454546,9.090909090909092,86.36363636363636,4.736531132775656,2.559449091689137,0.6398622729222843,3
Q60,2.75,4.5,1.6363636363636365,0.02,POST_CHECK,12,-0.058274340692444304,0.8274045501712282,50.0,8.333333333333332,16.666666666666664,75.0,-0.6992920883093316,2.751299601709606,0.6878249004274015,3
Q60,2.75,4.5,1.6363636363636365,0.02,FULL,46,0.11719177604015671,1.5624556002454049,58.69565217391305,4.3478260869565215,10.869565217391305,84.78260869565217,5.390821697847208,3.0557730586297875,0.7639432646574469,3
Q60,2.75,4.5,1.6363636363636365,0.05,TRAIN,12,0.0827985544484071,1.46914399160902,58.333333333333336,0.0,8.333333333333332,91.66666666666666,0.9935826533808851,1.0967720377609576,0.2741930094402394,2
Q60,2.75,4.5,1.6363636363636365,0.05,VALID,22,0.1852968696716207,2.0713753584380674,63.63636363636363,4.545454545454546,9.090909090909092,86.36363636363636,4.0765311327756555,2.799449091689137,0.6998622729222842,3
Q60,2.75,4.5,1.6363636363636365,0.05,POST_CHECK,12,-0.08827434069244429,0.7496725212203893,50.0,8.333333333333332,16.666666666666664,75.0,-1.0592920883093315,2.901299601709607,0.7253249004274017,3
Q60,2.75,4.5,1.6363636363636365,0.05,FULL,46,0.08719177604015672,1.3949820844063203,58.69565217391305,4.3478260869565215,10.869565217391305,84.78260869565217,4.010821697847209,3.6257730586297887,0.9064432646574472,3
Q60,2.75,4.5,1.6363636363636365,0.1,TRAIN,12,0.03279855444840708,1.162997333647809,41.66666666666667,0.0,8.333333333333332,91.66666666666666,0.393582653380885,1.246772037760958,0.3116930094402395,5
Q60,2.75,4.5,1.6363636363636365,0.1,VALID,22,0.13529686967162072,1.7049820259887638,54.54545454545454,4.545454545454546,9.090909090909092,86.36363636363636,2.976531132775656,3.1994490916891376,0.7998622729222844,3
Q60,2.75,4.5,1.6363636363636365,0.1,POST_CHECK,12,-0.13827434069244426,0.6351486832018519,41.66666666666667,8.333333333333332,16.666666666666664,75.0,-1.6592920883093312,3.1512996017096064,0.7878249004274016,3
Q60,2.75,4.5,1.6363636363636365,0.1,FULL,46,0.03719177604015672,1.1529615366689319,47.82608695652174,4.3478260869565215,10.869565217391305,84.78260869565217,1.710821697847209,4.575773058629789,1.1439432646574472,5
Q60,2.75,4.5,1.6363636363636365,0.15,TRAIN,12,-0.017201445551592896,0.925337086555285,41.66666666666667,0.0,8.333333333333332,91.66666666666666,-0.20641734661911476,1.3967720377609576,0.3491930094402394,5
Q60,2.75,4.5,1.6363636363636365,0.15,VALID,22,0.08529686967162074,1.3973901830290067,54.54545454545454,4.545454545454546,9.090909090909092,86.36363636363636,1.8765311327756562,3.599449091689137,0.8998622729222843,3
Q60,2.75,4.5,1.6363636363636365,0.15,POST_CHECK,12,-0.18827434069244423,0.5410664602780674,33.33333333333333,8.333333333333332,16.666666666666664,75.0,-2.259292088309331,3.4012996017096064,0.8503249004274016,5
Q60,2.75,4.5,1.6363636363636365,0.15,FULL,46,-0.012808223959843238,0.9525228077494909,45.65217391304348,4.3478260869565215,10.869565217391305,84.78260869565217,-0.589178302152789,5.525773058629788,1.381443264657447,5
Q60,2.75,4.75,1.7272727272727273,0.0,TRAIN,12,0.13279855444840713,1.850466076133087,66.66666666666666,0.0,8.333333333333332,91.66666666666666,1.5935826533808857,1.0,0.25,2
Q60,2.75,4.75,1.7272727272727273,0.0,VALID,22,0.2207466241332397,2.4186659739697403,68.18181818181817,0.0,9.090909090909092,90.9090909090909,4.8564257309312735,2.3994490916891364,0.5998622729222841,3
Q60,2.75,4.75,1.7272727272727273,0.0,POST_CHECK,12,-0.030698583116686717,0.9063026176566997,50.0,8.333333333333332,16.666666666666664,75.0,-0.3683829974002406,2.6512996017096064,0.6628249004274016,3
Q60,2.75,4.75,1.7272727272727273,0.0,FULL,46,0.13220924754156346,1.6589951110033951,63.04347826086957,2.1739130434782608,10.869565217391305,86.95652173913044,6.081625386911919,2.675773058629789,0.6689432646574472,3
