flow_id,signal_time,side,origin,entry,atr14,extension_parent_reaccept_time,extension_time,residual_atr,failure_time,origin_reclaim_time,full_reaccept_time,extra_bad_closes_before_reaccept,accept_time,recon_failure_time,recon_reaccept_time,cycle_count,bad_closes,signal_to_accept_h,accept_to_failure_h,failure_to_origin_reclaim_h,failure_to_full_reaccept_h,reaccept_to_extension_h,signal_to_extension_h,accept_to_extension_h,cycle_count_accept_to_extension,origin_bad_close_count_accept_to_extension,clock_order_valid,failure_parity,reaccept_parity
1029,2022-09-24 01:45:00+00:00,1,19110.1,19159.057142857146,97.9142857142867,2022-09-24 12:30:00+00:00,2022-09-24 13:00:00+00:00,-1.0142982200175257,2022-09-24 03:15:00+00:00,2022-09-24 03:45:00+00:00,2022-09-24 12:30:00+00:00,30,2022-09-24 02:15:00+00:00,2022-09-24 03:15:00+00:00,2022-09-24 12:30:00+00:00,1.0,32.0,0.5,1.0,0.5,9.25,0.5,11.25,10.75,1.0,32.0,True,True,True
1031,2022-09-25 06:15:00+00:00,1,19017.1,19038.08571428572,41.971428571428206,2022-09-25 16:00:00+00:00,2022-09-25 16:15:00+00:00,-2.029271613342541,2022-09-25 13:30:00+00:00,2022-09-25 16:00:00+00:00,2022-09-25 16:00:00+00:00,9,2022-09-25 07:00:00+00:00,2022-09-25 13:30:00+00:00,2022-09-25 16:00:00+00:00,1.0,12.0,0.75,6.5,2.5,2.5,0.25,10.0,9.25,1.0,12.0,True,True,True
1042,2022-09-30 21:00:00+00:00,-1,19381.3,19323.14642857143,116.30714285714306,2022-10-01 05:15:00+00:00,2022-10-01 06:15:00+00:00,-0.5580666953264247,2022-09-30 21:30:00+00:00,2022-09-30 21:45:00+00:00,2022-10-01 05:15:00+00:00,19,2022-09-30 21:15:00+00:00,2022-09-30 23:15:00+00:00,2022-10-01 05:15:00+00:00,1.0,20.0,0.25,0.25,0.25,7.75,1.0,9.25,9.0,1.0,20.0,True,False,True
1043,2022-10-01 09:00:00+00:00,-1,19329.9,19314.089285714286,31.621428571428105,2022-10-01 14:30:00+00:00,2022-10-01 14:45:00+00:00,1.3401852270159986,2022-10-01 13:30:00+00:00,2022-10-01 13:45:00+00:00,2022-10-01 14:30:00+00:00,0,2022-10-01 09:30:00+00:00,2022-10-01 13:30:00+00:00,2022-10-01 14:30:00+00:00,1.0,3.0,0.5,4.0,0.25,1.0,0.25,5.75,5.25,1.0,3.0,True,True,True
1058,2022-10-10 11:45:00+00:00,1,19323.2,19348.76071428572,51.121428571428886,2022-10-10 14:15:00+00:00,2022-10-10 14:30:00+00:00,-4.896604722649246,2022-10-10 14:00:00+00:00,2022-10-10 14:15:00+00:00,2022-10-10 14:15:00+00:00,0,2022-10-10 12:00:00+00:00,2022-10-10 14:00:00+00:00,2022-10-10 14:15:00+00:00,1.0,3.0,0.25,2.0,0.25,0.25,0.25,2.75,2.5,1.0,3.0,True,True,True
1062,2022-10-12 11:45:00+00:00,1,19107.2,19122.839285714286,31.27857142857179,2022-10-12 13:30:00+00:00,2022-10-12 13:45:00+00:00,0.3044073989495183,2022-10-12 13:00:00+00:00,2022-10-12 13:30:00+00:00,2022-10-12 13:30:00+00:00,1,2022-10-12 12:00:00+00:00,2022-10-12 13:00:00+00:00,2022-10-12 13:30:00+00:00,1.0,4.0,0.25,1.0,0.5,0.5,0.25,2.0,1.75,1.0,4.0,True,True,True
1078,2022-10-23 15:45:00+00:00,1,19180.6,19193.05357142857,24.90714285714395,2022-10-23 17:00:00+00:00,2022-10-23 17:15:00+00:00,7.166332090622148,2022-10-23 16:15:00+00:00,2022-10-23 16:30:00+00:00,2022-10-23 17:00:00+00:00,1,2022-10-23 16:00:00+00:00,,,0.0,2.0,0.25,0.25,0.25,0.75,0.25,1.5,1.25,0.0,2.0,True,False,False
1090,2022-11-04 06:00:00+00:00,1,20563.0,20586.757142857143,47.51428571428551,2022-11-04 12:30:00+00:00,2022-11-04 12:45:00+00:00,2.727300060132276,2022-11-04 12:00:00+00:00,2022-11-04 12:30:00+00:00,2022-11-04 12:30:00+00:00,1,2022-11-04 06:15:00+00:00,2022-11-04 12:00:00+00:00,2022-11-04 12:30:00+00:00,1.0,4.0,0.25,5.75,0.5,0.5,0.25,6.75,6.5,1.0,4.0,True,True,True
1092,2022-11-07 01:30:00+00:00,-1,20968.2,20927.88928571429,80.62142857142759,2022-11-07 03:00:00+00:00,2022-11-07 03:15:00+00:00,2.2423141667405653,2022-11-07 02:00:00+00:00,2022-11-07 03:00:00+00:00,2022-11-07 03:00:00+00:00,3,2022-11-07 01:45:00+00:00,2022-11-07 02:15:00+00:00,2022-11-07 03:00:00+00:00,1.0,4.0,0.25,0.25,1.0,1.0,0.25,1.75,1.5,1.0,4.0,True,False,True
1093,2022-11-07 17:30:00+00:00,-1,20689.9,20658.66071428572,62.47857142857148,2022-11-07 21:30:00+00:00,2022-11-07 22:00:00+00:00,15.162341374185582,2022-11-07 18:00:00+00:00,2022-11-07 21:30:00+00:00,2022-11-07 21:30:00+00:00,13,2022-11-07 17:45:00+00:00,2022-11-07 18:15:00+00:00,2022-11-07 21:30:00+00:00,1.0,14.0,0.25,0.25,3.5,3.5,0.5,4.5,4.25,1.0,14.0,True,False,True
1097,2022-11-09 18:30:00+00:00,1,16502.3,16665.55,326.5,2022-11-10 05:45:00+00:00,2022-11-10 06:30:00+00:00,-0.4052067381316976,2022-11-09 20:45:00+00:00,2022-11-10 03:30:00+00:00,2022-11-10 05:45:00+00:00,31,2022-11-09 18:45:00+00:00,2022-11-09 20:45:00+00:00,2022-11-10 05:45:00+00:00,1.0,33.0,0.25,2.0,6.75,9.0,0.75,12.0,11.75,1.0,33.0,True,True,True
1102,2022-11-13 07:00:00+00:00,-1,16742.4,16716.139285714286,52.52142857142878,2022-11-13 08:15:00+00:00,2022-11-13 08:45:00+00:00,3.4458044335644544,2022-11-13 07:45:00+00:00,2022-11-13 08:00:00+00:00,2022-11-13 08:15:00+00:00,0,2022-11-13 07:15:00+00:00,2022-11-13 07:45:00+00:00,2022-11-13 08:15:00+00:00,1.0,2.0,0.25,0.5,0.25,0.5,0.5,1.75,1.5,1.0,2.0,True,True,True
1106,2022-11-15 08:00:00+00:00,1,16816.2,16850.06428571429,67.72857142857174,2022-11-15 10:45:00+00:00,2022-11-15 11:00:00+00:00,-0.7888631090487356,2022-11-15 09:45:00+00:00,2022-11-15 10:30:00+00:00,2022-11-15 10:45:00+00:00,2,2022-11-15 08:15:00+00:00,2022-11-15 09:45:00+00:00,2022-11-15 10:45:00+00:00,1.0,4.0,0.25,1.5,0.75,1.0,0.25,3.0,2.75,1.0,4.0,True,True,True
1107,2022-11-15 22:15:00+00:00,1,16858.0,16899.057142857142,82.11428571428534,2022-11-16 02:30:00+00:00,2022-11-16 02:45:00+00:00,-2.804801670146139,2022-11-16 00:15:00+00:00,2022-11-16 02:15:00+00:00,2022-11-16 02:30:00+00:00,7,2022-11-16 00:00:00+00:00,2022-11-16 00:30:00+00:00,2022-11-16 02:30:00+00:00,1.0,8.0,1.75,0.25,2.0,2.25,0.25,4.5,2.75,1.0,8.0,True,False,True
1117,2022-11-22 15:15:00+00:00,1,16197.7,16249.842857142858,104.28571428571442,2022-11-23 02:15:00+00:00,2022-11-23 02:30:00+00:00,2.4693150684931453,2022-11-22 16:15:00+00:00,2022-11-22 23:15:00+00:00,2022-11-23 02:15:00+00:00,31,2022-11-22 15:45:00+00:00,2022-11-22 16:15:00+00:00,2022-11-23 02:15:00+00:00,1.0,33.0,0.5,0.5,7.0,10.0,0.25,11.25,10.75,1.0,33.0,True,True,True
1131,2022-12-05 15:30:00+00:00,-1,17072.0,17046.47142857143,51.05714285714281,2022-12-05 18:45:00+00:00,2022-12-05 19:00:00+00:00,0.1320649132624532,2022-12-05 18:30:00+00:00,2022-12-05 18:45:00+00:00,2022-12-05 18:45:00+00:00,0,2022-12-05 16:15:00+00:00,2022-12-05 18:30:00+00:00,2022-12-05 18:45:00+00:00,1.0,2.0,0.75,2.25,0.25,0.25,0.25,3.5,2.75,1.0,2.0,True,True,True
1141,2022-12-16 12:30:00+00:00,-1,17005.5,16977.714285714286,55.57142857142883,2022-12-16 15:00:00+00:00,2022-12-16 15:15:00+00:00,4.853727506426719,2022-12-16 14:30:00+00:00,2022-12-16 15:00:00+00:00,2022-12-16 15:00:00+00:00,1,2022-12-16 13:15:00+00:00,2022-12-16 14:30:00+00:00,2022-12-16 15:00:00+00:00,1.0,3.0,0.75,1.25,0.5,0.5,0.25,2.75,2.0,1.0,3.0,True,True,True
1142,2022-12-17 05:00:00+00:00,-1,16707.0,16686.032142857144,41.9357142857147,2022-12-17 09:30:00+00:00,2022-12-17 10:30:00+00:00,-0.2345426673479495,2022-12-17 07:45:00+00:00,2022-12-17 08:30:00+00:00,2022-12-17 09:30:00+00:00,4,2022-12-17 05:30:00+00:00,2022-12-17 07:45:00+00:00,2022-12-17 09:30:00+00:00,1.0,7.0,0.5,2.25,0.75,1.75,1.0,5.5,5.0,1.0,7.0,True,True,True
1157,2022-12-30 07:30:00+00:00,-1,16480.7,16464.489285714288,32.421428571428415,2022-12-30 13:45:00+00:00,2022-12-30 14:00:00+00:00,-3.223837849746534,2022-12-30 08:45:00+00:00,2022-12-30 12:15:00+00:00,2022-12-30 13:45:00+00:00,16,2022-12-30 07:45:00+00:00,2022-12-30 08:45:00+00:00,2022-12-30 13:45:00+00:00,1.0,18.0,0.25,1.0,3.5,5.0,0.25,6.5,6.25,1.0,18.0,True,True,True
1158,2022-12-30 21:00:00+00:00,-1,16601.0,16587.428571428572,27.142857142857142,2022-12-30 21:45:00+00:00,2022-12-30 22:30:00+00:00,0.9157894736842872,2022-12-30 21:30:00+00:00,2022-12-30 21:45:00+00:00,2022-12-30 21:45:00+00:00,0,2022-12-30 21:15:00+00:00,,,0.0,1.0,0.25,0.25,0.25,0.25,0.75,1.5,1.25,0.0,1.0,True,False,False
1160,2023-01-01 21:00:00+00:00,1,16586.6,16593.65714285714,14.11428571428561,2023-01-02 03:30:00+00:00,2023-01-02 03:45:00+00:00,8.061740890688538,2023-01-02 00:30:00+00:00,2023-01-02 03:30:00+00:00,2023-01-02 03:30:00+00:00,11,2023-01-01 21:15:00+00:00,2023-01-02 00:30:00+00:00,2023-01-02 03:30:00+00:00,1.0,13.0,0.25,3.25,3.0,3.0,0.25,6.75,6.5,1.0,13.0,True,True,True
1168,2023-01-09 02:00:00+00:00,1,17196.2,17227.27142857143,62.142857142857146,2023-01-09 09:30:00+00:00,2023-01-09 09:45:00+00:00,-0.5478160919540129,2023-01-09 03:00:00+00:00,2023-01-09 03:30:00+00:00,2023-01-09 09:30:00+00:00,14,2023-01-09 02:30:00+00:00,2023-01-09 03:00:00+00:00,2023-01-09 09:30:00+00:00,1.0,16.0,0.5,0.5,0.5,6.5,0.25,7.75,7.25,1.0,16.0,True,True,True
1180,2023-01-16 15:45:00+00:00,1,21000.6,21053.76785714285,106.33571428571432,2023-01-16 17:30:00+00:00,2023-01-16 17:45:00+00:00,0.2131389803184444,2023-01-16 16:30:00+00:00,2023-01-16 16:45:00+00:00,2023-01-16 17:30:00+00:00,0,2023-01-16 16:15:00+00:00,,,0.0,1.0,0.5,0.25,0.25,1.0,0.25,2.0,1.5,0.0,1.0,True,False,False
1191,2023-01-24 10:45:00+00:00,-1,22897.1,22860.382142857143,73.43571428571444,2023-01-24 13:30:00+00:00,2023-01-24 13:45:00+00:00,0.9949421262523448,2023-01-24 12:30:00+00:00,2023-01-24 13:30:00+00:00,2023-01-24 13:30:00+00:00,3,2023-01-24 11:45:00+00:00,2023-01-24 12:30:00+00:00,2023-01-24 13:30:00+00:00,1.0,5.0,1.0,0.75,1.0,1.0,0.25,3.0,2.0,1.0,5.0,True,True,True
1192,2023-01-24 23:45:00+00:00,-1,22627.4,22560.914285714287,132.97142857142848,2023-01-25 01:15:00+00:00,2023-01-25 01:30:00+00:00,-0.7631070047271201,2023-01-25 00:45:00+00:00,2023-01-25 01:00:00+00:00,2023-01-25 01:15:00+00:00,0,2023-01-25 00:15:00+00:00,2023-01-25 00:45:00+00:00,2023-01-25 01:15:00+00:00,1.0,2.0,0.5,0.5,0.25,0.5,0.25,1.75,1.25,1.0,2.0,True,True,True
1206,2023-02-03 09:00:00+00:00,-1,23445.1,23419.439285714285,51.32142857142857,2023-02-03 13:30:00+00:00,2023-02-03 13:45:00+00:00,0.5899791231732696,2023-02-03 11:30:00+00:00,2023-02-03 13:30:00+00:00,2023-02-03 13:30:00+00:00,7,2023-02-03 09:15:00+00:00,2023-02-03 11:30:00+00:00,2023-02-03 13:30:00+00:00,1.0,9.0,0.25,2.25,2.0,2.0,0.25,4.75,4.5,1.0,9.0,True,True,True
1207,2023-02-03 21:00:00+00:00,-1,23363.5,23320.72142857143,85.55714285714306,2023-02-04 05:00:00+00:00,2023-02-04 05:15:00+00:00,-0.3816997829353539,2023-02-03 22:00:00+00:00,2023-02-04 02:15:00+00:00,2023-02-04 05:00:00+00:00,18,2023-02-03 21:45:00+00:00,2023-02-03 22:15:00+00:00,2023-02-04 05:00:00+00:00,1.0,19.0,0.75,0.25,4.25,7.0,0.25,8.25,7.5,1.0,19.0,True,False,True
1209,2023-02-05 02:30:00+00:00,-1,23315.9,23288.107142857145,55.58571428571434,2023-02-05 12:45:00+00:00,2023-02-05 13:00:00+00:00,1.626574145463912,2023-02-05 04:00:00+00:00,2023-02-05 12:30:00+00:00,2023-02-05 12:45:00+00:00,33,2023-02-05 02:45:00+00:00,2023-02-05 04:00:00+00:00,2023-02-05 12:45:00+00:00,1.0,36.0,0.25,1.25,8.5,8.75,0.25,10.5,10.25,1.0,36.0,True,True,True
1219,2023-02-10 17:30:00+00:00,1,21609.5,21655.80357142857,92.60714285714336,2023-02-11 01:15:00+00:00,2023-02-11 03:00:00+00:00,-0.1728499807173138,2023-02-10 21:45:00+00:00,2023-02-10 23:30:00+00:00,2023-02-11 01:15:00+00:00,7,2023-02-10 17:45:00+00:00,2023-02-10 21:45:00+00:00,2023-02-11 01:15:00+00:00,1.0,9.0,0.25,4.0,1.75,3.5,1.75,9.5,9.25,1.0,9.0,True,True,True
1231,2023-02-17 15:45:00+00:00,1,24131.4,24218.03571428572,173.27142857142852,2023-02-17 17:00:00+00:00,2023-02-17 17:15:00+00:00,1.8192761150960115,2023-02-17 16:30:00+00:00,2023-02-17 17:00:00+00:00,2023-02-17 17:00:00+00:00,1,2023-02-17 16:00:00+00:00,2023-02-17 16:30:00+00:00,2023-02-17 17:00:00+00:00,1.0,3.0,0.25,0.5,0.5,0.5,0.25,1.5,1.25,1.0,3.0,True,True,True
1233,2023-02-19 07:30:00+00:00,-1,24612.4,24581.739285714288,61.32142857142832,2023-02-19 17:00:00+00:00,2023-02-19 17:15:00+00:00,0.2899242865463554,2023-02-19 10:30:00+00:00,2023-02-19 17:00:00+00:00,2023-02-19 17:00:00+00:00,25,2023-02-19 07:45:00+00:00,2023-02-19 10:30:00+00:00,2023-02-19 17:00:00+00:00,1.0,28.0,0.25,2.75,6.5,6.5,0.25,9.75,9.5,1.0,28.0,True,True,True
1234,2023-02-19 19:30:00+00:00,-1,24533.3,24448.28214285714,170.03571428571482,2023-02-19 23:00:00+00:00,2023-02-19 23:30:00+00:00,-0.8929636630959995,2023-02-19 22:00:00+00:00,2023-02-19 22:30:00+00:00,2023-02-19 23:00:00+00:00,1,2023-02-19 20:00:00+00:00,2023-02-19 22:00:00+00:00,2023-02-19 23:00:00+00:00,1.0,4.0,0.5,2.0,0.5,1.0,0.5,4.0,3.5,1.0,4.0,True,True,True
1256,2023-03-03 09:00:00+00:00,-1,22396.2,22374.964285714286,42.47142857142872,2023-03-03 18:15:00+00:00,2023-03-03 18:30:00+00:00,2.8896737302388136,2023-03-03 18:00:00+00:00,2023-03-03 18:15:00+00:00,2023-03-03 18:15:00+00:00,0,2023-03-03 09:15:00+00:00,2023-03-03 18:00:00+00:00,2023-03-03 18:15:00+00:00,1.0,3.0,0.25,8.75,0.25,0.25,0.25,9.5,9.25,1.0,3.0,True,True,True
1261,2023-03-06 08:15:00+00:00,1,22385.5,22399.807142857146,28.61428571428561,2023-03-06 13:30:00+00:00,2023-03-06 13:45:00+00:00,-1.926110833749452,2023-03-06 10:30:00+00:00,2023-03-06 10:45:00+00:00,2023-03-06 13:30:00+00:00,5,2023-03-06 08:30:00+00:00,2023-03-06 10:30:00+00:00,2023-03-06 13:30:00+00:00,1.0,8.0,0.25,2.0,0.25,3.0,0.25,5.5,5.25,1.0,8.0,True,True,True
1266,2023-03-08 23:00:00+00:00,-1,21717.7,21667.610714285714,100.17857142857144,2023-03-09 08:00:00+00:00,2023-03-09 08:15:00+00:00,-0.2932620320855791,2023-03-09 00:30:00+00:00,2023-03-09 00:45:00+00:00,2023-03-09 08:00:00+00:00,20,2023-03-08 23:15:00+00:00,2023-03-09 00:30:00+00:00,2023-03-09 08:00:00+00:00,1.0,22.0,0.25,1.25,0.25,7.5,0.25,9.25,9.0,1.0,22.0,True,True,True
1267,2023-03-09 12:00:00+00:00,-1,21640.0,21612.66071428572,54.67857142857117,2023-03-09 16:15:00+00:00,2023-03-09 16:30:00+00:00,25.4235140431093,2023-03-09 14:00:00+00:00,2023-03-09 15:45:00+00:00,2023-03-09 16:15:00+00:00,6,2023-03-09 12:15:00+00:00,2023-03-09 14:00:00+00:00,2023-03-09 16:15:00+00:00,1.0,8.0,0.25,1.75,1.75,2.25,0.25,4.5,4.25,1.0,8.0,True,True,True
1274,2023-03-13 06:30:00+00:00,1,22338.6,22389.717857142856,102.23571428571424,2023-03-13 13:15:00+00:00,2023-03-13 13:30:00+00:00,17.505274924893474,2023-03-13 08:45:00+00:00,2023-03-13 13:15:00+00:00,2023-03-13 13:15:00+00:00,17,2023-03-13 07:15:00+00:00,2023-03-13 08:45:00+00:00,2023-03-13 13:15:00+00:00,1.0,20.0,0.75,1.5,4.5,4.5,0.25,7.0,6.25,1.0,20.0,True,True,True
1275,2023-03-13 18:30:00+00:00,1,24230.5,24351.257142857143,241.5142857142855,2023-03-14 01:45:00+00:00,2023-03-14 02:00:00+00:00,-0.7573642493789245,2023-03-13 20:15:00+00:00,2023-03-14 01:15:00+00:00,2023-03-14 01:45:00+00:00,20,2023-03-13 19:00:00+00:00,2023-03-13 20:15:00+00:00,2023-03-14 01:45:00+00:00,1.0,23.0,0.5,1.25,5.0,5.5,0.25,7.5,7.0,1.0,23.0,True,True,True
1278,2023-03-15 11:15:00+00:00,1,24319.3,24391.542857142857,144.48571428571475,2023-03-15 18:15:00+00:00,2023-03-15 18:30:00+00:00,-0.7252323511963555,2023-03-15 16:15:00+00:00,2023-03-15 17:15:00+00:00,2023-03-15 18:15:00+00:00,6,2023-03-15 11:30:00+00:00,2023-03-15 16:15:00+00:00,2023-03-15 18:15:00+00:00,1.0,8.0,0.25,4.75,1.0,2.0,0.25,7.25,7.0,1.0,8.0,True,True,True
1281,2023-03-17 12:30:00+00:00,1,26544.1,26659.56071428571,230.92142857142863,2023-03-17 19:00:00+00:00,2023-03-17 19:15:00+00:00,2.7540907544310227,2023-03-17 13:45:00+00:00,2023-03-17 14:00:00+00:00,2023-03-17 19:00:00+00:00,17,2023-03-17 12:45:00+00:00,2023-03-17 13:45:00+00:00,2023-03-17 19:00:00+00:00,1.0,19.0,0.25,1.0,0.25,5.25,0.25,6.75,6.5,1.0,19.0,True,True,True
1291,2023-03-23 20:45:00+00:00,-1,28277.3,28171.071428571428,212.45714285714325,2023-03-24 04:30:00+00:00,2023-03-24 08:30:00+00:00,0.1993006993006925,2023-03-23 23:15:00+00:00,2023-03-24 00:45:00+00:00,2023-03-24 04:30:00+00:00,8,2023-03-23 21:15:00+00:00,2023-03-23 23:15:00+00:00,2023-03-24 04:30:00+00:00,1.0,11.0,0.5,2.0,1.5,5.25,4.0,11.75,11.25,1.0,11.0,True,True,True
1297,2023-03-28 01:15:00+00:00,1,26995.6,27039.714285714286,88.228571428572,2023-03-28 06:00:00+00:00,2023-03-28 06:15:00+00:00,-2.0733484455958533,2023-03-28 02:30:00+00:00,2023-03-28 02:45:00+00:00,2023-03-28 06:00:00+00:00,11,2023-03-28 01:30:00+00:00,2023-03-28 02:30:00+00:00,2023-03-28 06:00:00+00:00,1.0,13.0,0.25,1.0,0.25,3.5,0.25,5.0,4.75,1.0,13.0,True,True,True
1319,2023-04-11 14:00:00+00:00,-1,30212.4,30168.360714285714,88.07857142857158,2023-04-11 19:45:00+00:00,2023-04-11 20:00:00+00:00,1.0016219284729573,2023-04-11 19:00:00+00:00,2023-04-11 19:30:00+00:00,2023-04-11 19:45:00+00:00,1,2023-04-11 14:15:00+00:00,2023-04-11 19:00:00+00:00,2023-04-11 19:45:00+00:00,1.0,3.0,0.25,4.75,0.5,0.75,0.25,6.0,5.75,1.0,3.0,True,True,True
1321,2023-04-13 09:30:00+00:00,1,30167.3,30209.60357142857,84.60714285714259,2023-04-13 12:45:00+00:00,2023-04-13 13:00:00+00:00,0.5684254959898549,2023-04-13 12:00:00+00:00,2023-04-13 12:15:00+00:00,2023-04-13 12:45:00+00:00,0,2023-04-13 10:30:00+00:00,2023-04-13 12:00:00+00:00,2023-04-13 12:45:00+00:00,1.0,2.0,1.0,1.5,0.25,0.75,0.25,3.5,2.5,1.0,2.0,True,True,True
1322,2023-04-14 10:00:00+00:00,-1,30792.6,30748.30357142857,88.59285714285735,2023-04-14 12:30:00+00:00,2023-04-14 12:45:00+00:00,3.3107312746915487,2023-04-14 12:15:00+00:00,2023-04-14 12:30:00+00:00,2023-04-14 12:30:00+00:00,0,2023-04-14 10:45:00+00:00,2023-04-14 12:15:00+00:00,2023-04-14 12:30:00+00:00,1.0,2.0,0.75,1.5,0.25,0.25,0.25,2.75,2.0,1.0,2.0,True,True,True
1327,2023-04-18 13:15:00+00:00,1,30327.4,30381.407142857144,108.01428571428576,2023-04-18 20:45:00+00:00,2023-04-18 21:00:00+00:00,-1.2620023806375062,2023-04-18 14:15:00+00:00,2023-04-18 20:45:00+00:00,2023-04-18 20:45:00+00:00,25,2023-04-18 13:45:00+00:00,2023-04-18 14:15:00+00:00,2023-04-18 20:45:00+00:00,1.0,27.0,0.5,0.5,6.5,6.5,0.25,7.75,7.25,1.0,27.0,True,True,True
1330,2023-04-20 02:00:00+00:00,-1,28880.4,28810.425000000003,139.95000000000047,2023-04-20 08:30:00+00:00,2023-04-20 11:00:00+00:00,-0.7249017506252,2023-04-20 04:30:00+00:00,2023-04-20 04:45:00+00:00,2023-04-20 08:30:00+00:00,10,2023-04-20 02:30:00+00:00,2023-04-20 04:30:00+00:00,2023-04-20 08:30:00+00:00,1.0,12.0,0.5,2.0,0.25,4.0,2.5,9.0,8.5,1.0,12.0,True,True,True
1335,2023-04-22 16:00:00+00:00,-1,27640.0,27596.48214285714,87.03571428571455,2023-04-22 18:15:00+00:00,2023-04-22 18:30:00+00:00,0.0386540828887784,2023-04-22 17:30:00+00:00,2023-04-22 18:00:00+00:00,2023-04-22 18:15:00+00:00,1,2023-04-22 16:15:00+00:00,2023-04-22 17:30:00+00:00,2023-04-22 18:15:00+00:00,1.0,3.0,0.25,1.25,0.5,0.75,0.25,2.5,2.25,1.0,3.0,True,True,True
1336,2023-04-23 07:15:00+00:00,1,27584.0,27606.257142857143,44.514285714286025,2023-04-23 11:45:00+00:00,2023-04-23 12:00:00+00:00,-4.079910141206609,2023-04-23 10:30:00+00:00,2023-04-23 11:45:00+00:00,2023-04-23 11:45:00+00:00,4,2023-04-23 07:30:00+00:00,2023-04-23 10:30:00+00:00,2023-04-23 11:45:00+00:00,1.0,6.0,0.25,3.0,1.25,1.25,0.25,4.75,4.5,1.0,6.0,True,True,True
1339,2023-04-24 19:30:00+00:00,1,27389.4,27459.110714285714,139.4214285714284,2023-04-24 23:00:00+00:00,2023-04-24 23:15:00+00:00,-1.9804805574055944,2023-04-24 21:30:00+00:00,2023-04-24 21:45:00+00:00,2023-04-24 23:00:00+00:00,0,2023-04-24 20:15:00+00:00,2023-04-24 21:30:00+00:00,2023-04-24 23:00:00+00:00,1.0,3.0,0.75,1.25,0.25,1.5,0.25,3.75,3.0,1.0,3.0,True,True,True
1342,2023-04-26 10:30:00+00:00,1,28953.4,29020.56785714285,134.3357142857141,2023-04-26 12:00:00+00:00,2023-04-26 12:15:00+00:00,-6.005370340830498,2023-04-26 11:15:00+00:00,2023-04-26 12:00:00+00:00,2023-04-26 12:00:00+00:00,2,2023-04-26 10:45:00+00:00,2023-04-26 11:15:00+00:00,2023-04-26 12:00:00+00:00,1.0,4.0,0.25,0.5,0.75,0.75,0.25,1.75,1.5,1.0,4.0,True,True,True
1346,2023-04-28 10:30:00+00:00,-1,29293.7,29243.675,100.05000000000004,2023-04-28 12:45:00+00:00,2023-04-28 13:00:00+00:00,-1.9715142428785963,2023-04-28 12:30:00+00:00,2023-04-28 12:45:00+00:00,2023-04-28 12:45:00+00:00,0,2023-04-28 10:45:00+00:00,2023-04-28 12:30:00+00:00,2023-04-28 12:45:00+00:00,1.0,2.0,0.25,1.75,0.25,0.25,0.25,2.5,2.25,1.0,2.0,True,True,True
1349,2023-05-01 03:15:00+00:00,-1,28573.1,28494.16071428572,157.87857142857163,2023-05-01 13:45:00+00:00,2023-05-01 14:00:00+00:00,2.002307379088867,2023-05-01 07:00:00+00:00,2023-05-01 08:45:00+00:00,2023-05-01 13:45:00+00:00,9,2023-05-01 04:15:00+00:00,2023-05-01 07:00:00+00:00,2023-05-01 13:45:00+00:00,1.0,12.0,1.0,2.75,1.75,6.75,0.25,10.75,9.75,1.0,12.0,True,True,True
1351,2023-05-02 07:15:00+00:00,-1,28056.8,28026.425,60.75,2023-05-02 13:30:00+00:00,2023-05-02 13:45:00+00:00,-13.052674897119353,2023-05-02 12:45:00+00:00,2023-05-02 13:00:00+00:00,2023-05-02 13:30:00+00:00,0,2023-05-02 07:30:00+00:00,2023-05-02 12:45:00+00:00,2023-05-02 13:30:00+00:00,1.0,4.0,0.25,5.25,0.25,0.75,0.25,6.5,6.25,1.0,4.0,True,True,True
1353,2023-05-03 07:15:00+00:00,-1,28644.1,28610.56071428571,67.07857142857081,2023-05-03 10:45:00+00:00,2023-05-03 11:00:00+00:00,3.533489511234134,2023-05-03 08:30:00+00:00,2023-05-03 09:15:00+00:00,2023-05-03 10:45:00+00:00,4,2023-05-03 07:30:00+00:00,2023-05-03 08:30:00+00:00,2023-05-03 10:45:00+00:00,1.0,6.0,0.25,1.0,0.75,2.25,0.25,3.75,3.5,1.0,6.0,True,True,True
1357,2023-05-05 09:30:00+00:00,-1,29100.2,29065.439285714285,69.52142857142852,2023-05-05 12:30:00+00:00,2023-05-05 12:45:00+00:00,-6.471694236103998,2023-05-05 12:00:00+00:00,2023-05-05 12:30:00+00:00,2023-05-05 12:30:00+00:00,1,2023-05-05 09:45:00+00:00,2023-05-05 12:00:00+00:00,2023-05-05 12:30:00+00:00,1.0,5.0,0.25,2.25,0.5,0.5,0.25,3.25,3.0,1.0,5.0,True,True,True
1358,2023-05-06 05:15:00+00:00,-1,29365.5,29336.85357142857,57.29285714285704,2023-05-06 08:00:00+00:00,2023-05-06 08:15:00+00:00,8.77783318788185,2023-05-06 07:00:00+00:00,2023-05-06 07:45:00+00:00,2023-05-06 08:00:00+00:00,2,2023-05-06 05:30:00+00:00,2023-05-06 07:00:00+00:00,2023-05-06 08:00:00+00:00,1.0,4.0,0.25,1.5,0.75,1.0,0.25,3.0,2.75,1.0,4.0,True,True,True
