signal_ts,entry_ts,exit_ts,side,entry_price,atr,rejection_ts,rejection_minute,rejection_close,action_minute,action_close,anchor_high,anchor_low,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1715127600,1715128200,1715128860,-1,62413.9,250.1642857142859,1715128680,8,62593.2,11,62543.8,62535.2,62376.9,-0.354488903482477,-1.0083163882781834,0.6538274847957064,0.6538274847957064,0.0,1715135400,INITIAL_STOP,1.434657225251982,1.0597036233332315,-0.633983382348736,1.434657225251982,1.0597036233332315,-0.6080004568426399,1.434657225251982,1.1436484595836953,-0.4501042172286721,1.434657225251982,1.5369899780144465,-1.1876195642863194,historical
1715217300,1715218800,1715219520,-1,61420.8,231.4999999999995,1715219340,9,61480.9,12,61476.0,61468.7,61420.8,-0.16780717062634187,-1.0088438876889871,0.8410367170626453,0.8410367170626453,0.0,1715224200,INITIAL_STOP,0.13174946004319685,0.28293736501079975,-0.28293736501079975,0.13174946004319685,0.5749460043196494,-0.355075593952472,0.13174946004319685,0.9693304535636919,-0.9693304535636919,0.19524838012960893,1.5473002159827123,-0.7231101511878815,historical
1716464400,1716466200,1716466860,1,70071.6,172.12857142857163,1716466680,8,69945.4,11,69889.4,70133.3,69965.0,-0.7192436772070047,-1.0135696240351917,0.294325946828187,0.294325946828187,0.0,1716468600,INITIAL_STOP,0.11212548759226355,1.2362851688936995,-0.9899576728359696,0.11212548759226355,1.2362851688936995,-0.8772512241679797,0.11212548759226355,6.213959664702491,-3.847705203751361,0.11212548759226355,13.752510581791071,-12.694580463108991,historical
1716698100,1716698700,1716699000,1,69020.0,110.17142857143024,1716698820,2,68986.2,5,68967.1,69020.0,68988.6,-0.3409897994467092,2.362156811894819,-2.7031466113415283,0.0,2.7031466113415283,1716709200,PROFIT_STOP,0.0,0.5418827800829529,-0.24053423236514157,0.0,0.7806016597510255,-0.6299273858920538,0.7905860995851031,0.7806016597510255,0.4719917012448061,1.799014522821523,0.7806016597510255,0.774247925311218,historical
1716861600,1716862200,1716862560,-1,68486.1,183.9071428571437,1716862380,3,68688.7,6,68700.1,68628.2,68441.2,-0.7881669760878255,-1.012413166582537,0.22424619049471162,0.22424619049471162,0.0,1716862800,INITIAL_STOP,0.0005437526702456536,2.083116479589798,-1.8183089291955945,0.0005437526702456536,2.083116479589798,-0.7830038451081643,0.7400473841612898,2.083116479589798,0.2805763778304572,3.9481881384239075,2.083116479589798,2.5028935409950717,historical
1716969900,1716970200,1716971280,-1,67732.0,175.614285714283,1716971100,15,67929.1,18,67990.3,67914.7,67680.0,-0.9934142465902269,-1.01285620542857,0.019441958838342988,0.019441958838342988,0.0,1716971400,INITIAL_STOP,0.5751240543398771,1.1445538111120326,-1.1223460505979517,0.5751240543398771,1.673554055153332,-0.7419669730741353,0.5751240543398771,2.011225900919237,-1.524932888635849,0.5751240543398771,2.011225900919237,-1.5659318311234278,historical
1716996900,1716998700,1716999780,-1,67300.4,321.97142857142796,1716999600,15,67464.0,18,67509.0,67440.2,67129.0,-0.4388899162895387,-1.0069675333510693,0.5680776170615305,0.5680776170615305,0.0,1717011000,INITIAL_STOP,0.27207383086340403,0.5081196201970196,-0.5081196201970196,0.27207383086340403,0.8637412370219383,-0.7475818617446467,0.27207383086340403,1.4501286715769222,-0.7721182003727234,0.27207383086340403,1.4501286715769222,-0.993566421155411,historical
1717149000,1717149300,1717149960,-1,67960.2,140.64285714286027,1717149780,8,68030.0,11,68180.0,68021.1,67960.2,-1.0579895513797093,-1.0161070391061424,-0.041882512273566874,0.0,0.041882512273566874,1717150200,INITIAL_STOP,0.27658710005073966,2.474352463179224,-1.8941594718131232,0.27658710005073966,2.474352463179224,-1.680853224987328,0.27658710005073966,2.474352463179224,-2.259624174707944,0.27658710005073966,3.838090401218828,-3.368816658202079,historical
1717329900,1717330500,1717330860,1,68190.3,147.43571428571158,1717330680,3,68114.4,6,68018.0,68198.4,68120.6,-0.7945135765386321,-1.01541695654282,0.22090338000418785,0.22090338000418785,0.0,1717331100,INITIAL_STOP,0.06579138607623747,1.6176541834213756,-0.40899181241221655,0.06579138607623747,1.6176541834213756,-0.5331137057313607,0.06579138607623747,2.483794389806721,-1.3931495567076086,0.5270093503221642,2.483794389806721,-0.07189574148543394,historical
1717380300,1717381200,1717381860,1,68834.0,180.17857142857142,1717381680,8,68714.8,11,68691.4,68848.0,68733.9,-0.5403591146349738,-1.0127344037000254,0.47237528906505166,0.47237528906505166,0.0,1717382100,INITIAL_STOP,0.019425173439048565,1.5134985133795678,-1.5129435084242147,0.019425173439048565,2.146759167492583,-2.123448959365741,0.019425173439048565,3.2528840436075646,-2.685113974231929,0.019425173439048565,3.2528840436075646,-2.4525668979186994,historical
1717466400,1717466700,1717467060,-1,69208.3,160.26428571428656,1717466880,3,69262.9,6,69264.0,69259.9,69204.7,-0.2460952325771285,1.0546728439630912,-1.3007680765402196,0.0,1.3007680765402196,1717488300,TIME_EXIT,0.051789454918233335,0.7225564915095745,-0.24771582653650503,0.18344698489108172,0.8841645496278241,0.11418638855463716,0.5459731693185335,0.8841645496278241,-0.1928065249364515,0.5459731693185335,1.247314703391676,0.4249231180639464,historical
1718033700,1718034600,1718035680,1,70150.1,179.05714285714308,1718035500,15,69994.6,18,69896.4,70186.9,70012.8,-0.9576365805010794,-1.0130591644061426,0.05542258390506327,0.05542258390506327,0.0,1718035800,INITIAL_STOP,0.40545715653417763,0.8689963299824792,-0.8684378490505813,0.40545715653417763,1.6190362214776277,-1.027604914632199,0.40545715653417763,2.3405935854476123,-0.8192915270464977,0.40545715653417763,2.3405935854476123,-0.7159725546514125,historical
1718073000,1718073300,1718074140,-1,68063.7,239.0357142857122,1718073960,11,68191.2,14,68325.5,68176.3,67980.1,-0.7396473111210863,-1.009491426863879,0.26984411574279277,0.26984411574279277,0.0,1718076600,INITIAL_STOP,0.25351860152394595,1.1019273868220991,-0.952577319587625,0.25351860152394595,1.2374719856566792,-1.0098909308232935,0.25351860152394595,1.8896757806663722,-1.4529209621993375,1.9139399372478876,1.8896757806663722,1.0086358882414186,historical
1718323800,1718324400,1718325060,-1,66745.7,137.55000000000084,1718324880,8,66806.0,11,66811.0,66785.4,66700.0,-0.3326658669574821,-1.0161748939779272,0.683509027020445,0.683509027020445,0.0,1718334000,INITIAL_STOP,0.5903307888040465,0.8789531079607997,-0.046528535078216596,0.7262813522355039,0.8789531079607997,0.34023991275901583,1.42057433660482,0.8789531079607997,0.011632133769474803,1.9949109414757726,0.8789531079607997,-0.16793893129775123,historical
1718501700,1718502600,1718502840,-1,66115.7,63.399999999998336,1718502660,1,66131.9,4,66145.2,66124.4,66108.5,-0.34496093585700166,-1.0347611461618702,0.6898002103048686,0.6898002103048686,0.0,1718514300,INITIAL_STOP,0.0015772870661083828,0.8075709779179564,-0.5299684542587808,0.1735015772870708,0.8075709779179564,0.006309148264892582,0.24763406940059152,0.8075709779179564,0.24763406940059152,0.9716088328074588,0.8075709779179564,-0.0788643533123049,historical
1718928000,1718928300,1718928780,1,64906.9,82.7357142857145,1718928600,5,64808.9,8,64762.1,64907.0,64840.9,-1.192917683962149,-1.0261502949725465,-0.16676738898960242,0.0,0.16676738898960242,1718928900,INITIAL_STOP,0.0012086678753169505,3.421738755072062,-3.283950617283995,0.0012086678753169505,3.7081930415264006,-0.7179487179487337,0.17525684192350816,3.7081930415264006,-0.8194768194768526,1.7163083829750454,3.7081930415264006,1.7163083829750454,historical
1719155400,1719155700,1719156360,1,64151.7,60.785714285713766,1719156180,8,64116.5,11,64069.8,64155.0,64122.5,-0.9334165217390746,-1.0351791539365656,0.10176263219749093,0.10176263219749093,0.0,1719156600,INITIAL_STOP,0.4787309048179612,1.5431257344300235,-0.6383078730904155,0.4787309048179612,1.5431257344300235,-0.5215041128084172,0.4787309048179612,2.3739130434782094,-0.5461809635722247,0.4787309048179612,4.33819036427731,-1.990599294947138,historical
1719361500,1719361800,1719362160,1,61815.4,127.21428571428623,1719361980,3,61737.7,6,61726.6,61819.0,61756.0,-0.48155372637096594,-1.016197185101993,0.5346434587310271,0.5346434587310271,0.0,1719362700,INITIAL_STOP,0.02043795620436804,1.6483997754071023,-1.2899494665917857,0.02043795620436804,1.6483997754071023,-0.5974171813587847,1.8983717012914016,1.6483997754071023,1.317462099943835,5.107130825378957,1.6483997754071023,2.8023582257158783,historical
1719542100,1719542400,1719543120,1,61749.9,187.0857142857141,1719542940,9,61587.8,12,61638.5,61752.7,61651.5,-0.407968064039916,-1.0110020693341422,0.6030340052942262,0.6030340052942262,0.0,1719553500,INITIAL_STOP,0.1491295051924331,1.0417684789248713,-0.370418448381201,0.1491295051924331,1.0417684789248713,-0.1983048259010309,0.7483200977397686,1.0417684789248713,0.5542913866829416,0.7483200977397686,1.335216860109974,-0.9097434331093707,historical
1719620700,1719621000,1719621420,-1,60654.7,89.12857142857112,1719621240,4,60726.0,7,60772.5,60695.2,60639.8,-0.9038084575519831,-1.0226843457819192,0.11887588822993611,0.11887588822993611,0.0,1719621600,INITIAL_STOP,0.10546561949023799,1.8546241384837705,-0.16156435326175755,1.091681359192133,1.8546241384837705,-1.2812950793396911,1.091681359192133,3.402949190575457,-2.0913607949992223,1.091681359192133,4.132232729604151,-2.0431158839558345,historical
1719653400,1719654900,1719655920,1,60954.5,90.7857142857148,1719655740,14,60932.1,17,60935.4,60961.9,60938.3,-0.16263737214790341,1.4776196433254416,-1.640257015473345,0.0,1.640257015473345,1719661500,PROFIT_STOP,0.4461054287962209,0.5551534225019799,-0.45822187254128743,0.4461054287962209,0.5551534225019799,-0.239024390243869,0.9307631785995226,0.5551534225019799,0.6080251770259283,3.0566483084185507,0.5551534225019799,2.35169158143193,historical
1720056300,1720056600,1720056840,1,60249.8,133.10714285714388,1720056660,1,60150.1,4,60144.4,60286.9,60200.7,-0.5429835828637899,-1.0150880457919764,0.47210446292818653,0.47210446292818653,0.0,1720056900,INITIAL_STOP,0.0,8.563026562919195,-4.883284142742114,0.0,13.987228333780434,-12.682264555943064,0.0,19.824631070566006,-9.71022269922182,0.0,19.824631070566006,-9.931097397370474,historical
1720278000,1720278600,1720279260,-1,56964.8,198.67142857142815,1720279080,8,57087.3,11,57131.3,57047.3,56959.0,-0.5682690635411435,-1.0095576232592596,0.4412885597181161,0.4412885597181161,0.0,1720280100,INITIAL_STOP,0.32415330409147275,1.133529877040327,-0.8280002876249388,0.32415330409147275,2.028978212411013,-1.5367081325950773,0.32415330409147275,2.2912202487955606,-1.2341986050190432,0.32415330409147275,5.663119292442659,-4.0730567340188335,historical
1720329300,1720330500,1720331040,1,57754.4,224.27142857143033,1720330860,6,57702.1,9,57684.9,57786.3,57707.7,-0.2151789031148464,-1.0085840032273885,0.7934051001125422,0.7934051001125422,0.0,1720336500,INITIAL_STOP,0.04146760940185294,0.4802216701700902,-0.25326453914263153,0.04146760940185294,0.6616981973374113,-0.26574941079048764,0.04146760940185294,0.6616981973374113,-0.16141155487612496,0.08471877189629846,3.0262437097904282,-3.0262437097904282,historical
1720404000,1720405200,1720405440,-1,54774.8,413.4214285714287,1720405260,1,54984.3,4,55214.3,54901.2,54573.1,-0.7131362969873931,-1.004416381301226,0.2912800843138328,0.2912800843138328,0.0,1720406100,INITIAL_STOP,0.029026071632198197,1.5166122427823558,-1.4481590905164148,0.029026071632198197,1.574906269977017,-1.4138115724183207,0.029026071632198197,1.680609547504265,-0.5863266469703895,0.029026071632198197,1.680609547504265,-0.7413742462723957,historical
1720414500,1720416900,1720417320,-1,55311.6,352.55714285714413,1720417140,4,55416.2,7,55426.0,55413.4,55268.2,-0.2215538338938658,-1.005229563596574,0.7836757297027082,0.7836757297027082,0.0,1720421400,INITIAL_STOP,0.1262206734470598,0.6387617002309757,-0.20847684265975044,0.1262206734470598,0.6651404027715848,-0.12224968596782233,0.38093115604358607,1.3285789537663595,-1.2477409943676807,0.38093115604358607,1.6065480773126934,-1.2437700068884432,historical
1720541400,1720542300,1720542960,1,57714.1,390.94285714285695,1720542780,8,57573.2,11,57521.4,57848.5,57581.8,-0.3335282065336501,0.17549759190236566,-0.5090257984360158,0.0,0.5090257984360158,1720563900,TIME_EXIT,0.0948987795074143,1.012424175984788,-0.5832054374040784,0.0948987795074143,1.012424175984788,-0.5128626763136741,0.1685668347584632,1.012424175984788,-0.5578820434115291,0.6034129942264164,1.012424175984788,0.1591025359935799,historical
1720674000,1720675200,1720675500,1,57867.2,295.8857142857149,1720675320,2,57789.5,5,57786.3,57936.9,57809.3,-0.18879667825413865,1.4010063344920887,-1.5898030127462273,0.0,1.5898030127462273,1720696800,TIME_EXIT,0.016222479721910148,0.6407879490150574,-0.5890787949014904,0.3102549246813533,0.6407879490150574,0.17844727694091328,0.7300115874855141,0.6407879490150574,0.1950077249903581,1.1490923136346054,0.6407879490150574,0.9250193124758722,historical
1720853700,1720854900,1720855320,1,58067.6,119.39999999999989,1720855140,4,58020.2,7,58013.0,58067.7,58030.0,-0.3210685650474517,-1.0162109436069162,0.6951423785594646,0.6951423785594646,0.0,1720861500,INITIAL_STOP,0.46901172529313273,0.45728643216079223,0.28810720268007944,0.47989949748746197,0.45728643216079223,0.24371859296481216,1.0343383584589625,0.45728643216079223,0.27135678391961043,1.0343383584589625,1.5519262981574187,-0.8718592964824007,historical
1720960500,1720961400,1720961640,1,59747.2,140.92142857142713,1720961460,1,59686.7,4,59577.2,59754.8,59695.0,-0.8183631675874853,-1.0141325088279447,0.19576934124045942,0.19576934124045942,0.0,1720967400,INITIAL_STOP,0.01986922803996206,1.360332505448825,-1.0502306249683315,0.01986922803996206,1.360332505448825,-0.3349384155304202,0.04825383952559264,1.360332505448825,-0.5754979978711497,0.04825383952559264,2.055755486846774,-0.036190379644168665,historical
1721001600,1721002500,1721003100,-1,60661.9,343.4214285714292,1721002920,7,60731.6,10,60768.6,60730.0,60622.6,-0.21301931265902044,-1.0058879940653283,0.7928686814063078,0.7928686814063078,0.0,1721004900,INITIAL_STOP,0.06668191934108858,0.8458994571434498,-0.8386197716258642,0.06668191934108858,1.275692090101701,-0.9262671852575909,0.06668191934108858,2.4020050333825576,-2.294848062563689,0.06668191934108858,3.281099856486181,-2.463445579150976,historical
1721268900,1721269200,1721269800,-1,64375.2,234.12142857142993,1721269620,7,64594.0,10,64600.0,64544.1,64255.0,-0.6492891641496624,-1.0091655001983015,0.3598763360486391,0.3598763360486391,0.0,1721271000,INITIAL_STOP,0.7056167434481331,1.4539463648289936,-1.384751502578038,0.7056167434481331,1.636757482380947,-1.23952771760687,0.7056167434481331,2.0493638832107886,-1.798212160966521,0.7056167434481331,2.3654391799127423,-1.3053055496232286,historical
1721433600,1721434200,1721435100,1,66756.6,165.22857142856915,1721434920,12,66613.8,15,66552.2,66797.0,66661.3,-0.8381836474725235,-1.0134675255057866,0.17528387803326306,0.17528387803326306,0.0,1721435400,INITIAL_STOP,0.1985128825868249,1.4319557323189205,-1.2370741829500957,0.1985128825868249,3.1979941206986964,-2.5207504755317656,0.1985128825868249,3.1979941206986964,-1.3175687359502875,0.1985128825868249,3.616202662977743,-2.7228946913367666,historical
1721491200,1721491800,1721492820,-1,66742.6,146.97142857142586,1721492640,14,66827.1,17,66811.0,66792.9,66725.4,-0.32540170425088677,-1.0151373185588273,0.6897356143079405,0.6897356143079405,0.0,1721493300,INITIAL_STOP,0.26059486780717855,0.6892496111974452,-0.5048600311041885,0.26059486780717855,1.7513608087091683,-0.751166407464982,0.752527216174237,1.7513608087091683,-0.7307542768273456,0.752527216174237,6.165143856920738,-3.3918157076205913,historical
1721815800,1721816400,1721816700,1,66525.7,153.95714285714348,1721816520,2,66413.8,5,66396.4,66539.6,66413.9,-0.5742995855371109,-1.0144035105626337,0.44010392502552276,0.44010392502552276,0.0,1721825400,INITIAL_STOP,0.4176486962976882,1.2873712535955961,-0.8489375521944659,0.4176486962976882,1.2873712535955961,-0.6170548390089982,0.4176486962976882,1.2873712535955961,-0.2149948965388679,0.4176486962976882,1.4016887816646695,-1.3023104760137276,historical
1721894700,1721895000,1721895360,-1,63933.8,160.53571428571533,1721895180,3,64103.0,6,64047.8,64028.2,63900.0,-0.4866899992584322,-1.0132750938079325,0.5265850945495003,0.5265850945495003,0.0,1721896800,INITIAL_STOP,0.47715239154619554,1.1386874304782746,-0.5095439377085346,0.47715239154619554,1.6245606229143115,-1.5186651835372265,0.47715239154619554,2.8965517241379124,-2.610011123470506,0.47715239154619554,3.3662291434927116,-1.7248498331478948,historical
1722221100,1722222300,1722223080,1,69650.0,317.57142857142856,1722222900,10,69467.9,13,69380.0,69656.6,69493.5,-0.5741123106912581,-0.2722379667116448,-0.3018743439796133,0.0,0.3018743439796133,1722243900,TIME_EXIT,0.4162843004948177,1.1276203328835093,-0.961673414304975,0.4162843004948177,1.1276203328835093,-0.9002699055330451,0.4162843004948177,1.184300494826829,-0.6612685560053981,0.4162843004948177,1.2910481331533963,-0.7267656320287992,historical
1722556800,1722558000,1722558360,1,65505.6,378.3571428571418,1722558180,3,65339.9,6,65287.2,65577.0,65375.0,-0.3905926524447837,-1.0057710553143244,0.6151784028695407,0.6151784028695407,0.0,1722560400,INITIAL_STOP,0.04123088540683033,0.9927128563337727,-0.9924485557862969,0.04123088540683033,1.2781574476118556,-1.2533131961487591,0.04123088540683033,2.3263734189163663,-2.2830281291296908,0.04123088540683033,2.9577874268453885,-2.9575231262979127,historical
1722816000,1722816300,1722816660,1,58273.2,385.82142857142964,1722816480,3,58013.1,6,57830.0,58277.7,58092.2,-0.7708465228794399,-1.0050345570674821,0.23418803418804224,0.23418803418804224,0.0,1722816900,INITIAL_STOP,0.03550865500325106,2.263223178746631,-0.9208923447190457,0.03550865500325106,2.574247894103475,-2.462797371100606,0.03550865500325106,6.799000277700612,-6.316134407109104,0.03550865500325106,15.68393964639447,-11.671720818291176,historical
